,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS
1961-08-29,5.11,0.8,4.45,0,20.8978832734936,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.24492662758522,4,67.55,67.55,67.55,67.55,22.22039474,3.04,0.66,1,0,0.0,36.761492390613796,0.028861044,2.0,2.36,0.0134683056672082,6.9,1317.0
1961-08-30,5.11,0.8,4.45,0,20.9793181578247,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.24986242456375,3,67.81,67.81,67.81,67.81,22.30592105,3.04,0.66,1,0,0.0,36.9011854485645,0.028752139,2.0,2.36,0.008019648993135741,6.9,1317.0
1961-08-31,5.11,0.8,4.45,0,21.0607599955175,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.25479879003304,2,68.07,68.07,68.07,68.07,22.39144737,3.04,0.66,1,0,0.0,37.0408643924857,0.028644066,1.75,2.35,-0.00270280212944417,6.9,1317.0
1961-09-01,5.12,0.8,4.45,0,21.098890921019198,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.2571549712549799,1,68.19,68.19,68.19,68.19,22.43092105,3.04,0.67,1,0,0.0,37.1043507606815,0.028595403999999998,1.5,2.35,-0.0133359790196717,6.9,1317.0
1961-09-05,5.12,0.8,4.45,0,21.0287248788608,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.2530588001599698,0,67.96,67.96,67.96,67.96,22.35526316,3.04,0.67,0,0,0.0,36.9773936105921,0.028693932999999998,0.5,2.35,0.00010513453349790101,6.9,1317.0
1961-09-06,5.12,0.8,4.45,0,21.1844445146236,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.26242203002796,0,68.46,68.46,68.46,68.46,22.51973684,3.04,0.67,0,0,0.0,37.2476258268855,0.028486105,0.75,2.33,-0.00648511551689648,6.9,1317.0
1961-09-07,5.12,0.8,4.45,0,21.151409148627398,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.26053775568009,0,68.35,68.35,68.35,68.35,22.48355263,3.04,0.67,0,0,0.0,37.1859593882205,0.028533691,1.75,2.3,-0.0119534307306777,6.9,1317.0
1961-09-08,5.12,0.8,4.45,0,21.0069079153655,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.2520140019335,0,67.88,67.88,67.88,67.88,22.255737699999997,3.05,0.67,0,0,0.0,36.9284493352873,0.028733011,2.25,2.31,-0.0032753682944969397,6.9,1317.0
1961-09-11,5.12,0.8,4.45,0,20.8221598803717,228.586197587296,0.0,0.0124434092541694,0.0,0,0,1.2410914788755099,0,67.28,67.28,67.28,67.28,22.05901639,3.05,0.67,0,1,0.0,36.600244141242,0.028991021000000002,2.75,2.29,-0.0009219278669739119,6.9,1317.0
1961-09-12,5.12,0.8,4.45,0,21.0195133926444,228.586197587296,0.0,0.0110832368779823,0.0,0,0,1.25377941670834,0,67.96,67.96,67.96,67.96,22.28196721,3.05,0.67,0,0,-0.0010881379009497,36.94368107335389,0.028702691000000002,2.5,2.29,-0.0188943332442505,6.9,1317.0
1961-09-13,5.12,0.8,4.45,0,21.0359314986821,228.586197587296,0.0,0.0110832368779823,0.0,0,0,1.25484607747028,0,68.01,68.01,68.01,68.01,22.29836066,3.05,0.67,0,0,-0.000816103425712278,36.969073774147894,0.02868334,2.75,2.31,-0.0154358620198938,6.9,1317.0
1961-09-14,5.12,0.8,4.45,0,20.8884104873373,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.2461338820742098,0,67.53,67.53,67.53,67.53,22.14098361,3.05,0.67,0,0,-0.0005440689504748519,36.7063785264711,0.028888982999999997,2.0,2.29,-0.00790127353797487,6.9,1317.0
1961-09-15,5.12,0.8,4.45,0,20.9264760344334,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.24849323485556,0,67.65,67.65,67.65,67.65,22.18032787,3.05,0.67,0,0,-0.000272034475237427,36.769825772367,0.028840085,1.5,2.27,-0.0137121099154695,6.9,1317.0
1961-09-18,5.12,0.8,4.45,0,20.7913091378235,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.24051795908847,0,67.21,67.21,67.21,67.21,22.03606557,3.05,0.67,0,0,0.0,36.528903524570005,0.029031252,1.5,2.25,-0.0215228658973588,6.9,1317.0
1961-09-19,5.12,0.8,4.45,0,20.628286648712002,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.23088059073927,0,66.68,66.68,66.68,66.68,21.86229508,3.05,0.67,0,0,0.0,36.2390905192755,0.029264385,2.0,2.26,-0.0134499071648354,6.9,1317.0
1961-09-20,5.12,0.8,4.45,0,20.7158435662924,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.23619429504211,1,66.96,66.96,66.96,66.96,21.95409836,3.05,0.67,0,0,0.0,36.3895000732151,0.029144384,3.0,2.29,-0.007203758130355459,6.9,1317.0
1961-09-21,5.12,0.8,4.45,0,20.7260600510065,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.23689319969578,2,66.99,66.99,66.99,66.99,21.96393443,3.05,0.67,0,0,0.0,36.404037702399,0.029133701,2.5,2.26,-0.005997059302386721,6.9,1317.0
1961-09-22,5.12,0.78,4.45,0,20.6434554168395,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.2320530349083898,3,66.72,66.72,66.72,66.72,21.87540984,3.05,0.67,0,0,0.0,36.2555532467086,0.029253977999999996,1.75,2.25,0.000293463760167281,6.9,1317.0
1961-09-25,5.12,0.78,4.45,0,20.3504381826653,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.21465540379484,4,65.77,65.77,65.77,65.77,21.56393443,3.05,0.67,0,0,0.0,35.7375890237747,0.029678944,2.0,2.25,0.0152334289844898,6.9,1317.0
1961-09-26,5.12,0.78,4.45,0,20.3544487117307,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.21498519237524,5,65.78,65.78,65.78,65.78,21.56721311,3.05,0.67,1,0,0.0,35.74128600094821,0.029676845,1.75,2.25,0.0144816097971215,6.9,1317.0
1961-09-27,5.12,0.78,4.45,0,20.5688822161243,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.22787491698993,4,66.47,66.47,66.47,66.47,21.79344262,3.05,0.67,1,0,0.0,36.1144387155398,0.029371169,2.25,2.26,0.0107672163415118,6.9,1317.0
1961-09-28,5.12,0.78,4.45,0,20.6038474612574,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.23005204871683,3,66.58,66.58,66.58,66.58,21.8295082,3.05,0.67,1,0,0.0,36.1724441438329,0.029325027000000004,2.75,2.25,0.0178568275911364,6.9,1317.0
1961-09-29,5.12,0.78,4.45,0,20.6511940643212,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.23296842587646,2,66.73,66.73,66.73,66.73,21.87868852,3.05,0.67,1,0,0.0,36.252173499483206,0.029261487000000003,1.5,2.23,0.0185518746093596,6.9,1317.0
1961-10-02,5.13,0.78,4.42,0,20.6645005191205,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.2338526818471298,1,66.77,66.77,66.77,66.77,21.89180328,3.05,0.71,1,1,0.0,36.2721375974571,0.029246335,1.5,2.24,0.0175091289824918,6.9,1317.0
1961-10-03,5.13,0.78,4.42,0,20.653047291346898,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.2332587098658898,0,66.73,66.73,66.73,66.73,21.87868852,3.05,0.71,0,0,0.0,36.2486415756472,0.029266245,0.75,2.24,0.0206054633281829,6.8,1317.0
1961-10-04,5.13,0.78,4.42,0,20.793254916903102,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.24172051549884,0,67.18,67.18,67.18,67.18,22.02622951,3.05,0.71,0,0,0.0,36.491308429159396,0.02907257,2.0,2.33,0.0147645126750212,6.8,1317.0
1961-10-05,5.13,0.78,4.42,0,20.9768084782058,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.25277099866799,0,67.77,67.77,67.77,67.77,22.21967213,3.05,0.71,0,0,0.0,36.809993003125896,0.028821807999999997,2.25,2.29,0.0058734999648969105,6.8,1317.0
1961-10-06,5.13,0.78,4.42,0,21.039603747220603,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.25661336837199,0,67.97,67.97,67.97,67.97,22.212418300000003,3.06,0.71,0,0,0.0,36.916823084289604,0.028739336,2.25,2.31,0.00116522990461245,6.8,1317.0
1961-10-09,5.13,0.78,4.42,0,21.0312058294869,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.25620399753037,0,67.94,67.94,67.94,67.94,22.20261438,3.06,0.71,0,0,0.0,36.8987268925699,0.028754362999999998,2.75,2.33,-0.0011891415219403901,6.8,1317.0
1961-10-10,5.13,0.78,4.42,0,21.0847202202158,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.2594925571767799,0,68.11,68.11,68.11,68.11,22.25816993,3.06,0.71,0,0,0.0,36.9892475674393,0.028684924,2.25,2.31,-0.00339270338985754,6.8,1317.0
1961-10-11,5.13,0.78,4.42,0,21.1041844280683,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.26074737461063,0,68.17,68.17,68.17,68.17,22.27777778,3.06,0.71,0,0,0.0,37.0200222986026,0.028662005,3.0,2.37,0.000721044018476168,6.8,1317.0
1961-10-12,5.13,0.78,4.42,0,21.101977932847603,229.399671600062,0.0,0.0110832368779823,0.0,0,0,1.26070774437179,0,68.16,68.16,68.16,68.16,22.2745098,3.06,0.71,0,0,0.0,37.0127809624383,0.028668539,2.75,2.37,0.00437807770654135,6.8,1317.0
1961-10-13,5.13,0.78,4.42,0,21.037576564288603,229.399671600062,0.0,0.0124183505609516,0.0,0,0,1.25863351620661,0,68.04,68.04,68.04,68.04,22.16286645,3.07,0.71,0,0,0.00106809094637548,36.896556935854896,0.028721434,3.0,2.37,0.00657452656770552,6.8,1317.0
1961-10-16,5.13,0.78,4.42,0,20.979681829578603,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.2552641591170701,0,67.85,67.85,67.85,67.85,22.1009772,3.07,0.71,0,0,0.0008010682097816071,36.7917638670544,0.028804201,3.0,2.32,0.00321499557932689,6.8,1317.0
1961-10-17,5.13,0.78,4.42,0,20.986717776352602,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.25577953097978,0,67.87,67.87,67.87,67.87,22.10749186,3.07,0.71,0,0,0.0005340454731877389,36.800847065367705,0.028798052,2.25,2.26,0.00174124323421127,6.8,1360.0
1961-10-18,5.13,0.78,4.42,0,21.0927078202222,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.2622158341478402,0,68.21,68.21,68.21,68.21,22.21824104,3.07,0.71,0,0,0.00026702273659387,36.98343212934329,0.028656832,1.5,2.29,0.0020241055290498803,6.8,1360.0
1961-10-19,5.13,0.78,4.42,0,21.167781331113,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.2668023950466598,0,68.45,68.45,68.45,68.45,22.29641694,3.07,0.71,0,0,0.0,37.111781210202295,0.028558674,2.0,2.29,0.000263000242712807,6.8,1360.0
1961-10-20,5.13,0.8,4.42,0,21.177863882887,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.26750301561881,1,68.48,68.48,68.48,68.48,22.23376623,3.08,0.71,0,0,0.0,37.126265861709705,0.028548481,2.25,2.3,-0.0019310759874655399,6.8,1360.0
1961-10-23,5.13,0.8,4.42,0,21.0487759839826,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.25987462318226,2,68.06,68.06,68.06,68.06,22.097402600000002,3.08,0.71,0,1,0.0,36.8967932901914,0.028726987000000002,2.5,2.3,0.005391279566249079,6.8,1360.0
1961-10-24,5.13,0.8,4.42,0,21.024832731264,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.25853916870888,3,67.98,67.98,67.98,67.98,22.07142857,3.08,0.71,0,0,0.0,36.851654104153205,0.028763128,2.25,2.28,0.00948770359659832,6.8,1360.0
1961-10-25,5.13,0.8,4.42,0,21.1369752448244,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.26534944682295,4,68.34,68.34,68.34,68.34,22.18831169,3.08,0.71,0,0,0.0,37.0450287065385,0.028613932999999998,3.0,2.3,0.00581077485595139,6.8,1360.0
1961-10-26,5.13,0.8,4.42,0,21.174892869071698,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.2677167844439499,5,68.46,68.46,68.46,68.46,22.22727273,3.08,0.71,1,0,0.0,37.1082931743518,0.028566096000000003,2.5,2.3,0.0095726405277958,6.8,1360.0
1961-10-27,5.13,0.8,4.42,0,21.138524852053102,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.26564090049943,4,68.34,68.34,68.34,68.34,22.11650485,3.09,0.71,1,0,0.0,37.0414656281562,0.028619158999999998,2.0,2.29,0.0165239998602819,6.8,1360.0
1961-10-30,5.13,0.8,4.42,0,21.164018668443102,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.26726872870025,3,68.42,68.42,68.42,68.42,22.14239482,3.09,0.71,1,0,0.0,37.083041003746295,0.028588596,1.75,2.27,0.0230958730681609,6.8,1360.0
1961-10-31,5.13,0.8,4.42,0,21.2266340049135,226.95924956176398,0.0,0.0124183505609516,0.0,0,0,1.27111937427444,2,68.62,68.62,68.62,68.62,22.20711974,3.09,0.71,1,0,0.0,37.1896464258634,0.028508163,2.0,2.28,0.0323822683359901,6.8,1360.0
1961-11-01,5.11,0.8,4.39,0,21.2614119459815,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.27330329889465,1,68.73,68.73,68.73,68.73,22.24271845,3.09,0.7200000000000011,1,0,0.0,37.2474652939184,0.028465422999999997,2.75,2.28,0.0293653518471924,6.8,1360.0
1961-11-02,5.11,0.8,4.39,0,21.3797183513269,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.28048954025676,0,69.11,69.11,69.11,69.11,22.36569579,3.09,0.7200000000000011,0,0,0.0,37.451593267662204,0.028311778,2.25,2.27,0.0280794013004603,6.8,1360.0
1961-11-03,5.11,0.8,4.39,0,21.491791935787397,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.28730677254642,0,69.47,69.47,69.47,69.47,22.40967742,3.1,0.7200000000000011,0,0,0.0,37.644861361782105,0.028168491,2.75,2.28,0.0256920668680113,6.8,1360.0
1961-11-06,5.11,0.8,4.39,0,21.659560361229897,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.29746025405152,0,70.01,70.01,70.01,70.01,22.58387097,3.1,0.7200000000000011,0,0,0.0,37.935643186525795,0.027954622999999998,2.75,2.32,0.0234053207564329,6.8,1360.0
1961-11-08,5.11,0.8,4.39,0,21.9263434415775,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.31354528513273,0,70.87,70.87,70.87,70.87,22.86129032,3.1,0.7200000000000011,0,0,0.0,38.3997812947961,0.027618756,3.0,2.39,0.0113350407541939,6.8,1360.0
1961-11-09,5.11,0.8,4.39,0,21.896120999031,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.31183892808221,0,70.77,70.77,70.77,70.77,22.82903226,3.1,0.7200000000000011,0,0,0.0,38.343736429619206,0.027661147,3.0,2.41,0.0120491838543168,6.8,1360.0
1961-11-10,5.11,0.8,4.39,0,21.989604961040698,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.31754777660658,0,71.07,71.07,71.07,71.07,22.85209003,3.11,0.7200000000000011,0,0,0.0,38.5044064565647,0.027548292000000002,2.5,2.47,0.00781936225435483,6.8,1360.0
1961-11-13,5.11,0.8,4.39,0,22.0521523352748,226.95924956176398,0.0,0.0124183505609516,0.0,0,1,1.32140339000692,0,71.27,71.27,71.27,71.27,22.91639871,3.11,0.7200000000000011,0,1,0.0,38.6108822036229,0.027474883,2.75,2.49,0.0064041568539023605,6.8,1360.0
1961-11-14,5.11,0.8,4.39,0,22.173493963660604,226.95924956176398,0.0,0.0077013606828129095,0.0,0,1,1.32878219010993,0,71.66,71.66,71.66,71.66,23.04180064,3.11,0.7200000000000011,0,0,-0.0037735919025109897,38.8202728649973,0.027329231000000002,3.0,2.52,0.00178103858510845,6.8,1360.0
1961-11-15,5.11,0.8,4.39,0,22.1772568091848,226.95924956176398,0.0,0.0077013606828129095,0.0,0,1,1.32911552153092,0,71.67,71.67,71.67,71.67,23.04501608,3.11,0.7200000000000011,0,0,-0.00283019392688324,38.8237931069196,0.027329292999999998,3.0,2.58,0.000522049551895228,6.8,1360.0
1961-11-16,5.11,0.8,4.39,0,22.162452645150598,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.32833619159396,0,71.62,71.62,71.62,71.62,23.02893891,3.11,0.7200000000000011,0,0,-0.0018867959512554899,38.794809310207896,0.027352251,3.0,2.54,0.00316578256653009,6.8,1360.0
1961-11-17,5.11,0.8,4.39,0,22.163010037295102,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.3284841281556399,0,71.62,71.62,71.62,71.62,22.88178914,3.13,0.7200000000000011,0,0,-0.0009433979756277471,38.7929076555942,0.02735613,2.75,2.53,0.00329741302552915,6.8,1442.0
1961-11-20,5.11,0.8,4.39,0,22.194513069909803,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33048698295666,1,71.72,71.72,71.72,71.72,22.91373802,3.13,0.7200000000000011,0,0,0.0,38.8451652891775,0.02732186,2.5,2.52,0.000501740130564172,6.8,1442.0
1961-11-21,5.11,0.8,4.39,0,22.213638504909397,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33174801903299,2,71.78,71.78,71.78,71.78,22.93290735,3.13,0.7200000000000011,0,0,0.0,38.875750803296796,0.027302892000000002,2.75,2.52,-0.00103867729485312,6.8,1442.0
1961-11-22,5.11,0.8,4.39,0,22.189437797030397,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33041174779961,3,71.7,71.7,71.7,71.7,22.90734824,3.13,0.7200000000000011,0,0,0.0,38.830510472689795,0.027337228999999998,3.0,2.56,-0.00524370054824557,6.8,1442.0
1961-11-24,5.11,0.79,4.39,0,22.233266836420803,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.333158219447,4,71.84,71.84,71.84,71.84,22.87898089,3.14,0.7200000000000011,0,0,0.0,38.9044101327631,0.027288374,2.75,2.55,-0.00916273147471645,6.8,1442.0
1961-11-27,5.11,0.79,4.39,0,22.236863740804,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33349254658106,5,71.85,71.85,71.85,71.85,22.88216561,3.14,0.7200000000000011,1,0,0.0,38.9079016383239,0.027288995,2.5,2.58,0.00228917685702581,6.8,1442.0
1961-11-28,5.11,0.79,4.39,0,22.206415726714695,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33178537657802,4,71.75,71.75,71.75,71.75,22.85031847,3.14,0.7200000000000011,1,0,0.0,38.851825212737104,0.027331453,1.75,2.57,0.00256947181772356,6.8,1442.0
1961-11-29,5.11,0.79,4.39,0,22.1914411414585,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.3310060881331498,3,71.7,71.7,71.7,71.7,22.8343949,3.14,0.7200000000000011,1,0,0.0,38.8228236446258,0.02735494,0.5,2.59,0.00410047768437201,6.8,1442.0
1961-11-30,5.11,0.79,4.39,0,22.074326840318697,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.32410074622107,2,71.32,71.32,71.32,71.32,22.7133758,3.14,0.7200000000000011,1,0,0.0,38.6151475957312,0.027505141,1.75,2.55,0.00537869030646764,6.8,1442.0
1961-12-01,5.1,0.79,4.42,0,22.031436633865102,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.32165111470731,1,71.18,71.18,71.18,71.18,22.5968254,3.15,0.68,1,0,0.0,38.5374257230463,0.027564257,2.25,2.53,0.0120731873244645,6.8,1442.0
1961-12-04,5.1,0.79,4.42,0,22.288782082164804,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.3372119036933001,0,72.01,72.01,72.01,72.01,22.86031746,3.15,0.68,0,1,0.0,38.9848467655406,0.027251506,2.5,2.56,0.00532474550530586,6.8,1442.0
1961-12-05,5.1,0.79,4.42,0,22.2644655185808,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33587590992011,0,71.93,71.93,71.93,71.93,22.83492063,3.15,0.68,0,0,0.0,38.939586528496704,0.02728678,2.25,2.58,0.00988140175061899,6.8,1442.0
1961-12-06,5.1,0.79,4.42,0,22.283482639147397,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33713983052807,0,71.99,71.99,71.99,71.99,22.85396825,3.15,0.68,0,0,0.0,38.97011210935379,0.027268999,2.5,2.61,0.00752914497892754,6.8,1442.0
1961-12-07,5.1,0.79,4.42,0,22.1941604678296,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33190300476279,0,71.7,71.7,71.7,71.7,22.76190476,3.15,0.68,0,0,0.0,38.811175329986,0.027384272999999997,1.75,2.58,0.00395415173296215,6.1,1442.0
1961-12-08,5.1,0.79,4.42,0,22.2997944960256,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.33836923858308,0,72.04,72.04,72.04,72.04,22.79746835,3.16,0.68,0,0,0.0,38.993250951198604,0.027260537999999997,2.0,2.57,-0.000358552168767073,6.1,1442.0
1961-12-11,5.1,0.79,4.42,0,22.408527431606604,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.34502198364457,0,72.39,72.39,72.39,72.39,22.90822785,3.16,0.68,0,0,0.0,39.1807155086605,0.027134217999999998,2.0,2.56,-0.0086806732465243,6.1,1442.0
1961-12-12,5.1,0.79,4.42,0,22.486308030049898,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.3498174489309498,0,72.64,72.64,72.64,72.64,22.98734177,3.16,0.68,0,0,0.0,39.314034200109504,0.027046294,1.0,2.57,-0.0191179689485184,6.1,1442.0
1961-12-13,5.1,0.79,4.42,0,22.4526481310884,230.00977710963699,0.0,0.0077013606828129095,0.0,0,1,1.34792382470177,0,72.53,72.53,72.53,72.53,22.95253165,3.16,0.68,0,0,0.0,39.2525058252659,0.027092783999999998,0.5,2.6,-0.0195670744247739,6.1,1442.0
1961-12-14,5.1,0.79,4.42,0,22.2827763869208,230.00977710963699,0.0,0.00669346541858884,0.0,0,1,1.3378528701286598,0,71.98,71.98,71.98,71.98,22.77848101,3.16,0.68,0,0,-0.000806316211379254,38.9528671203734,0.027305314,2.0,2.61,-0.0156164228764396,6.1,1442.0
1961-12-15,5.1,0.79,4.42,0,22.292396349718103,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.33856166308481,0,72.01,72.01,72.01,72.01,22.71608833,3.17,0.68,0,0,-0.000604737158534441,38.9671113491707,0.0273,2.5,2.63,-0.0153275475940048,6.1,1442.0
1961-12-18,5.1,0.79,4.42,0,22.2153344264932,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.33406574155808,0,71.76,71.76,71.76,71.76,22.63722397,3.17,0.68,0,1,-0.000403158105689627,38.8298383903032,0.027401191000000002,2.25,2.63,-0.0102985263661323,6.1,1350.0
1961-12-19,5.1,0.79,4.42,0,22.060874225524604,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.32492164471309,1,71.26,71.26,71.26,71.26,22.47949527,3.17,0.68,0,0,-0.000201579052844814,38.557303968854704,0.027599579,2.0,2.6,0.00552492512668844,6.1,1350.0
1961-12-20,5.1,0.79,4.42,0,22.017860645324003,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.3224699077431201,2,71.12,71.12,71.12,71.12,22.43533123,3.17,0.68,0,0,0.0,38.479570364979296,0.027660047000000004,2.75,2.6,0.00804908319196271,6.1,1350.0
1961-12-21,5.1,0.79,4.42,0,21.937694472487898,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.3177864995688602,3,70.86,70.86,70.86,70.86,22.353312300000002,3.17,0.68,0,0,0.0,38.336916293358705,0.027767697,3.0,2.6,0.00975454622337412,6.1,1350.0
1961-12-22,5.1,0.83,4.42,0,21.953446249818803,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.3188676354154198,4,70.91,70.91,70.91,70.91,22.29874214,3.18,0.68,0,0,0.0,38.3619798810477,0.027754273,2.75,2.6,0.0007666102523198599,6.1,1350.0
1961-12-26,5.1,0.83,4.42,0,21.9877741847817,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.32106484717668,5,71.02,71.02,71.02,71.02,22.33333333,3.18,0.68,1,0,0.0,38.419493245173996,0.027717432,3.0,2.64,0.00160651593591311,6.1,1350.0
1961-12-27,5.1,0.83,4.42,0,22.183096614400398,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.33293499256817,4,71.65,71.65,71.65,71.65,22.53144654,3.18,0.68,1,0,0.0,38.7582839386602,0.027479258,3.0,2.66,-0.0141372815826575,6.1,1350.0
1961-12-28,5.1,0.83,4.42,0,22.1957552856081,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.3338304658580802,3,71.69,71.69,71.69,71.69,22.54402516,3.18,0.68,1,0,0.0,38.7778968749238,0.027469461,3.0,2.66,-0.0286623783130273,6.1,1350.0
1961-12-29,5.1,0.83,4.42,0,22.1526291578736,232.043462141552,0.0,0.00669346541858884,0.0,0,1,1.3313770467490802,2,71.55,71.55,71.55,71.55,22.42946708,3.19,0.68,1,0,0.0,38.7001438692414,0.027528756,2.5,2.67,-0.0344853755227157,6.1,1350.0
