,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC
2010-12-22,6.07000017,3.4,5.0,0,22.639837077772498,886.141989962607,0.023123427000000002,0.00868941021415992,1.130533635,0,1,106.96927211379999,2,1258.84,1254.94,1259.39,1254.94,17.32269162,72.67,1.07000017,0,0,0.0,24.6479843541672,0.018276373000000002,0.19,0.13,-0.0005025017915478519,9.8,555.0,3.216,3.3458,80.727,0.015296038,57.9,69.5,57.6,30660.0,3.5751679160000003,41580.0,1830.0,3.24,0.0114485303419044,15.45,2.2067,66.03,-10.5,2.3174,1876.0,129.36
2010-12-23,6.09000015,3.4,5.03,0,22.5970696603716,886.141989962607,0.023123427000000002,0.00868941021415992,1.063632566,0,1,106.81619073278999,3,1256.77,1254.05,1258.59,1257.53,17.30134912,72.64,1.06000015,0,0,0.0,24.607129878659002,0.018183606,0.19,0.13,0.00116858666949807,9.8,555.0,3.2574,3.3892,80.52199999999999,0.036435364,57.9,69.5,57.6,48420.0,3.756744905,31380.0,1795.0,3.24,0.0161470125836203,16.47,2.2029,68.16,-10.5,2.3207,1455.0,79.79
2010-12-27,6.11000013,3.4,4.97,0,22.605255568883,886.141989962607,0.023123427000000002,0.00868941021415992,1.055853557,0,1,106.85871650418001,4,1257.54,1251.48,1258.43,1254.66,17.22185703,73.02,1.14000013,0,0,0.0,24.621874800507804,0.018173657,0.19,0.12,0.0110558656615706,9.8,555.0,3.2036,3.3294,80.366,0.036435364,57.9,69.5,57.6,30900.0,3.503152342,53220.0,1795.0,3.24,0.0209800338329935,17.67,2.1985,67.88,-10.5,2.2875,1679.0,167.35
2010-12-28,6.05999994,3.4,5.1,0,22.6170361635809,886.141989962607,0.023123427000000002,0.00868941021415992,1.026833903,0,1,107.01179703474001,5,1258.51,1256.22,1259.9,1259.1,17.23514106,73.02,0.95999994,1,0,0.0,24.640580906204,0.018048176000000003,0.18,0.14,0.009074016837924009,9.8,555.0,3.3416,3.4795,80.365,0.036435364,57.9,69.5,57.6,33360.0,3.328510801,52260.0,1795.0,3.24,0.0211299944565705,17.52,2.2002,67.42,-10.5,2.3047,1460.0,134.15
2010-12-29,6.17999983,3.4,4.96,0,22.6342054316783,886.141989962607,0.023123427000000002,0.00868941021415992,1.021816477,0,1,107.08833389823,4,1259.78,1258.78,1262.6,1258.78,17.25253355,73.02,1.21999983,1,0,0.0,24.6651353251217,0.018058375,0.18,0.125,0.0135434279079183,9.8,555.0,3.2292,3.3489,79.796,0.036435364,57.9,69.5,57.6,30660.0,2.69559312,44280.0,1795.0,3.24,0.0217762562450632,17.28,2.2024,68.04,-10.5,2.2817,1950.0,112.22
2010-12-30,6.05000019,3.4,4.98,0,22.5944301287576,886.141989962607,0.023123427000000002,0.00868941021415992,0.972608743,0,1,106.91824697116999,3,1257.88,1256.32,1261.09,1259.44,17.22651328,73.02,1.07000019,1,0,0.0,24.627670227564803,0.018027308,0.19,0.11,0.0131726206568024,9.8,555.0,3.2571,3.3646,79.521,0.036435364,57.9,69.5,57.6,39300.0,4.542552141,31500.0,1795.0,3.24,0.023718413781981,17.52,2.199,67.67,-10.5,2.2891,1526.0,126.1
2010-12-31,6.07000017,2.8,4.88,0,22.5829675806175,886.141989962607,0.023123427000000002,0.00868941021415992,0.9763688759999999,0,1,106.94375954249,2,1257.64,1254.19,1259.34,1256.76,16.18376013,77.71,1.19000017,1,0,0.0,24.6227085700912,0.018030812,0.13,0.115,0.0109694277714919,9.8,555.0,3.1738,3.2935,79.028,0.036435364,57.9,69.5,57.6,31740.0,5.035931908,41520.0,1795.0,3.24,0.0263172779332603,17.75,2.174,66.34,-10.5,2.2777,1624.0,180.76
2011-01-03,5.98000002,2.8,4.93,0,22.831173090817998,886.141989962607,0.023123427000000002,0.00868941021415992,1.050801286,0,1,108.04934370341,1,1271.87,1257.62,1276.17,1257.62,16.30602564,78.0,1.05000002,1,0,0.0,24.9009205076699,0.017821633,0.19,0.12,-0.000575307471588219,9.8,555.0,3.2127,3.3324,79.127,0.036435364,57.9,69.5,57.6,30660.0,6.265780138999999,38400.0,1795.0,3.24,0.0250751964450665,17.61,2.2075,66.45,-10.5,2.3091,2277.0,179.94
2011-01-04,6.03999996,2.8,4.97,0,22.793901301761498,886.141989962607,0.023123427000000002,0.00868941021415992,1.038029031,0,1,107.98981238597,0,1270.2,1262.66,1274.12,1272.95,16.28670342,77.99,1.06999996,0,0,0.0,24.8678423867769,0.017861738000000002,0.18,0.135,0.0035117999963301103,9.8,555.0,3.1989,3.3287,79.444,0.038771052,57.9,69.5,57.6,42480.0,6.092418615,30660.0,1693.0,3.24,0.0243032295315069,17.38,2.2038,66.43,-10.5,2.3364,1107.0,99.93
2011-01-05,6.07000017,2.8,5.09,0,22.9007125044406,886.141989962607,0.023123427000000002,0.00868941021415992,1.023783001,0,1,108.55110426290001,0,1276.56,1265.36,1277.63,1268.78,16.36825234,77.99,0.98000017,0,0,0.0,24.9920490025921,0.017506783999999997,0.18,0.135,0.00731192199273013,9.8,555.0,3.3305,3.4654,80.258,0.038771052,57.9,69.5,57.6,30780.0,6.271452084,51240.0,1621.0,3.24,0.023034742588662,17.02,2.215,65.4,-10.5,2.4090000000000003,1821.0,117.62
2011-01-06,6.17000008,2.8,5.06,0,22.844802980729998,886.141989962607,0.023123427000000002,0.00868941021415992,0.993205683,1,1,108.3384924149,0,1273.85,1270.43,1278.17,1276.29,16.3335043,77.99,1.11000008,0,0,0.0,24.938543843456998,0.017878282,0.17,0.14,0.0076386548748943,9.8,555.0,3.2532,3.3932,80.791,0.038771052,57.9,69.5,57.6,36720.0,7.807942587,34860.0,1544.0,3.24,0.0249935828970807,17.4,2.2103,62.0,-10.5,2.392,1211.0,210.12
2011-01-07,6.11000013,2.8,5.02,0,22.795392283818103,886.141989962607,0.023123427000000002,0.00868941021415992,0.9624611909999999,0,1,108.12588056690001,0,1271.5,1261.7,1276.83,1274.41,16.30546294,77.98,1.09000013,0,0,0.0,24.892109444984698,0.017912159,0.17,0.135,0.0168222838463746,9.4,555.0,3.1888,3.3237,81.012,0.038771052,59.8,72.5,57.5,42780.0,9.857648035,31020.0,1519.0,3.24,0.0239199960938522,17.14,2.2062,62.78,-10.5,2.3504,1334.0,78.36
2011-01-10,6.07000017,2.8,4.99,0,22.7567722132631,886.141989962607,0.023123427000000002,0.00868941021415992,0.8647924290000001,0,1,107.98981238597,0,1269.75,1262.18,1271.52,1270.84,16.28302129,77.98,1.08000017,0,0,0.0,24.8574387138306,0.017936846,0.17,0.135,0.0197815313941646,9.4,555.0,3.1483,3.2832,80.881,0.038771052,59.8,72.5,57.5,32460.0,8.18348824,52980.0,1495.0,3.24,0.0250240499730598,17.54,2.2032,61.47,-10.5,2.3482,1567.0,142.87
2011-01-11,6.07000017,2.8,4.99,0,22.8342817342766,886.141989962607,0.023123427000000002,0.00868941021415992,0.9464881270000001,0,1,108.37251116103,0,1274.48,1269.62,1277.25,1272.58,16.34367787,77.98,1.08000017,0,0,0.0,24.9495812527248,0.017870277,0.17,0.145,0.00639029647651009,9.4,555.0,3.1946,3.3396,80.846,0.038771052,59.8,72.5,57.5,47280.0,6.9928024760000005,36840.0,1480.0,3.24,0.0223887307844886,16.89,2.2114,61.16,-10.5,2.3938,1794.0,99.18
2011-01-12,6.05000019,2.8,5.02,1,23.032646094216105,886.141989962607,0.023123427000000002,0.00868941021415992,0.985339937,0,1,109.35052736271,0,1285.96,1275.65,1286.87,1275.65,16.4908951,77.98,1.03000019,0,0,0.0,25.1737427221054,0.017732293,0.16,0.145,-0.00392059962478791,9.4,555.0,3.2230000000000003,3.365,80.031,0.038771052,59.8,72.5,57.5,30660.0,4.394386668,41460.0,1453.0,3.24,0.0201775264094116,16.24,2.2313,61.45,-10.5,2.3961,2187.0,143.29
2011-01-13,6.07999992,2.8,5.0,0,22.9859475963828,886.141989962607,0.023123427000000002,0.007350835848772159,1.006732102,0,1,109.17192745726,0,1283.76,1280.47,1286.7,1285.78,16.46268274,77.98,1.07999992,0,0,-0.00107085949231021,25.13013175124,0.017745575,0.16,0.14,-2.55786503347681e-05,9.4,555.0,3.1572,3.2972,79.191,0.038771052,59.8,72.5,57.5,52500.0,5.8391478029999995,38280.0,1438.0,3.24,0.0207608931897551,16.39,2.2275,61.35,-10.5,2.3509,1370.0,86.38
2011-01-14,6.05000019,4.1,5.03,0,23.148350711546396,895.385995615327,0.023123427000000002,0.0123850068544096,1.045205179,0,1,109.96285033539,0,1293.24,1281.24,1293.24,1282.9,16.58425237,77.98,1.02000019,0,0,0.00322419218527728,25.3150745519296,0.01761066,0.16,0.145,-0.00157433596181987,9.4,555.0,3.1781,3.3231,79.16199999999999,0.038771052,59.8,72.5,57.5,30780.0,6.154357557000001,53460.0,1439.0,3.24,0.0178833238909267,15.46,2.244,60.58,-10.5,2.3468,1742.0,121.36
2011-01-18,6.09000015,4.1,5.06,0,23.0706866151999,895.385995615327,0.023123427000000002,0.0123850068544096,1.037493929,0,1,110.14994961206999,0,1295.02,1290.16,1296.06,1293.22,16.60282051,78.0,1.03000015,0,0,0.00248507285722734,25.2374467030799,0.017610168,0.19,0.145,-0.00273295528262689,9.4,555.0,3.2213,3.3663,78.962,0.038771052,59.8,72.5,57.5,32160.0,6.316101978,53040.0,1432.0,3.24,0.0193374051821061,15.87,2.2458,61.05,-10.5,2.379,1646.0,130.09
2011-01-19,6.11000013,4.1,5.02,0,22.8301927568602,895.385995615327,0.023123427000000002,0.0123850068544096,0.9426368759999999,0,1,109.06987802246,0,1281.92,1278.92,1294.6,1294.52,16.43276503,78.01,1.09000013,0,0,0.00174595352917741,24.9817096352632,0.017793006,0.18,0.155,0.0109839000250134,9.4,529.0,3.1889,3.339,78.64,0.038771052,59.8,72.5,57.5,52440.0,7.840656067,30900.0,1411.0,3.24,0.0239125213542646,17.31,2.2231,63.48,-10.5,2.3631,697.0,169.89
2011-01-20,6.07000017,4.1,5.12,0,22.7935269634228,895.385995615327,0.023123427000000002,0.0123850068544096,0.826707685,0,1,108.92530366671,1,1280.26,1271.26,1283.35,1280.85,16.40938221,78.02,0.95000017,0,0,0.00100683420112748,24.9489433463457,0.017794479,0.18,0.155,0.0147747202490562,9.4,529.0,3.2936,3.4488,78.82300000000001,0.038771052,59.8,72.5,57.5,38100.0,10.18565173,49500.0,1393.0,3.24,0.0259227146968132,17.99,2.2199,61.8,-10.5,2.326,1141.0,112.69
2011-01-21,6.17000008,4.1,5.07,0,22.8414315371947,895.385995615327,0.023123427000000002,0.0123850068544096,0.8531900990000001,0,1,109.17192745726,2,1283.35,1282.07,1291.21,1283.63,16.44898744,78.02,1.10000008,0,0,0.0,25.0087032904106,0.017773538000000002,0.17,0.15,-0.0051040628024113,9.4,529.0,3.2541,3.4042,78.21300000000001,0.038771052,59.8,72.5,57.5,53760.0,7.56297911,32520.0,1370.0,3.24,0.0273659179464476,18.47,2.2249,64.95,-10.5,2.2251,1597.0,109.35
2011-01-24,6.11999989,4.1,5.06,0,22.967600128206502,895.385995615327,0.023123427000000002,0.0123850068544096,0.902897398,0,1,109.79276340833,3,1290.84,1282.47,1291.93,1283.29,16.54498846,78.02,1.05999989,0,0,0.0,25.1541403576805,0.017659733,0.18,0.15,-0.00328685095816525,9.4,529.0,3.2543,3.4044,78.05,0.038771052,59.8,72.5,57.5,30840.0,6.046892400000001,47820.0,1345.0,3.24,0.024197522536432998,17.65,2.2378,64.18,-10.5,2.2314,2143.0,160.06
2011-01-25,6.0999999,4.1,4.98,0,22.966517353096,895.385995615327,0.023123427000000002,0.0123850068544096,0.90713734,0,1,109.85228792219,4,1291.18,1281.07,1291.26,1288.17,16.54934632,78.02,1.1199999,0,1,0.0,25.1602349643987,0.017669194,0.17,0.15,0.0120527547950343,9.4,529.0,3.1834,3.3284,78.002,0.038771052,59.8,72.5,57.5,50040.0,7.843415631,54000.0,1292.0,3.24,0.023543228658047997,17.59,2.2384,61.71,-10.5,2.2269,1629.0,99.94
2011-01-26,6.01000023,4.1,5.12,0,23.056305517339897,895.385995615327,0.023123427000000002,0.0123850068544096,1.06587687,0,1,110.27751161818001,5,1296.63,1291.97,1299.74,1291.97,16.61920021,78.02,0.89000023,1,0,0.0,25.265850246775997,0.017599647,0.17,0.155,0.00627494055035267,9.4,529.0,3.2594,3.4146,77.898,0.038771052,59.8,72.5,57.5,30660.0,8.753468434,51300.0,1234.0,3.24,0.0201293986806687,16.64,2.2477,61.55,-10.5,2.2766,2119.0,110.03
2011-01-27,6.13000011,4.1,5.09,0,23.1008921845923,895.385995615327,0.023123427000000002,0.0123850068544096,1.134807002,0,1,110.54966073675,4,1299.54,1294.41,1301.29,1297.51,16.65649833,78.02,1.04000011,1,0,0.0,25.321955650055198,0.01753325,0.17,0.14,0.0060296082672968605,9.4,529.0,3.2473,3.3873,77.727,0.038116283,59.8,72.5,57.5,38160.0,6.5650182379999995,53280.0,1186.0,3.24,0.0183427079432697,16.15,2.2528,59.51,-10.5,2.241,1706.0,113.47
2011-01-28,6.09000015,2.7,5.07,0,22.681434798159103,895.385995615327,0.023123427000000002,0.0123850068544096,1.02686963,0,1,108.61914175515,3,1276.34,1275.1,1302.67,1299.63,16.34028934,78.11,1.02000015,1,0,0.0,24.8695054958573,0.017875394,0.17,0.135,0.0264715453017099,9.4,529.0,3.1814,3.3214,78.133,0.038116283,59.8,72.5,57.5,52920.0,12.00798037,31740.0,1137.0,3.24,0.0316245022931103,20.04,2.2119,63.22,-10.5,2.2515,498.0,122.57
2011-01-31,6.05999994,2.7,5.12,0,22.848047858545698,895.385995615327,0.023123427000000002,0.0123850068544096,1.0180847709999998,0,1,109.43556444788,2,1286.12,1276.5,1287.17,1276.5,16.40668453,78.39,0.93999994,1,0,0.0,25.0595874076444,0.017739192,0.17,0.145,0.0252160459275874,9.4,529.0,3.2254,3.3704,77.735,0.038116283,59.8,72.5,57.5,30660.0,8.335733459,41400.0,1107.0,3.24,0.0291884621046067,19.53,2.2253,59.46,-10.5,2.3169999999999997,2111.0,114.06
2011-02-01,6.0999999,2.7,5.16,0,23.222170781434002,895.385995615327,0.025181182000000003,0.0123850068544096,1.099232722,0,1,111.18749628073999,1,1307.59,1289.14,1308.86,1289.14,16.6805715,78.39,0.9399999,1,0,0.0,25.4761677621085,0.017448084,0.18,0.15,0.0138700683578999,9.4,529.0,3.2893,3.4394,77.067,0.038116283,59.8,72.5,57.5,30660.0,6.754240377,53520.0,1084.0,3.24,0.021693287125418,17.63,2.2624,58.63,-10.5,2.3579,2520.0,135.88
2011-02-02,6.13999987,2.7,5.18,0,23.151683396326998,895.385995615327,0.025181182000000003,0.0123850068544096,1.018557395,0,1,110.97488443275,0,1304.03,1302.62,1307.61,1305.91,16.63515755,78.39,0.95999987,0,0,0.0,25.4051471455223,0.017393227,0.18,0.15,0.0135185486610613,9.4,529.0,3.327,3.4771,77.158,0.038116283,59.8,72.5,57.5,31320.0,6.587971476,34380.0,1064.0,3.24,0.0212454590452709,17.3,2.2562,59.01,-10.5,2.3408,1413.0,81.51
2011-02-03,6.15999985,2.7,5.21,0,23.1989178134136,895.385995615327,0.025181182000000003,0.0123850068544096,1.02754717,1,1,111.22150907373998,0,1307.1,1294.83,1308.6,1302.77,16.6743207,78.39,0.94999985,0,0,0.0,25.463203303005802,0.017469122,0.17,0.145,0.0116772282253533,9.4,529.0,3.4068,3.5488,77.748,0.041034677,59.8,72.5,57.5,33360.0,9.994531742000001,53100.0,1045.0,3.24,0.0190507241419997,16.69,2.2618,59.33,-10.5,2.3321,1627.0,62.98
2011-02-04,6.19000006,2.7,5.28,0,23.2585484518257,895.385995615327,0.025181182000000003,0.0123850068544096,1.139016801,0,1,111.53617035654,0,1310.87,1301.67,1311.0,1307.01,16.72241357,78.39,0.91000006,0,0,0.0,25.5348450649594,0.017429562,0.17,0.145,0.0148052539335008,9.0,529.0,3.4906,3.6356,78.044,0.041034677,59.8,72.5,57.5,36300.0,8.782593955,53460.0,1043.0,3.24,0.0165379912894258,15.93,2.2683,58.93,-10.5,2.3598,1481.0,97.16
2011-02-07,6.25,2.7,5.26,0,23.3963690541137,895.385995615327,0.025181182000000003,0.0123850068544096,1.128097457,0,1,112.23354317110001,0,1319.05,1311.85,1322.85,1311.85,16.82676362,78.39,0.99,0,0,0.0,25.692424631609,0.017072999999999998,0.17,0.14,0.0109735627323003,9.0,529.0,3.4879,3.6299,78.029,0.041034677,63.7,81.5,59.3,30660.0,5.628041335,38520.0,1045.0,3.24,0.0177193886987976,16.28,2.2825,58.75,-10.5,2.3371,2093.0,139.94
2011-02-08,6.21000004,2.7,5.31,0,23.486942951110702,895.385995615327,0.025181182000000003,0.0123850068544096,1.034724477,0,1,112.74381670898,0,1324.57,1316.03,1324.87,1318.76,16.89718076,78.39,0.90000004,0,0,0.0,25.7979699697127,0.017284145,0.16,0.145,0.0032846662071262397,9.0,529.0,3.5973,3.7373,77.999,0.041034677,63.7,81.5,59.3,31620.0,5.650984141,53700.0,1064.0,3.24,0.0166197792982062,15.81,2.292,58.12,-10.5,2.3627,1934.0,108.0
2011-02-09,6.25,2.7,5.24,0,23.414207717319197,895.385995615327,0.025181182000000003,0.0123850068544096,1.007146808,0,1,112.48867994004,0,1320.88,1314.89,1324.54,1322.48,16.85010843,78.39,1.01,0,0,0.0,25.724215324570103,0.01725296,0.15,0.13,0.0118459456702427,9.0,529.0,3.5157,3.6465,77.641,0.041034677,63.7,81.5,59.3,49920.0,7.5724236760000005,35460.0,1092.0,3.24,0.0172286220852747,15.87,2.2856,57.55,-10.5,2.3349,1141.0,80.97
2011-02-10,6.17999983,2.7,5.31,0,23.4244565209796,895.385995615327,0.025181182000000003,0.0123850068544096,1.0039779009999998,0,1,112.53120486098,0,1321.87,1311.74,1322.78,1318.13,16.86273759,78.39,0.86999983,0,0,0.0,25.741615599805,0.017209854,0.15,0.11,0.0144517002378955,9.0,529.0,3.5833,3.6928,78.25,0.041034677,63.7,81.5,59.3,32580.0,10.77439693,53400.0,1136.0,3.24,0.0177409858893948,16.09,2.2873,57.91,-10.5,2.3195,1611.0,59.31
2011-02-11,6.25,2.6,5.26,1,23.5461299332468,895.385995615327,0.025181182000000003,0.0123850068544096,1.085422915,0,1,113.20305319797,0,1329.15,1316.08,1330.79,1318.66,16.95344388,78.4,0.99,0,0,0.0,25.8814362264302,0.017087484,0.15,0.11,0.0105822082483655,9.0,529.0,3.5172,3.6288,78.46,0.041034677,63.7,81.5,59.3,31560.0,7.59168691,51780.0,1178.0,3.24,0.0165027006906149,15.69,2.2997,56.79,-10.5,2.2982,2268.0,81.01
2011-02-14,6.19999981,2.6,5.21,0,23.594946756188197,895.385995615327,0.025181182000000003,0.0123850068544096,1.050208765,0,1,113.47518955982001,0,1332.32,1326.9,1332.96,1328.73,16.99387755,78.4,0.98999981,0,0,0.0,25.9411324299647,0.017136153,0.15,0.11,-0.0120926614652479,9.0,529.0,3.5099,3.6194,78.61399999999999,0.041034677,63.7,81.5,59.3,35400.0,5.522317745,53280.0,1206.0,3.24,0.0173793430466571,15.95,2.3052,58.09,-10.5,2.3003,1678.0,185.5
2011-02-15,6.1500001,2.6,5.26,1,23.445223857989003,895.385995615327,0.025181182000000003,0.0123850068544096,0.960763367,0,1,113.11800335608,0,1328.01,1324.61,1330.43,1330.43,16.93890306,78.4,0.8900001000000001,0,0,0.0,25.7825529312749,0.017171173,0.16,0.125,-0.015103010934014,9.0,529.0,3.4847,3.6044,78.57300000000001,0.041034677,63.7,81.5,59.3,48660.0,6.057440027999999,30660.0,1236.0,3.24,0.0187420399579148,16.37,2.2978,58.24,-10.5,2.2966,1151.0,156.02
2011-02-16,6.13999987,2.6,5.27,0,23.584684747636498,897.930338569868,0.025181182000000003,0.0121735748152334,1.0849595840000001,0,1,113.83238852027,1,1336.32,1329.51,1337.61,1329.51,17.04489796,78.4,0.86999987,0,0,-0.000169145631340939,25.941834666686695,0.017174936000000002,0.15,0.11,-0.0220849954688188,9.0,596.0,3.5128,3.6193,78.223,0.041034677,63.7,81.5,59.3,30660.0,9.08005893,36240.0,1271.0,3.24,0.0197120225910018,16.72,2.3122,58.33,-10.5,2.2771,2291.0,106.72
2011-02-17,6.1500001,2.6,5.26,0,23.6499628402321,897.930338569868,0.025181182000000003,0.0158444346092876,1.112689085,0,1,114.17256237437999,2,1340.43,1331.0,1341.5,1334.37,17.09732143,78.4,0.8900001000000001,0,0,0.00280982861173769,26.0195438466283,0.017084413,0.15,0.09,-0.0144314848220872,9.0,596.0,3.4833,3.5725,77.995,0.041034677,63.7,81.5,59.3,31020.0,5.7560756379999996,53160.0,1292.0,3.24,0.0194523934863119,16.59,2.3194,60.39,-10.5,2.3040000000000003,1907.0,83.15
2011-02-18,6.13999987,2.6,5.29,0,23.688220324617802,897.930338569868,0.025181182000000003,0.0158444346092876,1.02159689,0,1,114.41068679368999,3,1343.01,1338.12,1344.07,1340.38,17.13022959,78.4,0.84999987,0,0,0.00211794306076207,26.0675236599654,0.01704303,0.15,0.09,-0.0103361300776787,9.0,596.0,3.4907,3.5799,77.664,0.041034677,63.7,81.5,59.3,48720.0,5.119168155,41280.0,1301.0,2.97,0.0193747442666754,16.43,2.3239,61.12,-10.5,2.3636,1752.0,97.46
2011-02-22,6.17000008,2.6,5.2,0,23.194832585546198,897.930338569868,0.025181182000000003,0.0158444346092876,0.8861556740000001,0,1,112.11448138667,4,1315.44,1312.33,1338.91,1338.91,16.77857143,78.4,0.97000008,0,0,0.00142605750978646,25.530611213701,0.017407491,0.15,0.1,-0.00687444638652801,9.0,596.0,3.3519,3.4533,77.768,0.041034677,63.7,81.5,59.3,52080.0,12.23655844,30660.0,1279.0,2.97,0.0343952887395234,20.8,2.2762,60.53,-10.5,2.3645,356.0,149.43
2011-02-23,6.07999992,2.6,5.2,0,23.0460180913404,897.930338569868,0.025181182000000003,0.0158444346092876,0.8909165590000001,0,1,111.42562070004999,5,1307.4,1299.55,1317.91,1315.44,16.67814772,78.39,0.8799999199999989,1,0,0.000734171958810847,25.3729317236095,0.017404283,0.15,0.115,0.00142593199307401,9.0,596.0,3.3682,3.4848,77.40899999999999,0.041034677,63.7,81.5,59.3,44400.0,15.3409413,31500.0,1253.0,2.97,0.0393711281424678,22.13,2.2623,61.65,-10.5,2.4157,1088.0,104.96
2011-02-24,6.09000015,2.6,5.14,0,23.0160690723769,897.930338569868,0.025181182000000003,0.0158444346092876,0.822930149,0,1,111.34907107985,4,1306.1,1294.26,1310.91,1307.09,16.65943878,78.4,0.95000015,1,0,0.0,25.3460690133908,0.017448105,0.15,0.12,0.0191915572612507,9.0,596.0,3.3311,3.4477,77.057,0.007958029,63.7,81.5,59.3,46620.0,14.94287152,33720.0,1242.0,2.97,0.0353794822730689,21.32,2.26,60.84,-10.5,2.4197,1631.0,117.41
2011-02-25,6.05000019,3.1,5.12,0,23.25180561682,897.930338569868,0.025181182000000003,0.0158444346092876,0.86869466,0,1,112.53970508266,3,1319.88,1307.34,1320.61,1307.34,16.8373517,78.39,0.93000019,1,0,0.0,25.6115750163329,0.017495545,0.15,0.125,0.00103577926312428,9.0,596.0,3.2878,3.4125,77.275,0.007958029,63.7,81.5,59.3,30660.0,8.257661596,47940.0,1245.0,2.97,0.026756624923646,19.22,2.2837,56.88,-10.5,2.4119,2442.0,128.07
2011-02-28,6.01999998,3.1,5.09,0,23.373915303291998,897.930338569868,0.025181182000000003,0.0158444346092876,0.90695612,0,1,113.23706514051001,2,1327.22,1320.55,1329.38,1321.61,16.8836026,78.61,0.92999998,1,0,0.0,25.7519943954778,0.017435045,0.16,0.135,-0.0130227521895844,9.0,596.0,3.2923,3.4272,76.889,0.007958029,63.7,81.5,59.3,47040.0,7.329033235,33780.0,1251.0,2.97,0.0233202423687661,18.35,2.2954,56.42,-10.5,2.4058,2060.0,84.82
2011-03-01,5.98999977,3.1,5.09,0,22.9989350423841,897.930338569868,0.025181182000000003,0.0158444346092876,0.9787338659999999,0,1,111.34907107985,1,1306.33,1306.14,1332.09,1328.64,16.61152085,78.64,0.89999977,1,0,0.0,25.3448971580853,0.017714712,0.15,0.13,0.0125030503064086,9.0,596.0,3.2572,3.3921,77.04899999999999,0.007958029,63.7,81.5,59.3,53700.0,12.26741231,30840.0,1262.0,2.97,0.0337769709573715,21.01,2.2597,62.15,-10.5,2.4227,741.0,140.96
2011-03-02,6.0,3.1,5.16,0,23.0289991645723,897.930338569868,0.025181182000000003,0.0158444346092876,1.039703353,0,1,111.58720825587,0,1308.44,1302.58,1314.19,1305.47,16.63835198,78.64,0.84,0,0,0.0,25.384024738949105,0.017721531000000002,0.16,0.12,0.00893292846259599,9.0,596.0,3.3480000000000003,3.4697,76.671,0.007958029,63.7,81.5,59.3,39780.0,10.46088786,36300.0,1281.0,2.97,0.0324149533917825,20.7,2.2634,60.73,-10.5,2.4685,1920.0,202.3
2011-03-03,6.05999994,3.1,5.21,0,23.418352362140197,897.930338569868,0.025181182000000003,0.0158444346092876,1.129321628,1,1,113.50921425908001,0,1330.97,1312.37,1332.28,1312.37,16.93346056,78.6,0.84999994,0,0,0.0,25.819034382160897,0.017441753,0.15,0.125,-0.0268243459701913,9.0,596.0,3.4347,3.5554,76.483,0.007958029,63.7,81.5,59.3,30660.0,7.3781606989999995,50880.0,1317.0,2.97,0.0235291720420384,18.6,2.3022,59.02,-10.5,2.5045,2485.0,106.1
2011-03-04,6.13000011,3.1,5.17,0,23.2384438235175,897.930338569868,0.025181182000000003,0.0158444346092876,1.0070293909999999,0,1,112.65876686709,0,1321.15,1312.59,1331.08,1330.73,16.80424828,78.62,0.96000011,0,0,0.0,25.6265930181852,0.017542535,0.15,0.11,-0.0124028533798577,8.9,596.0,3.3795,3.49,76.4,0.012435294,63.7,81.5,59.3,47460.0,11.0317418,30720.0,1346.0,2.97,0.0249254435778246,19.06,2.2834,59.25,-10.5,2.501,1064.0,78.77
2011-03-07,6.09000015,3.1,5.19,0,23.037550203801302,897.930338569868,0.025181182000000003,0.0158444346092876,0.861757157,0,1,111.77429477585,0,1310.13,1303.99,1327.68,1322.72,16.66408039,78.62,0.900000149999999,0,0,0.0,25.411076138962496,0.017575583999999998,0.14,0.1,-0.0105789192119301,8.9,596.0,3.4119,3.5123,76.49600000000001,0.012435294,62.7,82.0,59.9,43860.0,13.402506699999998,31860.0,1382.0,2.97,0.0307574734892549,20.66,2.2643,62.7,-10.5,2.5364,734.0,141.02
2011-03-08,6.0999999,3.1,5.24,0,23.235999552581802,897.930338569868,0.025181182000000003,0.0158444346092876,1.0366906470000001,0,1,112.75231693066002,0,1321.82,1306.86,1325.74,1311.05,16.81277029,78.62,0.8599998999999999,0,0,0.0,25.6358498580346,0.017558389,0.14,0.105,-0.0308153320758834,8.9,596.0,3.4432,3.5477,76.798,0.012435294,62.7,82.0,59.9,31680.0,10.91756591,39780.0,1424.0,2.97,0.0269473646606619,19.82,2.2846,64.46,-10.5,2.5675,2312.0,143.22
