,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL
1989-06-13,9.97,3.32,9.03,0,17.0914268953746,598.703669640283,0.018298566000000002,0.0491151560474954,0.0,0,0,17.6519472973097,0,323.91,322.96,326.24,326.23,12.97716346,24.96,0.9400000000000011,0,0,0.0,26.334315264967,0.031737211,9.3,8.16,-0.00916078973653228,5.2,1361.0,-0.154,8.269,104.9,-0.0059537240000000005,50.7,59.3,49.3,42240.0,5.035485249,30660.0,1390.0,5.07
1989-06-14,9.97,3.32,8.99,0,17.0828728715236,598.703669640283,0.018298566000000002,0.0465586996061944,0.0,0,0,17.649990204403,0,323.83,322.8,324.89,323.93,12.97395833,24.96,0.98,0,0,-0.00204516515304078,26.3211179268997,0.031757403999999996,9.22,8.12,-0.0112947869358024,5.2,1361.0,-0.19899999999999998,8.201,105.67,-0.0059537240000000005,50.7,59.3,49.3,35160.0,5.3722892579999995,31440.0,1390.0,5.07
1989-06-15,9.97,3.32,9.02,0,16.7989802137515,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.448003590081903,0,320.08,319.21,323.83,323.8,12.82371795,24.96,0.9500000000000011,0,0,0.00235592310164705,25.8837985846174,0.032126342999999995,9.46,8.09,0.006095014838938579,5.2,1361.0,-0.0540000000000003,8.312000000000001,103.76,-0.0059537240000000005,50.7,59.3,49.3,53220.0,7.398343119,30660.0,1396.0,5.07
1989-06-16,9.98,3.32,9.04,0,16.8614529575539,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.519638464182698,0,321.35,318.69,321.36,319.96,12.87459936,24.96,0.9400000000000011,0,0,0.0018947651483003398,25.9801355995803,0.031965147,9.5,8.14,0.0196069474973974,5.2,1311.0,-0.0760000000000005,8.327,103.39,-0.0059537240000000005,50.7,59.3,49.3,30900.0,5.318787213999999,51120.0,1397.0,5.07
1989-06-19,10.02,3.32,9.08,0,16.8856039774115,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.5514844199386,0,321.89,320.4,321.89,321.34,12.89623397,24.96,0.94,0,0,0.00143360719495363,26.0173849288201,0.031958122,9.44,8.15,0.0136518372104366,5.2,1311.0,-0.048,8.374,103.05,-0.0059537240000000005,50.7,59.3,49.3,38640.0,5.146757442,31080.0,1396.0,5.07
1989-06-20,10.03,3.32,9.11,0,16.8478616342924,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.518993636833102,0,321.25,321.03,322.78,321.88,12.87059295,24.96,0.92,0,0,0.000972449241606908,25.959263197012202,0.032068482,9.41,8.15,0.0212577844708968,5.2,1311.0,-0.10300000000000001,8.32,103.45,-0.0059537240000000005,50.7,59.3,49.3,53580.0,5.446390986,33360.0,1396.0,5.07
1989-06-21,10.05,3.32,9.11,0,16.803325162276302,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.4794089888415,1,320.48,319.25,321.87,321.27,12.83974359,24.96,0.9400000000000011,0,0,0.0,25.8906930738907,0.032151772,9.55,8.13,0.0156169786874835,5.2,1311.0,-0.0340000000000007,8.376,102.2,-0.0059537240000000005,50.7,59.3,49.3,52380.0,6.8709094120000005,41880.0,1400.0,5.07
1989-06-22,10.05,3.32,9.09,0,16.8956270760499,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.582171813224,2,322.32,320.2,322.34,320.41,12.91346154,24.96,0.9600000000000011,0,0,0.0,26.0329080368402,0.03196823,9.66,8.15,-0.00909890898216972,5.2,1311.0,-0.0389999999999997,8.369,101.36,-0.0059537240000000005,50.7,59.3,49.3,32520.0,5.07237911,53520.0,1407.0,5.07
1989-06-23,10.07,3.33,9.08,0,17.1891253179861,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.8944290996257,3,328.0,322.32,328.0,322.33,13.14102564,24.96,0.99,0,0,0.0,26.485276660328303,0.030832317,9.57,8.05,-0.0318923625101602,5.2,1311.0,-0.0779999999999994,8.24,101.16,-0.0059537240000000005,50.7,59.3,49.3,30660.0,6.32353547,53940.0,1399.0,5.07
1989-06-26,10.04,3.33,9.04,0,17.111540125208002,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.8204708266835,4,326.6,326.31,328.15,327.96,13.0849359,24.96,1.0,0,0,0.0,26.365653666722,0.031442131,9.51,8.1,-0.0236868489616951,5.2,1311.0,-0.179,8.179,102.16,-0.0063671380000000005,50.7,59.3,49.3,53100.0,3.6984457139999996,43920.0,1399.0,5.07
1989-06-27,10.01,3.33,9.0,0,17.2037079148303,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.9232885684634,5,328.44,326.59,329.19,326.61,13.15865385,24.96,1.01,1,0,0.0,26.507574888715,0.031186823,9.55,8.05,-0.0248939128220173,5.2,1311.0,-0.177,8.087,101.84,-0.0063671380000000005,50.7,59.3,49.3,30660.0,4.026801358999999,46380.0,1391.0,5.07
1989-06-28,9.96,3.33,9.02,0,17.0617524357918,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.7821879749594,4,325.81,324.3,328.44,328.42,13.05328526,24.96,0.9400000000000011,1,0,0.0,26.288780251357604,0.031545993,9.64,8.04,-0.014018515916546001,5.2,1311.0,-0.129999999999999,8.185,102.4,-0.0063671380000000005,50.7,59.3,49.3,50520.0,5.645434206,30660.0,1393.0,5.07
1989-06-29,9.99,3.33,9.01,0,16.7366299403368,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.450043759861902,3,319.68,319.54,325.81,325.75,12.80769231,24.96,0.98,1,0,0.0,25.787951838830498,0.032147773,9.69,7.95,0.0153661106527796,5.2,1311.0,-0.0909999999999993,8.127,102.48,-0.0063671380000000005,50.7,59.3,49.3,53580.0,7.983485551,30660.0,1410.0,5.07
1989-06-30,9.94,3.33,9.01,0,16.6435430808917,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.3596714909499,2,317.98,314.38,319.97,319.67,12.73958333,24.96,0.93,1,0,0.0,25.6447175049883,0.032275615,9.63,7.99,0.0273234150393869,5.2,1311.0,-0.157,8.077,102.14,-0.0063671380000000005,50.7,59.3,49.3,36660.0,14.80751005,31020.0,1413.0,5.07
1989-07-03,9.93,3.33,8.99,0,16.7048746507127,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.430337698113302,1,319.23,317.27,319.27,318.06,12.78966346,24.96,0.94,1,0,0.0,25.739379024012603,0.032142969,9.49,7.97,0.0286123503207355,5.2,1311.0,-0.149000000000001,8.081,100.9,-0.0063671380000000005,50.7,59.3,49.3,32280.0,5.130710023,53880.0,1414.0,5.07
1989-07-05,9.91,3.33,9.02,0,16.7745499843926,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.5097499317788,0,320.64,317.26,321.22,319.2,12.84615385,24.96,0.890000000000001,0,1,0.0,25.8467849097206,0.03213261,9.48,7.78,0.0273327947463925,5.2,1311.0,0.0619999999999994,8.103,98.63,-0.0063671380000000005,50.7,59.3,49.3,31380.0,6.649966651000001,49560.0,1401.0,5.07
1989-07-06,9.92,3.33,8.94,0,16.8180429857567,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.5618687748795,0,321.55,320.45,321.55,320.66,12.88261218,24.96,0.98,0,0,0.0,25.9137454460018,0.03218162,9.46,7.77,0.0249228067530557,5.2,1311.0,0.0129999999999999,8.062999999999999,98.69,-0.0063671380000000005,50.7,59.3,49.3,43560.0,4.866194081000001,54000.0,1398.0,5.07
1989-07-07,9.9,3.33,8.93,0,16.989629158361,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.747802566054002,0,324.91,321.08,325.87,321.57,13.01722756,24.96,0.9700000000000011,0,0,0.0,26.1779747866917,0.031842664,9.23,7.73,0.020243931085318002,5.3,1311.0,0.0670000000000002,8.016,98.39,-0.0063671380000000005,50.7,59.3,49.3,32220.0,8.006393933,44940.0,1392.0,5.07
1989-07-10,9.89,3.33,8.93,0,17.0984018588042,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.8682132636012,0,327.07,324.92,327.07,324.93,13.10376603,24.96,0.9600000000000011,0,0,0.0,26.3453503521482,0.031632372,9.22,7.75,0.0154244166038505,5.3,1311.0,-0.0120000000000005,7.978,98.02,-0.0063671380000000005,45.6,50.0,47.3,30660.0,3.826087771,53820.0,1391.0,5.07
1989-07-11,9.86,3.33,8.93,0,17.1836056952594,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,17.964056265227,0,328.78,327.07,330.42,327.09,13.17227564,24.96,0.93,0,0,0.0,26.4763398608983,0.031495225,9.25,7.76,0.00692935156069769,5.3,1311.0,0.00600000000000023,7.9639999999999995,98.93,-0.0063671380000000005,45.6,50.0,47.3,30660.0,5.885880096,33240.0,1390.0,5.07
1989-07-12,9.84,3.33,8.95,0,17.233239984751698,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,18.0227579834062,0,329.81,327.92,330.39,328.77,13.21354167,24.96,0.890000000000001,0,0,0.0,26.552489994243498,0.031396865,9.54,7.73,0.0169410602007548,5.3,1311.0,-0.00200000000000067,7.986000000000001,98.45,-0.0063671380000000005,45.6,50.0,47.3,37680.0,5.184254901,51600.0,1400.0,5.07
1989-07-13,9.83,3.33,8.93,0,17.236360482408198,599.976604444621,0.018298566000000002,0.051420945814229006,0.0,0,0,18.032832776732,0,329.95,329.08,330.37,329.83,13.21915064,24.96,0.9,0,0,0.0,26.557024468709898,0.031283528,9.31,7.77,0.009890741423100721,5.3,1311.0,-0.0220000000000002,8.006,99.08,-0.0063671380000000005,45.6,50.0,47.3,37620.0,4.10216534,50700.0,1401.0,5.07
1989-07-14,9.81,3.33,8.94,0,17.330879390193502,598.703669640283,0.018298566000000002,0.0471746549327774,0.0,0,0,18.138552091871603,0,331.84,327.13,331.89,329.96,13.29487179,24.96,0.870000000000001,0,0,-0.00339703270516125,26.7022504707393,0.031228905,9.22,7.84,0.0113260698830063,5.3,1311.0,-0.0400000000000009,8.036,99.98,-0.0063671380000000005,45.6,50.0,47.3,38280.0,12.23927931,52800.0,1392.0,5.07
1989-07-17,9.89,3.33,8.92,0,17.357999776765197,598.703669640283,0.018298566000000002,0.0471746549327774,0.0,0,0,18.1737734225377,0,332.44,331.02,333.02,331.78,13.31891026,24.96,0.9700000000000011,0,0,-0.0025477745288709397,26.7436035662413,0.031187582999999998,9.28,7.92,0.0028669230246657898,5.3,1311.0,-0.125999999999999,8.074,99.77,-0.0063671380000000005,45.6,50.0,47.3,36600.0,4.050260478,49620.0,1385.0,5.07
1989-07-18,9.9,3.33,8.96,0,17.241196695991,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.1166108218381,0,331.35,330.75,332.42,332.42,13.27524038,24.96,0.94,0,0,0.00088421389711435,26.5632320883792,0.031323374,9.24,7.91,0.00678697532690392,5.3,1311.0,-0.0839999999999996,8.127,99.5,-0.0063671380000000005,45.6,50.0,47.3,38160.0,3.928483291,30660.0,1380.0,5.07
1989-07-19,9.93,3.33,8.93,0,17.4649279625893,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.3585136668501,0,335.73,331.37,335.73,331.37,13.45072115,24.96,1.0,0,0,0.00108778951098092,26.907367447884496,0.030929616,9.21,7.93,0.0060680284365948,5.3,1400.0,-0.11300000000000099,8.065,100.17,-0.0063671380000000005,45.6,50.0,47.3,30660.0,6.136197367,50520.0,1377.0,5.07
1989-07-20,9.9,3.33,8.92,0,17.345300689258,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.2395447706952,1,333.51,333.22,337.4,335.77,13.36177885,24.96,0.98,0,0,0.00129136512484749,26.722573919752303,0.031135497999999998,9.19,7.97,0.0242868300907566,5.3,1400.0,-0.274000000000001,8.029,99.7,-0.0063671380000000005,45.6,50.0,47.3,54000.0,9.029281981,46500.0,1376.0,5.07
1989-07-21,9.9,3.08,8.92,0,17.465435066553198,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.3726793462498,2,335.9,332.46,335.91,333.5,13.45753205,24.96,0.98,0,0,0.000645682562423741,26.907087993731604,0.030913962000000003,9.2,8.12,0.0176092009234734,5.3,1400.0,-0.28600000000000003,8.064,100.01,-0.0063671380000000005,45.6,50.0,47.3,31020.0,6.994606233,51660.0,1376.0,5.07
1989-07-24,9.9,3.08,8.94,0,17.3453515138902,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.253131937391,3,333.67,333.44,335.91,335.83,13.3681891,24.96,0.9600000000000011,0,0,0.0,26.721613974127003,0.031087602000000002,9.17,8.1,0.035681639435216,5.3,1400.0,-0.302,8.035,99.48,-0.0063671380000000005,45.6,50.0,47.3,35040.0,5.045910607,30660.0,1379.0,5.07
1989-07-25,9.9,3.08,8.93,0,17.352138119760898,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.2670467621204,4,333.88,332.6,336.29,333.7,13.37660256,24.96,0.9700000000000011,0,0,0.0,26.7316262894455,0.031002156,9.14,8.03,0.0282895567265402,5.3,1400.0,-0.263,8.001,98.84,-0.0063671380000000005,45.6,50.0,47.3,52140.0,8.644773967,39600.0,1379.0,5.07
1989-07-26,9.87,3.08,8.92,0,17.564681758645698,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.4976206363277,5,338.05,333.19,338.05,333.87,13.54366987,24.96,0.949999999999999,1,0,0.0,27.0585090752113,0.030566483999999998,8.86,8.02,0.0175842531074027,5.3,1400.0,-0.281000000000001,8.003,97.94,0.09426487,45.6,50.0,47.3,33120.0,7.66482838,53520.0,1388.0,5.07
1989-07-27,9.86,3.08,8.91,0,17.7651800636683,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.7156394930246,4,341.99,338.05,342.0,338.12,13.70152244,24.96,0.949999999999999,1,0,0.0,27.3666011034597,0.030375157000000003,9.0,7.9,0.00715087285936873,5.3,1400.0,-0.291999999999999,7.905,98.08,0.09426487,45.6,50.0,47.3,30660.0,7.442903476000001,53340.0,1388.0,5.07
1989-07-28,9.83,3.08,8.87,0,17.769275430320498,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.7268560865933,3,342.15,341.3,342.96,341.94,13.70793269,24.96,0.9600000000000011,1,0,0.0,27.372130397740303,0.03035803,8.94,7.86,0.0042904975601936795,5.3,1400.0,-0.257,7.85,98.3,0.09426487,45.6,50.0,47.3,35100.0,4.444884791000001,39420.0,1389.0,5.07
1989-07-31,9.83,3.08,8.85,0,17.9691176423682,598.703669640283,0.018298566000000002,0.0504030677448961,0.0,0,0,18.9444171307495,2,346.08,342.02,346.08,342.13,13.86538462,24.96,0.98,1,0,0.0,27.6790353542876,0.030047966000000002,8.94,7.8,0.00869864019111848,5.3,1400.0,-0.23800000000000002,7.803999999999999,97.5,0.09426487,45.6,50.0,47.3,36060.0,6.258008165,54000.0,1393.0,5.07
1989-08-01,9.81,3.08,8.79,0,17.8439147005765,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,18.819334076281198,1,343.75,342.93,347.99,346.13,13.77203526,24.96,1.02,1,0,0.0,27.485143631922302,0.030333091,8.95,7.63,0.015275485835161999,5.3,1400.0,-0.184,7.752999999999999,96.85,0.09426487,45.6,50.0,47.3,53820.0,12.00802601,40440.0,1392.0,5.07
1989-08-02,9.73,3.08,8.79,0,17.8703144761527,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,18.8540963377326,0,344.34,342.47,344.34,343.73,13.79567308,24.96,0.9400000000000011,0,0,0.0,27.5247284358,0.030324679,8.95,7.63,0.00663364944700031,5.3,1400.0,-0.16799999999999898,7.746,97.23,0.09426487,45.6,50.0,47.3,36060.0,5.497944185,53880.0,1390.0,5.07
1989-08-03,9.75,3.08,8.77,0,17.886846997162603,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,18.8784598406226,0,344.74,343.81,345.22,344.35,13.81169872,24.96,0.98,0,0,0.0,27.549164440276797,0.030185067000000003,8.94,7.64,0.00924247013535207,5.3,1400.0,-0.0819999999999999,7.7989999999999995,97.97,0.09426487,45.6,50.0,47.3,35340.0,4.522302776,46800.0,1390.0,5.07
1989-08-04,9.76,3.08,8.85,0,17.8400902866854,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,18.8360131953262,0,343.92,342.6,345.42,344.68,13.77884615,24.96,0.91,0,0,0.0,27.476186072293896,0.030201791000000002,8.93,7.87,0.00150339353585595,5.2,1400.0,-0.126,7.992000000000001,99.53,0.09426487,45.6,50.0,47.3,44820.0,6.800745188,33720.0,1387.0,5.07
1989-08-07,9.82,3.08,8.89,0,18.120599146548802,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,19.139150821784302,0,349.41,343.91,349.42,343.93,13.99879808,24.96,0.93,0,0,0.0,27.9070632642905,0.029704359,8.95,7.95,-0.0192049498839949,5.2,1400.0,-0.19999999999999898,8.0,99.89,0.09426487,45.8,48.1,45.9,30660.0,8.106057071,53940.0,1379.0,5.07
1989-08-08,9.82,3.08,8.91,0,18.113220912598802,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,19.138322652897898,0,349.35,348.28,349.84,349.42,13.99639423,24.96,0.91,0,0,0.0,27.894618104909803,0.029614999,8.95,7.94,-0.0142182979298224,5.2,1400.0,-0.257,8.017999999999999,98.76,0.09426487,45.8,48.1,45.9,48120.0,6.94295977,31560.0,1381.0,5.07
1989-08-09,9.81,3.08,8.93,0,17.9840346057985,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,19.0087551553783,0,346.94,346.86,351.0,349.3,13.89983974,24.96,0.880000000000001,0,0,0.0,27.694601022185,0.029941777000000003,9.24,7.91,-0.00452854194823628,5.2,1400.0,-0.11199999999999999,8.087,98.95,0.09426487,45.8,48.1,45.9,52020.0,8.624642008,33480.0,1383.0,5.07
1989-08-10,9.82,3.08,8.92,0,18.0476975959055,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,19.082988740296102,0,348.25,345.31,349.78,346.93,13.95232372,24.96,0.9,0,0,0.0,27.7915183503201,0.029840632000000002,9.02,7.86,-0.0117926512887035,5.2,1400.0,-0.129,7.962999999999999,99.34,0.09426487,45.8,48.1,45.9,42600.0,9.185386052,52320.0,1394.0,5.07
1989-08-11,9.84,3.08,8.96,0,17.861386481173398,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,18.893117785171896,0,344.74,344.01,351.18,348.28,13.65306931,25.25,0.879999999999999,0,0,0.0,27.5038332898113,0.030347508,9.0,7.96,0.00291278940095095,5.2,1400.0,-0.14300000000000102,8.08,100.91,0.09426487,45.8,48.1,45.9,48300.0,14.81515103,31500.0,1401.0,5.07
1989-08-14,9.83,3.08,8.96,0,17.7699618761653,598.703669640283,0.018515244,0.0504030677448961,0.0,0,0,18.8035133253506,0,343.06,341.96,345.44,344.71,13.58653465,25.25,0.869999999999999,0,0,0.0,27.3623144632873,0.030516527999999998,9.04,8.06,-0.00781821821196142,5.2,1400.0,-0.0879999999999992,8.238999999999999,101.4,0.09426487,45.8,48.1,45.9,51840.0,10.21108756,45000.0,1405.0,5.07
1989-08-15,9.89,3.08,9.0,0,17.8510320432758,598.703669640283,0.018515244,0.0461747316353751,0.0,0,0,18.8964182031662,0,344.71,343.07,345.03,343.07,13.65188119,25.25,0.890000000000001,0,0,-0.0033826688876168,27.4863854991249,0.030315337999999997,9.19,8.03,-0.011101517236736998,5.2,1400.0,-0.157999999999999,8.158999999999999,101.22,0.09426487,45.8,48.1,45.9,30660.0,6.150701483,31380.0,1409.0,5.07
1989-08-16,9.9,3.08,8.97,0,17.895824783923302,601.249539248959,0.018515244,0.0461747316353751,0.0,0,0,18.950962430669197,0,345.66,344.71,346.37,344.8,13.68950495,25.25,0.93,0,0,-0.0025370016657126,27.5544782460046,0.030370885,9.03,7.94,-0.0036289933481905,5.2,1430.0,-0.0490000000000013,8.097000000000001,101.02,0.09426487,45.8,48.1,45.9,30660.0,3.842493905,32580.0,1417.0,5.07
1989-08-17,9.88,3.08,9.0,0,17.7715754363955,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,18.887090773571103,0,344.45,342.97,346.39,345.68,13.64158416,25.25,0.880000000000001,0,0,0.00088308451155221,27.362344579305102,0.030471767,8.95,7.88,0.0194587662446196,5.2,1430.0,0.000999999999999446,8.145,102.12,0.09426487,45.8,48.1,45.9,40620.0,6.764234262,31260.0,1421.0,5.07
1989-08-18,9.92,3.08,9.0,0,17.8487489878305,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,18.976187250054398,0,346.03,343.89,346.03,344.46,13.68789557,25.28,0.92,0,0,0.00108514699461626,27.480344456098,0.030295061,8.93,7.86,0.0120289832230981,5.2,1430.0,0.0579999999999998,8.155,101.7,0.09426487,45.8,48.1,45.9,30840.0,4.70204247,51900.0,1421.0,5.07
1989-08-21,9.92,3.08,9.0,0,17.5679998448595,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,18.684707615328698,0,340.67,340.55,346.25,346.01,13.47587025,25.28,0.92,0,1,0.00128720947768031,27.047478170924897,0.030739425,8.94,7.92,0.0321015008760693,5.2,1430.0,0.0229999999999997,8.192,101.68,0.09426487,45.8,48.1,45.9,54000.0,7.342523526,33960.0,1421.0,4.95
1989-08-22,9.91,3.08,9.03,0,17.590542423287598,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,18.715689605928198,1,341.19,339.0,341.25,340.64,13.49643987,25.28,0.880000000000001,0,0,0.000643604738840155,27.0814892883238,0.030795158,8.92,8.05,0.0241593512358851,5.2,1430.0,-0.00799999999999912,8.3,100.91,0.09426487,45.8,48.1,45.9,38280.0,6.051572957,53940.0,1423.0,4.95
1989-08-23,9.92,3.08,9.04,0,17.7671938366176,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,18.910689599390302,2,344.7,341.19,344.8,341.23,13.63528481,25.28,0.880000000000001,0,0,0.0,27.352640353905603,0.030478677000000003,9.44,8.0,0.0162343060445467,5.2,1430.0,-0.0389999999999997,8.215,101.59,0.09426487,45.8,48.1,45.9,30660.0,4.681844169,54000.0,1427.0,4.95
1989-08-24,9.94,3.08,9.03,0,18.1143321042188,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.287305897326103,3,351.52,344.7,351.52,344.75,13.90506329,25.28,0.91,0,0,0.0,27.886018906455604,0.029873122000000002,9.05,7.96,-0.00107909709123766,5.2,1430.0,-0.0670000000000002,8.185,101.78,0.09426487,45.8,48.1,45.9,30660.0,10.68550424,54000.0,1427.0,4.95
1989-08-25,9.92,3.49,9.02,0,18.058434863166603,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.2349110171628,4,350.52,350.09,352.73,351.43,13.87099327,25.27,0.9,0,0,0.0,27.7990105041043,0.029864202000000003,8.98,7.96,0.00823904915120425,5.2,1430.0,0.00999999999999979,8.225,101.9,0.09426487,45.8,48.1,45.9,51780.0,5.905689627,31620.0,1426.0,4.95
1989-08-28,9.92,3.49,9.04,0,18.134939940981802,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.3235390670328,5,352.09,349.08,352.09,349.56,13.93312228,25.27,0.880000000000001,1,0,0.0,27.9156654420709,0.029898605,8.95,7.98,0.00046221325740160594,5.2,1430.0,0.0399999999999991,8.274,102.06,-0.04147701,45.8,48.1,45.9,31140.0,6.287463008,54000.0,1426.0,4.95
1989-08-29,9.95,3.49,9.04,0,18.014704049839,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.2025277680411,4,349.84,348.86,352.12,352.1,13.84408389,25.27,0.91,1,0,0.0,27.729493958457,0.030179511000000003,8.92,7.9,-0.00258849718179241,5.2,1430.0,0.11400000000000099,8.262,100.97,-0.04147701,45.8,48.1,45.9,49260.0,7.041096808,30780.0,1425.0,4.95
1989-08-30,9.97,3.49,9.05,0,18.052063648505,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.2494626070805,3,350.65,348.66,352.27,349.85,13.87613771,25.27,0.92,1,0,0.0,27.785870472811304,0.030132611,8.89,7.87,-0.007453822412757991,5.2,1430.0,0.0950000000000006,8.22,101.68,-0.04147701,45.8,48.1,45.9,44700.0,10.66034607,37440.0,1425.0,4.95
1989-08-31,9.97,3.49,9.05,0,18.0888940409214,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.2958545170515,2,351.45,350.21,351.45,350.66,13.90779581,25.27,0.92,1,0,0.0,27.8414525966104,0.029984351,8.92,7.89,-0.00855825605470494,5.2,1430.0,0.0960000000000001,8.251,102.19,-0.04147701,45.8,48.1,45.9,33660.0,4.214315498,31680.0,1426.0,4.95
1989-09-01,9.96,3.49,9.06,0,18.2018589883649,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.4235161752594,1,353.73,351.37,353.9,351.37,13.99248418,25.28,0.9,1,0,0.0,28.014069561602696,0.029912645,8.93,7.86,-0.0181854030841992,5.2,1430.0,0.0339999999999989,8.171,102.89,-0.04147701,45.8,48.1,45.9,31920.0,6.532846287000001,39480.0,1426.0,4.95
1989-09-05,9.97,3.49,9.03,0,18.1372893741212,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.3617526847262,0,352.56,351.82,354.13,353.74,13.94620253,25.28,0.9400000000000011,0,0,0.0,27.913483777103895,0.030011912999999998,8.93,7.88,-0.0118863645244369,5.2,1430.0,0.0659999999999989,8.18,103.39,-0.04147701,45.8,48.1,45.9,46740.0,5.581640467000001,41340.0,1429.0,4.95
1989-09-06,9.95,3.49,9.02,0,17.9621751116139,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.181908411017698,0,349.24,347.98,352.56,352.46,13.81487342,25.28,0.93,0,0,0.0,27.642878032345,0.030322987000000003,9.14,7.82,-0.0117533018315915,5.2,1430.0,0.0910000000000011,8.163,102.79,-0.04147701,45.8,48.1,45.9,39360.0,7.4975586729999995,30660.0,1433.0,4.95
1989-09-07,9.94,3.49,9.01,0,17.912098620808802,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.135507936196397,0,348.35,348.15,350.31,349.28,13.77966772,25.28,0.93,0,0,0.0,27.5647379307025,0.030409071,9.0,7.8,-0.01587520071926,5.2,1430.0,0.129,8.189,103.01,-0.04147701,45.8,48.1,45.9,52320.0,5.838928382000001,31200.0,1436.0,4.95
1989-09-08,9.94,3.49,9.01,0,17.9289162177834,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.1605084363376,0,348.76,345.74,349.18,348.36,13.82322632,25.23,0.93,0,0,0.0,27.589651993526395,0.030080858,8.98,7.78,-0.0115257881890154,5.2,1430.0,0.129,8.142000000000001,103.66,-0.04147701,45.2,43.3,45.1,33960.0,9.845553002,50940.0,1437.0,4.95
1989-09-11,9.94,3.49,8.98,0,17.8681221885547,601.249539248959,0.018515244,0.0493927553295759,0.0,0,0,19.1025543910782,0,347.66,345.91,348.76,348.75,13.77962743,25.23,0.959999999999999,0,0,0.0,27.4949579215699,0.030532704,8.95,7.69,-0.00353445472726084,5.2,1430.0,0.19899999999999998,8.126,103.31,-0.04147701,45.2,43.3,45.1,45600.0,7.512180669,30660.0,1441.0,4.95
