,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR
1997-08-18,7.849999900000001,6.41,7.19,0,31.347997506599302,727.011193679055,0.012674498999999999,0.021397921517555003,0.90135881,0,0,62.301787511281006,0,912.49,893.34,912.57,900.81,23.13615619,39.44,0.6599999,0,1,0.000747896758861444,46.8406504909926,0.016472783,5.49,5.11,0.0037598180781524796,4.8,1452.0,0.9390000000000001,6.21,99.39,-0.012492514,61.3,52.0,57.7,43800.0,18.45499471,54000.0,1292.0,1.77,0.0385873796173708,24.37,3.8146,40.055,-7.0,2.467237145,1419.0,111.83,0.51
1997-08-19,7.84000015,6.41,7.15,0,31.803437736104,727.011193679055,0.012674498999999999,0.021397921517555003,0.975209078,0,0,63.023020741991,0,926.01,912.49,926.01,912.49,23.47895538,39.44,0.6900001499999989,0,0,0.000373948379430722,47.5205402922987,0.016181618000000002,5.47,5.08,-0.0226020171972086,4.8,1447.0,0.986,6.21,99.89,-0.012492514,61.3,52.0,57.7,30660.0,15.65211212,53940.0,1293.0,1.69,0.0300692901254535,22.64,3.8722,40.2397,-7.0,2.472140336,2048.0,58.34,0.33
1997-08-20,7.82999992,6.41,7.18,0,32.2524465190936,727.011193679055,0.012674498999999999,0.021397921517555003,1.023120063,0,0,63.977630112389,1,939.35,924.58,939.35,926.01,23.81719067,39.44,0.64999992,0,0,0.0,48.190357297934504,0.016011763000000002,5.8,5.09,-0.0316354419281277,4.8,1447.0,1.0090000000000001,6.242000000000001,100.47,-0.012492514,61.3,52.0,57.7,31560.0,11.34048748,53940.0,1297.0,1.69,0.0236943346921472,21.09,3.9279,40.4894,-7.0,2.46968874,1956.0,75.07,0.3
1997-08-21,7.82999992,6.41,7.24,0,31.7524615537157,727.011193679055,0.012674498999999999,0.021397921517555003,0.97173947,0,0,62.85331880535401,2,925.05,921.35,939.47,939.35,23.4546146,39.44,0.589999919999999,0,0,0.0,47.442579692943404,0.016259791000000003,5.64,5.12,-0.0292370861643499,4.8,1447.0,1.085,6.327999999999999,99.82,-0.012492514,61.3,52.0,57.7,53280.0,14.13802916,31260.0,1301.0,1.69,0.035538024064423995,23.83,3.8666,40.9574,-7.0,2.489301503,909.0,50.07,0.6
1997-08-22,7.849999900000001,6.19,7.32,0,31.692004181510896,727.011193679055,0.012674498999999999,0.021397921517555003,1.032088334,0,0,62.832142040085,3,923.55,905.42,925.05,925.05,23.41658215,39.44,0.5299999,0,0,0.0,47.351600696138604,0.016267901,5.49,5.09,-0.0249150587504258,4.8,1447.0,1.128,6.358,99.06,-0.012492514,61.3,52.0,57.7,43860.0,20.89148664,30660.0,1304.0,1.69,0.0378916353702933,24.74,3.8608,40.9713,-5.7,2.525258236,997.0,80.65,0.57
1997-08-25,7.88000011,6.19,7.31,0,31.5667503611927,727.011193679055,0.012674498999999999,0.021397921517555003,1.051495788,0,0,62.598765900397,4,920.16,917.29,930.93,923.55,23.3306288,39.44,0.570000110000001,0,0,0.0,47.1638963577106,0.016327595,5.65,5.14,0.0107944178938252,4.8,1447.0,1.104,6.386,99.26,-0.012492514,61.3,52.0,57.7,52800.0,14.48821675,35040.0,1304.0,1.69,0.0345279002695881,24.1,3.8475,40.9072,-5.7,2.52280664,1607.0,137.28,0.43
1997-08-26,7.90999985,6.19,7.32,0,31.312964306893,727.011193679055,0.012674498999999999,0.021397921517555003,0.9513930509999999,0,0,61.675996007352,5,913.02,911.72,922.47,920.16,23.14959432,39.44,0.58999985,1,0,0.0,46.784315320499104,0.016465379,5.62,5.12,0.02027582119507,4.8,1447.0,1.101,6.367000000000001,98.36,0.035410164,61.3,52.0,57.7,50700.0,12.39975751,37380.0,1307.0,1.69,0.0372033734991546,24.73,3.8177,41.0672,-5.7,2.502376679,1314.0,35.96,0.38
1997-08-27,7.82999992,6.19,7.3,0,31.327447872010303,727.011193679055,0.012674498999999999,0.021397921517555003,0.901910102,0,0,62.047234606325,4,913.7,903.83,916.23,913.02,23.1668357,39.44,0.52999992,1,0,0.0,46.8056511608196,0.016389526,5.52,5.13,0.0206540720596296,4.8,1447.0,1.097,6.372999999999999,98.6,0.035410164,61.3,52.0,57.7,47100.0,16.45733092,53340.0,1318.0,1.69,0.0343264288133379,24.26,3.8205,40.9596,-5.7,2.509731465,1644.0,210.89,0.39
1997-08-28,7.82000017,6.19,7.24,0,30.974826866013604,727.011193679055,0.012674498999999999,0.021397921517555003,0.974551512,0,0,61.10328794801,3,903.67,898.65,915.9,913.7,22.91252535,39.44,0.58000017,1,0,0.0,46.2787198665558,0.016588356000000002,5.64,5.09,0.0331391114257392,4.8,1447.0,1.08,6.292999999999999,98.2,0.035410164,61.3,52.0,57.7,33540.0,21.75015375,51000.0,1327.0,1.69,0.0336433208393039,24.51,3.7789,41.0334,-5.7,2.4909359,1352.0,31.92,0.39
1997-08-29,7.78000021,6.19,7.25,0,30.8220277808712,727.011193679055,0.012674498999999999,0.021397921517555003,1.046958805,0,0,61.34725009450499,2,899.47,896.82,907.28,903.67,22.69669442,39.63,0.53000021,1,0,0.0,46.0506684594658,0.01667224,5.52,5.09,0.0335075861586852,4.8,1447.0,1.119,6.3389999999999995,99.0,0.035410164,61.3,52.0,57.7,32760.0,15.54503698,44340.0,1330.0,1.69,0.0340152734305289,24.76,3.7331,40.8129,-5.7,2.485215511,1332.0,41.24,0.41
1997-09-02,7.78000021,6.19,7.23,0,31.7761690894294,727.011193679055,0.012674498999999999,0.021397921517555003,1.113565302,0,0,63.341247849996996,1,927.58,899.47,927.58,899.47,23.40600555,39.63,0.550000209999999,1,0,0.0,47.4757605405378,0.016184027,6.23,5.05,0.00202126523360651,4.8,1447.0,1.093,6.28,100.07,0.035410164,61.3,52.0,57.7,30660.0,14.25101103,53700.0,1334.0,1.69,0.0333034438189877,24.53,3.8481,42.196000000000005,-5.7,2.44353839,2177.0,63.71,0.39
1997-09-03,7.76999998,6.19,7.24,0,31.776670206936,727.011193679055,0.012674498999999999,0.021397921517555003,1.150188392,0,0,63.001843976722,0,927.86,926.87,935.9,927.58,23.41307091,39.63,0.5299999799999989,0,0,0.0,47.476062563379706,0.016160391,5.54,5.01,-0.0135259522839573,4.8,1447.0,1.197,6.3260000000000005,99.6,0.035410164,61.3,52.0,57.7,39000.0,13.57857863,48780.0,1333.0,1.69,0.0351531276477011,24.95,3.852,42.2339,-5.7,2.428828817,1751.0,51.83,0.33
1997-09-04,7.78000021,6.19,7.24,0,31.870646637573,727.011193679055,0.012674498999999999,0.021397921517555003,1.130708362,1,0,63.404850099426,0,930.87,925.59,933.36,927.86,23.48902347,39.63,0.54000021,0,0,0.0,47.6160151070687,0.016070429,5.48,5.0,-0.0250305871379366,4.8,1447.0,1.1909999999999998,6.33,99.47,0.034461066,61.3,52.0,57.7,31740.0,10.40210373,48000.0,1332.0,1.69,0.0365328423064369,25.27,3.8642,42.3405,-5.7,2.425560023,1507.0,32.88,0.34
1997-09-05,7.78000021,6.19,7.3,0,31.799256835995497,727.011193679055,0.012674498999999999,0.021397921517555003,1.171265058,0,0,63.224562155981,0,929.05,924.05,940.37,930.87,23.44309866,39.63,0.48000021,0,0,0.0,47.5089550235125,0.016098606,5.39,5.02,-0.0062039529931513,4.9,1447.0,1.203,6.35,98.86,0.034461066,61.3,52.0,57.7,47520.0,18.03172962,31920.0,1323.0,1.69,0.0304948925509342,24.31,3.8560000000000003,42.0402,-5.7,2.419022436,1652.0,18.42,0.31
1997-09-08,7.80999994,6.19,7.27,0,31.863760295310303,727.011193679055,0.012674498999999999,0.021397921517555003,1.2382540340000001,0,0,63.500291826205995,0,931.2,929.05,936.5,929.05,23.49735049,39.63,0.53999994,0,0,0.0,47.6047792344096,0.01611192,5.58,5.0,-0.0122427793165879,4.9,1447.0,1.19,6.3260000000000005,99.07,0.034461066,61.3,52.0,57.7,30660.0,8.297221712,36240.0,1315.0,1.69,0.0311507435741075,24.4,3.8654,41.9163,-5.7,2.392872085,1791.0,58.88,0.33
1997-09-09,7.80000019,6.19,7.27,0,31.9374704851509,727.011193679055,0.012674498999999999,0.021397921517555003,1.146009963,0,0,63.532126551904,0,933.62,927.28,938.9,931.2,23.55841534,39.63,0.5300001900000011,0,0,0.0,47.7144496227484,0.015986333000000002,5.5,4.99,0.0119520252257808,4.9,1447.0,1.212,6.332000000000001,99.05,0.034461066,61.3,52.0,57.7,33240.0,9.859363351,50640.0,1309.0,1.69,0.0302571947260641,23.89,3.8757,41.9292,-5.7,2.373259322,1612.0,28.58,0.41
1997-09-10,7.80000019,6.19,7.3,0,31.429429838292602,727.011193679055,0.012674498999999999,0.021397921517555003,1.033618058,0,0,62.216936542963,0,919.03,918.76,933.62,933.62,23.190259899999997,39.63,0.5000001900000011,0,0,0.0,46.9555263349895,0.016139212,5.61,4.96,0.0328746334151733,4.9,1447.0,1.2770000000000001,6.365,98.71,0.034461066,61.3,52.0,57.7,54000.0,11.86881756,30660.0,1305.0,1.69,0.0342174299770141,24.64,3.8151,42.3934,-5.7,2.378979711,1056.0,36.61,0.36
1997-09-11,7.82000017,6.19,7.34,1,31.2003235963127,727.011193679055,0.012674498999999999,0.0201264655293585,0.986825081,0,0,61.898781388577994,0,912.59,902.56,919.03,919.03,23.02775675,39.63,0.48000017,0,0,-0.00101716479055725,46.6133475064637,0.016331617,5.55,4.98,0.0422813675636414,4.9,1447.0,1.262,6.391,97.96,0.034461066,61.3,52.0,57.7,42420.0,16.52221745,30660.0,1299.0,1.69,0.0403459544465093,25.99,3.7891,42.4098,-5.7,2.3757109169999997,1100.0,48.5,0.46
1997-09-12,7.849999900000001,6.19,7.23,0,31.578374648407504,727.011193679055,0.012674498999999999,0.0201264655293585,1.020916341,0,0,62.895744289513,0,923.91,906.7,925.05,912.59,23.31339894,39.63,0.6199998999999999,0,0,-0.000762873592917934,47.1779451567348,0.016154885,5.49,4.96,0.0279901756453052,4.9,1447.0,1.198,6.2829999999999995,97.73,0.034461066,61.3,52.0,57.7,36180.0,14.05714912,53640.0,1293.0,1.69,0.0379284494620197,25.17,3.8361,42.5329,-5.7,2.356098154,2093.0,23.75,0.37
1997-09-15,7.76999998,6.19,7.23,0,31.349865444739198,727.011193679055,0.012674498999999999,0.0201264655293585,0.98296884,0,0,62.789716555925,0,919.77,919.41,928.9,923.91,23.20893263,39.63,0.5399999799999989,0,0,-0.000508582395278623,46.8364435328261,0.016228166000000002,5.77,4.99,0.0352560241788474,4.9,1447.0,1.15,6.276,97.28,0.034461066,61.3,52.0,57.7,53880.0,9.456466686,37740.0,1287.0,1.69,0.0414992622659815,25.74,3.822,42.5084,-5.7,2.338936987,1545.0,58.1,0.4
1997-09-16,7.76999998,6.19,7.08,0,32.2225883696851,736.1374411462599,0.012674498999999999,0.021992718015035,1.043337867,0,0,64.359459469823,0,945.64,919.77,947.66,919.77,23.86172092,39.63,0.68999998,0,0,0.0012387107909019,48.13952879418451,0.01578421,5.52,4.92,0.00597701122296579,4.9,1447.0,1.02,6.103,97.68,0.034461066,61.3,52.0,57.7,30660.0,11.48485389,53340.0,1285.0,1.69,0.032337600287771,23.77,3.9352,42.6881,-5.7,2.286636285,2225.0,50.21,0.37
1997-09-17,7.67000008,6.19,7.05,0,32.1236260401013,736.1374411462599,0.012674498999999999,0.021992718015035,1.072776218,0,0,64.359459469823,0,943.0,941.99,950.29,945.64,23.79510472,39.63,0.620000080000001,0,0,0.0011197514914059099,47.99092338739321,0.015867413,5.74,4.97,-0.00226844991258494,4.9,1363.0,1.013,6.101,97.7,0.034461066,61.3,52.0,57.7,49680.0,10.70165672,33120.0,1281.0,1.69,0.0347394022250329,24.1,3.9235,42.3184,-5.7,2.298077064,1460.0,53.67,0.35
1997-09-18,7.63999987,6.19,7.05,0,32.2607331363003,736.1374411462599,0.012674498999999999,0.021992718015035,1.141512412,0,0,64.635189140049,0,947.29,943.0,958.19,943.0,23.90335604,39.63,0.58999987,0,0,0.000746500994270604,48.194881164546096,0.015798246000000002,5.53,4.95,-0.0135224457154157,4.9,1363.0,1.037,6.114,97.99,0.034461066,61.3,52.0,57.7,30660.0,11.20444071,42120.0,1283.0,1.69,0.0323491112450012,23.48,3.9424,42.1925,-5.7,2.270292316,1717.0,62.99,0.34
1997-09-19,7.63999987,6.63,7.04,0,32.361341213909604,736.1374411462599,0.012674498999999999,0.021992718015035,1.07271238,0,0,64.74413778337,1,950.51,943.9,952.35,947.29,23.98460762,39.63,0.59999987,0,0,0.000373250497135304,48.3441971216045,0.015760665,5.36,4.92,-0.00690059714713029,4.9,1363.0,1.0490000000000002,6.0920000000000005,97.83,0.034461066,61.3,52.0,57.7,32340.0,10.12521384,48600.0,1283.0,1.69,0.0288150720512448,22.74,3.9561,42.4012,-5.7,2.289087881,1387.0,23.07,0.39
1997-09-22,7.63999987,6.63,7.01,0,32.5197628312303,736.1374411462599,0.012674498999999999,0.021992718015035,1.101879899,0,0,65.106111069224,2,955.43,950.51,960.59,950.51,24.10875599,39.63,0.62999987,0,0,0.0,48.5797497183169,0.015679798999999998,5.51,4.89,-0.00292751706612467,4.9,1363.0,1.036,6.058,98.43,0.034461066,61.3,52.0,57.7,30660.0,9.125236343,38220.0,1283.0,1.69,0.0264561865404788,22.08,3.9881,42.3626,-5.7,2.2686579190000002,1710.0,59.33,0.35
1997-09-23,7.61999989,6.63,7.04,0,32.3915935302993,736.1374411462599,0.012674498999999999,0.021992718015035,0.9715700270000001,0,0,64.808045158508,3,951.93,948.07,955.78,955.43,24.02043906,39.63,0.57999989,0,0,0.0,48.3872612271704,0.015739666,5.45,4.85,-0.00887648495711215,4.9,1363.0,1.119,6.093999999999999,98.39,0.034461066,61.3,52.0,57.7,51180.0,7.866856949,33600.0,1281.0,1.69,0.0287914116849004,22.0,3.9747,42.4372,-5.7,2.28418469,1308.0,43.26,0.38
1997-09-24,7.63999987,6.63,6.97,0,32.1291326202737,736.1374411462599,0.012674498999999999,0.021992718015035,0.9573576340000001,0,0,64.275748495102,4,944.48,944.07,959.78,951.93,23.83245016,39.63,0.66999987,0,0,0.0,47.99437222220679,0.015858821999999998,5.57,4.8,0.0125285726157582,4.9,1363.0,1.115,6.037000000000001,97.49,0.034461066,61.3,52.0,57.7,53040.0,15.08041677,37860.0,1276.0,1.69,0.0315485018323807,22.64,3.9427,42.637,-5.7,2.267840721,1447.0,30.34,0.35
1997-09-25,7.59000015,6.63,7.06,0,31.8967524111292,736.1374411462599,0.012674498999999999,0.021992718015035,0.920640065,0,0,63.828685737585,5,937.91,937.38,947.0,944.48,23.66666667,39.63,0.53000015,1,0,0.0,47.64700271630879,0.015744123,5.59,4.79,0.0250490252386189,4.9,1363.0,1.215,6.126,97.05,-0.0028069490000000004,61.3,52.0,57.7,52860.0,10.23975712,32940.0,1277.0,1.69,0.0333254637129913,22.96,3.9157,42.4901,-5.7,2.269475118,1379.0,47.92,0.36
1997-09-26,7.650000099999999,6.63,7.03,0,32.1364129477727,736.1374411462599,0.012674498999999999,0.021992718015035,0.957171821,0,0,64.360910183878,4,945.22,937.91,946.44,937.91,23.85112289,39.63,0.620000099999999,1,0,0.0,48.004022738034294,0.015925636,5.44,4.85,0.0217718248698993,4.9,1363.0,1.099,6.081,97.25,-0.0028069490000000004,61.3,52.0,57.7,30660.0,7.51395636,47280.0,1277.0,1.69,0.0308190093687496,22.26,3.9451,42.4562,-5.7,2.2049164390000002,1774.0,11.77,0.36
1997-09-29,7.63000011,6.63,7.05,0,32.4034788475989,736.1374411462599,0.012674498999999999,0.021992718015035,0.949864398,0,0,64.97836853606,3,953.34,941.94,953.96,945.22,24.05601817,39.63,0.58000011,1,1,0.0,48.4017254253574,0.015810203999999998,5.68,4.86,0.0188344070212933,4.9,1363.0,1.105,6.096,97.26,-0.0028069490000000004,61.3,52.0,57.7,31800.0,8.010048795,51300.0,1279.0,1.69,0.0325795750457409,22.23,3.978,42.4032,-5.7,2.216357218,1654.0,58.32,0.37
1997-09-30,7.63999987,6.63,7.08,0,32.1883661072695,736.1374411462599,0.012674498999999999,0.021992718015035,0.983867954,0,0,64.29707502585201,2,947.28,947.28,955.17,953.34,23.76517812,39.86,0.55999987,1,0,0.0,48.07964345724049,0.015908675,5.81,4.97,0.0386505306462807,4.9,1363.0,1.003,6.103,97.11,-0.0028069490000000004,61.3,52.0,57.7,53940.0,12.88762613,47460.0,1277.0,1.69,0.0361181417452773,22.91,3.8769,42.4941,-5.7,2.208185233,1644.0,49.68,0.38
1997-10-01,7.65999985,6.63,6.98,0,32.4554190754816,736.1374411462599,0.012674498999999999,0.021992718015035,1.026372647,0,0,65.148691913612,1,955.41,947.28,956.71,947.28,23.969142,39.86,0.67999985,1,0,0.0,48.477625827365706,0.015742383000000002,5.65,4.96,0.0184723398946764,4.9,1363.0,0.9359999999999999,6.035,97.6,-0.0028069490000000004,61.3,52.0,57.7,48120.0,11.24294696,52980.0,1281.0,1.69,0.0338877931459429,22.32,3.9105,42.4218,-5.7,2.17794889,1927.0,69.66,0.35
1997-10-02,7.59000015,6.63,6.96,0,32.6177296744322,736.1374411462599,0.012674498999999999,0.021992718015035,1.075820761,1,0,65.510592982354,0,960.46,952.94,960.46,955.41,24.09583542,39.86,0.63000015,0,0,0.0,48.718945232671096,0.015699259,5.52,4.92,0.009406348807716779,4.9,1363.0,0.94,5.997000000000001,97.64,0.000300353,61.3,52.0,57.7,33000.0,7.930660839,53400.0,1281.0,1.69,0.0340857444645797,22.27,3.935,42.3872,-5.7,2.175497295,1655.0,47.33,0.3
1997-10-03,7.57999992,6.63,6.96,0,32.7636593600694,736.1374411462599,0.012674498999999999,0.021992718015035,1.08102593,0,0,65.840614965166,0,965.03,955.13,975.47,960.46,24.2104867,39.86,0.61999992,0,0,0.0,48.935675067527,0.015624136,5.42,4.89,0.0014854810029578801,4.9,1363.0,0.9750000000000011,5.9879999999999995,97.08,0.000300353,61.3,52.0,57.7,49260.0,17.81526675,34800.0,1286.0,1.69,0.0293492879788642,21.54,3.9536,42.6355,-5.7,2.1607877230000003,1837.0,29.62,0.28
1997-10-06,7.57999992,6.63,6.93,0,33.0143926713554,736.1374411462599,0.012674498999999999,0.021992718015035,1.092348521,0,0,66.27704818133799,0,972.69,965.03,974.16,965.03,24.40265931,39.86,0.64999992,0,0,0.0,49.3087926011621,0.015469862,5.48,4.85,-0.00415341580959827,4.9,1363.0,0.985,5.956,97.13,0.000300353,61.3,52.0,57.7,30660.0,7.1919514929999995,47640.0,1287.0,1.69,0.0308862386132732,21.61,3.9838,42.724,-5.7,2.221260409,1824.0,75.02,0.36
1997-10-07,7.55999994,6.63,6.89,0,33.3589828012912,736.1374411462599,0.012674498999999999,0.021992718015035,1.0915758290000002,0,0,66.894506533519,0,983.12,971.95,983.12,972.69,24.66432514,39.86,0.66999994,0,0,0.0,49.82202686125589,0.015191767,5.42,4.92,-0.0131083846115486,4.9,1363.0,0.8759999999999999,5.922999999999999,97.13,0.000300353,55.4,53.0,53.9,33120.0,7.288126919,53760.0,1292.0,1.69,0.0255397145640928,20.29,4.0308,42.9236,-5.7,2.2376043780000003,1633.0,118.25,0.37
1997-10-08,7.53000021,6.63,7.03,0,33.0347798287918,736.1374411462599,0.012674498999999999,0.021992718015035,1.000257194,0,0,66.426117245252,0,973.84,968.65,983.12,983.12,24.43151029,39.86,0.50000021,0,0,0.0,49.336330218098794,0.015499322,5.52,4.96,-0.00834614933928588,4.9,1363.0,1.0,6.087999999999999,96.69,0.000300353,55.4,53.0,53.9,48720.0,14.5967221,30660.0,1302.0,1.69,0.0271989210946627,20.77,3.9921,43.0502,-5.7,2.334033796,1006.0,52.79,0.35
1997-10-09,7.63000011,6.63,7.05,1,32.9162775311958,736.1374411462599,0.012674498999999999,0.021992718015035,0.953284545,0,0,66.19188649256199,0,970.62,963.34,974.72,973.84,24.35072755,39.86,0.58000011,0,0,0.0,49.1580091805349,0.015517051,5.45,4.98,-0.0207663684922009,4.9,1363.0,0.9650000000000011,6.0729999999999995,96.61,0.000300353,55.4,53.0,53.9,31500.0,12.05919343,42180.0,1317.0,1.69,0.0336067947980682,22.31,3.9788,43.1339,-5.7,2.31605543,1190.0,46.92,0.31
1997-10-10,7.63000011,6.63,7.09,0,32.7836100523149,736.1374411462599,0.012674498999999999,0.021992718015035,0.880555795,0,0,66.000308801372,0,966.98,963.42,970.62,970.62,24.25940793,39.86,0.54000011,0,0,0.0,48.9585345380678,0.015628958000000002,5.37,4.99,-0.0280926478051097,4.9,1363.0,1.028,6.143,96.66,0.000300353,55.4,53.0,53.9,31680.0,7.095901112000001,30660.0,1328.0,1.69,0.0236798920811578,19.75,3.9724,42.7539,-5.7,2.318507025,1318.0,85.43,0.32
1997-10-13,7.65999985,6.63,7.09,0,32.8123579024209,736.1374411462599,0.012674498999999999,0.021992718015035,0.833740679,0,0,66.06414395939801,0,968.1,966.95,973.46,966.98,24.28750627,39.86,0.56999985,0,0,0.0,49.0000930510746,0.015610876999999999,5.37,4.99,-0.0149064788253352,4.9,1363.0,1.032,6.147,96.87,0.000300353,55.4,53.0,53.9,53160.0,4.96140437,31740.0,1339.0,1.69,0.0266403760232802,20.26,3.9922,42.9402,-5.7,2.2809158959999998,1536.0,57.9,0.39
1997-10-14,7.65999985,6.63,7.03,0,32.8770140715249,736.1374411462599,0.012674498999999999,0.0194546455865634,0.8264849409999999,0,0,66.085470490148,0,970.28,961.87,972.86,968.1,24.34219769,39.86,0.62999985,0,0,-0.00203045794277728,49.0952296044277,0.015569846000000002,5.61,4.95,0.00402968537906357,4.9,1363.0,0.992,6.064,96.95,0.000300353,55.4,53.0,53.9,43320.0,10.07049209,31500.0,1352.0,1.69,0.0253635077752649,19.99,4.0132,42.3313,-5.7,2.276829904,1455.0,79.99,0.41
1997-10-15,7.61999989,6.63,7.06,0,32.7133269037581,736.1374411462599,0.012674498999999999,0.0194546455865634,0.86021405,0,0,65.936401426234,0,965.72,962.75,970.28,970.28,24.22779729,39.86,0.55999989,0,0,-0.0015228434570829599,48.8495787150219,0.015603011000000002,5.64,4.92,-0.000305087088278136,4.9,1363.0,1.068,6.104,96.72,0.000300353,55.4,53.0,53.9,32340.0,6.570594326,30660.0,1361.0,1.69,0.0259693859926368,20.05,3.9938,42.3021,-5.7,2.304614651,1205.0,23.24,0.42
1997-10-16,7.63999987,6.63,7.05,0,32.2687352168686,736.1374411462599,0.012674498999999999,0.021937576719389,0.874476432,0,0,64.893206847284,0,955.23,950.77,973.38,965.72,23.96462619,39.86,0.58999987,0,0,0.0009711159348718481,48.18480441910479,0.015744794,5.5,4.93,-0.0042391675611363,4.9,1363.0,1.036,6.0920000000000005,96.49,0.000300353,55.4,53.0,53.9,52500.0,14.47543289,32940.0,1359.0,1.69,0.0274432411581445,20.53,3.9543,42.3526,-5.7,2.324227414,1072.0,37.19,0.47
1997-10-17,7.63999987,6.63,7.05,0,31.8859390933437,742.642319660119,0.012674498999999999,0.021937576719389,0.8015730959999999,0,0,64.233167650714,0,944.16,931.58,955.23,955.23,23.68690416,39.86,0.58999987,0,0,0.000982144194001045,47.612618907148196,0.015918287,5.47,4.89,-0.00394370730225395,4.9,1500.0,1.115,6.1579999999999995,97.54,0.000300353,55.4,53.0,53.9,49260.0,19.78703871,30660.0,1352.0,1.69,0.0308045454431433,21.69,3.909,42.5707,-5.7,2.321775819,615.0,40.7,0.65
1997-10-20,7.63999987,6.63,7.09,0,32.2636914169479,742.642319660119,0.012674498999999999,0.021937576719389,0.846919738,0,0,65.148691913612,0,955.61,941.43,955.72,944.16,23.97415956,39.86,0.54999987,0,0,0.000993172453130242,48.175798938780794,0.015736755,5.57,4.9,-0.09333533053232301,4.9,1500.0,1.109,6.141,97.49,0.000300353,55.4,53.0,53.9,31860.0,11.88348984,52440.0,1343.0,1.69,0.0266666189155724,20.72,3.9575,42.7309,-5.7,2.3757109169999997,1905.0,50.42,0.39
1997-10-21,7.67000008,6.63,7.09,0,32.8174328884225,742.642319660119,0.012674498999999999,0.021937576719389,0.897766209,0,0,66.41542025584799,0,972.28,955.61,972.56,955.61,24.39237331,39.86,0.58000008,0,0,0.000496586226565121,49.0013175041014,0.015469453000000001,5.53,4.96,-0.0564915766065593,4.9,1500.0,1.0270000000000001,6.126,98.1,0.000300353,55.4,53.0,53.9,30660.0,9.159356469,53700.0,1336.0,1.69,0.021862704161474997,19.53,4.0256,42.8957,-5.7,2.396958077,1944.0,7.12,0.35
1997-10-22,7.59000015,6.63,7.09,0,32.680478562036,742.642319660119,0.012674498999999999,0.021937576719389,0.914059284,0,0,65.978982270622,1,968.49,965.66,972.61,972.28,24.29729052,39.86,0.50000015,0,0,0.0,48.7955354503611,0.015565902,5.76,5.0,-0.0526116708740174,4.9,1500.0,0.976,6.126,97.98,0.000300353,55.4,53.0,53.9,40980.0,11.80480626,30660.0,1330.0,1.69,0.0230557971630281,19.86,4.0089999999999995,42.6834,-5.7,2.41166765,1227.0,17.79,0.53
1997-10-23,7.59000015,6.63,6.98,0,32.0709876697598,742.642319660119,0.012674498999999999,0.021937576719389,0.8676153679999999,0,0,64.680302625344,2,950.69,944.16,968.49,968.49,23.85072755,39.86,0.6100001499999991,0,0,0.0,47.884650937919396,0.015868306000000002,5.57,4.97,-0.055063537563747,4.9,1500.0,0.893,6.011,97.44,0.000300353,55.4,53.0,53.9,48840.0,18.69798505,30660.0,1334.0,1.69,0.0353122232078637,22.99,3.9399,43.1407,-5.7,2.405130062,586.0,56.91,0.55
1997-10-24,7.48999977,6.22,6.98,0,31.756934919351398,742.642319660119,0.012674498999999999,0.021937576719389,0.970981875,0,0,64.041589959525,3,941.64,937.55,960.04,950.69,23.62368289,39.86,0.509999769999999,0,0,0.0,47.4151247983735,0.016020815,5.47,5.01,-0.0217830484519061,4.9,1500.0,0.855,5.981,97.73,0.000300353,55.4,53.0,53.9,39660.0,19.31838808,31440.0,1334.0,1.69,0.0343100177413803,23.17,3.9016,43.2238,-5.7,2.4092160540000003,1339.0,113.96,0.51
1997-10-27,7.48999977,6.22,6.97,0,29.568461069705602,742.642319660119,0.012674498999999999,0.021937576719389,0.7607180290000001,0,0,59.400277921235,4,876.99,876.73,941.64,941.64,22.00175615,39.86,0.51999977,0,0,0.0,44.1484751065778,0.017201838,5.58,4.95,0.074281252992928,4.9,1500.0,0.768,5.8,97.01,0.000300353,55.4,53.0,53.9,52320.0,34.52442529,30660.0,1333.0,1.69,0.07253383339658799,31.12,3.6334,50.1306,-5.7,2.441903993,182.0,128.14,0.67
1997-10-28,7.51999998,6.22,6.98,0,31.072405006933497,742.642319660119,0.012674498999999999,0.021937576719389,0.7435221809999999,0,0,62.827999785911,5,921.85,855.27,923.09,876.99,23.12719518,39.86,0.5399999799999989,1,0,0.0,46.393969119979204,0.016305147,5.49,5.09,0.0181789494950185,4.9,1500.0,0.73,5.985,96.06,0.000300353,55.4,53.0,53.9,32940.0,46.53519776,51720.0,1331.0,1.69,0.0626526986126894,31.22,3.8205,52.8065,-5.7,2.435366405,1835.0,216.51,0.55
