,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5
2001-09-27,8.10999966,5.4,7.2,0,25.839461870446897,858.613623910931,0.01120488,0.0279938302661433,1.26969605,0,0,73.06512722926,3,1018.61,998.24,1018.92,1007.04,34.10143957,29.87,0.90999966,1,0,0.0,37.1097189167334,0.01543899,3.08,2.33,0.0488124624142304
2001-09-28,8.05000019,5.5,7.17,0,26.4111040646867,858.613623910931,0.01120488,0.0279938302661433,1.48878184,0,0,74.61545182165399,2,1040.94,1018.61,1040.94,1018.61,35.00134499,29.74,0.8800001900000011,1,0,0.0,37.9232932711753,0.015117288000000001,2.75,2.3,0.0258974327650669
2001-10-01,8.02000046,5.5,7.14,0,26.359336657340897,858.613623910931,0.01120488,0.0279938302661433,1.331876138,0,0,74.493994529007,1,1038.55,1026.76,1040.94,1040.94,45.49058257,22.83,0.8800004600000011,1,1,0.0,37.8363040076966,0.015152626,3.02,2.3,0.0209883048401209
2001-10-02,7.98999977,5.5,7.07,0,26.69268516795,858.613623910931,0.01120488,0.0279938302661433,1.3529419530000002,0,0,75.42990618251,0,1051.33,1034.47,1051.33,1038.55,46.05037232,22.83,0.91999977,0,0,0.0,38.301830855249705,0.014965063,2.35,2.27,0.0031422782433500104
2001-10-03,7.94999981,5.5,7.04,0,27.2337524015472,858.613623910931,0.01120488,0.0279938302661433,1.409227999,0,0,76.694450885051,0,1072.28,1041.48,1075.38,1051.33,46.96802453,22.83,0.90999981,0,0,0.0,39.064716271508296,0.014688738,2.27,2.18,0.00854761842143656
2001-10-04,7.92999983,5.5,6.94,0,27.175582299370898,858.613623910931,0.01120488,0.0279938302661433,1.3641138959999999,1,0,76.758752771275,0,1069.63,1067.82,1084.12,1072.28,46.85194919,22.83,0.9899998299999989,0,0,0.0,38.9678518168173,0.014721418,2.45,2.17,0.0230954537046357
2001-10-05,7.90999985,5.5,7.04,0,27.2291920532415,858.613623910931,0.01120488,0.0279938302661433,1.228769018,0,0,76.608722419235,0,1071.38,1053.5,1072.35,1069.62,46.92860272,22.83,0.86999985,0,0,0.0,39.03116737197679,0.014775551000000001,2.42,2.15,0.0204922388562251
2001-10-08,7.92000008,5.5,7.04,0,27.0110522060339,858.613623910931,0.01120488,0.0279938302661433,1.207870167,0,0,76.108616006589,0,1062.44,1056.88,1071.37,1071.37,46.537012700000005,22.83,0.88000008,0,0,0.0,38.7051546061341,0.014899881,2.42,2.15,0.0252143499341719
2001-10-09,7.92000008,5.5,7.11,0,26.8754184664615,858.613623910931,0.01120488,0.0279938302661433,1.132824427,0,0,75.70138882616101,0,1056.75,1053.83,1063.37,1062.44,46.3080631,22.82,0.81000008,0,0,0.0,38.4975904900501,0.01500246,2.5,2.17,0.0368750481522648
2001-10-10,7.98000002,5.5,7.07,0,27.5007342710856,858.613623910931,0.01120488,0.0279938302661433,1.126774503,0,0,77.387452954296,0,1080.99,1052.7,1081.62,1056.75,45.96045918,23.52,0.91000002,0,0,0.0,39.3802389601999,0.014526055,2.42,2.18,-0.00665108915500145
2001-10-11,7.94999981,5.5,7.1,1,27.927946838966196,858.613623910931,0.01120488,0.0279938302661433,1.12693959,0,0,78.587701486083,0,1097.43,1080.99,1099.16,1080.99,46.65943878,23.52,0.84999981,0,0,0.0,39.9787280839423,0.014133995,2.42,2.22,-0.0241743128197173
2001-10-12,7.98999977,5.5,7.1,0,27.7897738464909,858.613623910931,0.01120488,0.0279938302661433,1.07105002,0,0,78.230484661147,0,1091.65,1072.15,1097.43,1097.43,46.39396515,23.53,0.88999977,0,0,0.0,39.7678207745814,0.014213796,2.39,2.19,-0.0202645336243453
2001-10-15,8.01000023,5.5,7.07,0,27.756171140989398,858.613623910931,0.01120488,0.0279938302661433,1.0951249779999999,0,0,78.087600074473,0,1089.98,1078.19,1091.65,1091.65,46.34268707,23.52,0.940000229999999,0,0,0.0,39.706658731652205,0.014237637,2.51,2.21,0.00112545838376032
2001-10-16,7.96000004,5.5,7.04,0,27.847824032550697,851.338111468658,0.01120488,0.0279938302661433,1.13316806,0,0,78.580555720717,0,1097.54,1087.13,1101.66,1089.98,46.66411565,23.52,0.92000004,0,0,0.0,39.8246872736876,0.014085209,2.47,2.16,-0.0102923297358406
2001-10-17,7.92000008,5.5,7.01,0,27.3377659589823,851.338111468658,0.01120488,0.0279938302661433,0.9780136209999999,0,0,76.908783837748,0,1077.09,1076.57,1107.12,1097.54,45.79464286,23.52,0.910000080000001,0,0,0.0,39.082683471565,0.014355076999999999,2.51,2.17,0.00854555267136309
2001-10-18,7.900000099999999,5.5,7.01,0,27.1312873513425,851.338111468658,0.01120488,0.0279938302661433,0.872284218,0,0,76.74446124054201,0,1068.61,1064.54,1077.94,1077.09,45.45342407,23.51,0.8900001000000001,0,0,0.0,38.775127572187294,0.014464706,2.5,2.15,0.0284757120191858
2001-10-19,7.88999987,5.5,7.01,0,27.263725307237397,851.338111468658,0.01120488,0.0319297363873821,0.909583114,0,0,76.694450885051,0,1073.48,1057.24,1075.52,1068.61,45.66056997,23.51,0.87999987,0,0,0.00314872489699098,38.9519255952631,0.014395946000000001,2.47,2.15,0.0268624475258567
2001-10-22,7.92000008,5.5,7.01,0,27.6896775517731,851.338111468658,0.01120488,0.0319297363873821,0.91897392,0,0,78.20905236608401,1,1089.9,1070.32,1090.57,1073.48,46.35899617,23.51,0.910000080000001,0,0,0.00236154367274324,39.5476133858006,0.014179062,2.52,2.18,-0.0190555635029543
2001-10-23,7.90999985,5.5,7.07,0,27.5684820679621,851.338111468658,0.01120488,0.0261527128104593,0.8485144609999999,0,0,77.808971665456,2,1084.78,1081.53,1098.99,1089.9,46.1412165,23.51,0.83999985,0,0,-0.00304725641304273,39.3617749555743,0.014245985,2.48,2.15,-0.0260046841161761
2001-10-24,7.94000006,5.5,7.07,0,27.5880396794972,851.338111468658,0.01120488,0.0261527128104593,0.897966459,0,0,77.601785192559,3,1085.2,1079.98,1090.26,1084.78,46.15908124,23.51,0.87000006,0,0,-0.00267903292190592,39.3770315951917,0.014177156000000002,2.53,2.12,-0.026734866072097
2001-10-25,7.88999987,5.5,7.01,0,27.9755786926229,851.338111468658,0.01120488,0.0261527128104593,0.991950765,0,0,78.994928666511,4,1100.09,1065.64,1100.09,1085.2,46.79242875,23.51,0.87999987,0,0,-0.00231080943076911,39.9171577907705,0.013976338,2.54,2.1,-0.0192335667352195
2001-10-26,7.86000013,5.5,6.96,0,28.0995862011834,851.338111468658,0.01120488,0.0261527128104593,1.001578173,0,0,78.81632025404299,5,1104.61,1094.24,1110.61,1100.09,47.06476353,23.47,0.90000013,1,0,-0.00115540471538456,40.080942380918295,0.013919736,2.51,2.1,-0.0101719611651279
2001-10-29,7.84000015,5.5,6.94,0,27.439246136712498,851.338111468658,0.010851346000000001,0.0261527128104593,0.926137984,0,0,76.765893535605,4,1078.3,1078.3,1104.61,1104.61,46.2988407,23.29,0.900000149999999,1,0,0.0,39.1267446918346,0.014327506,2.55,2.06,0.0291931630008912
2001-10-30,7.82000017,5.5,6.91,0,26.9770121921042,851.338111468658,0.010851346000000001,0.0261527128104593,0.896627541,0,0,75.84427912830401,3,1059.79,1053.61,1078.3,1078.3,45.48454936,23.3,0.91000017,1,0,0.0,38.4557306488596,0.014618707,2.55,1.99,0.0566925192551905
2001-10-31,7.78999996,5.5,6.81,0,26.985800283284302,851.338111468658,0.010851346000000001,0.0261527128104593,0.950331722,0,0,75.587082299916,2,1059.78,1057.55,1074.79,1059.79,46.42049934,22.83,0.979999960000001,1,0,0.0,38.455903083117796,0.014700362,2.66,2.01,0.0587559130089428
2001-11-01,7.67999983,5.5,6.75,0,27.614323669870895,851.338111468658,0.010851346000000001,0.0261527128104593,0.98514081,1,1,77.523196776639,1,1084.1,1054.31,1085.61,1059.78,47.48576435,22.83,0.92999983,1,0,0.0,39.338506187323496,0.014479513000000001,2.61,2.01,0.0365792218878076
2001-11-02,7.61000013,3.8,6.87,0,27.7025670709797,851.338111468658,0.010851346000000001,0.0261527128104593,0.968002503,0,1,78.051876248678,0,1087.2,1075.58,1089.63,1084.1,47.64241893,22.82,0.74000013,0,0,0.0,39.4511370635401,0.014382643,2.43,1.95,0.0308498623357134
2001-11-05,7.73999977,3.8,6.78,0,28.110542459182,851.338111468658,0.010851346000000001,0.0261527128104593,1.089439801,0,1,79.073516367997,0,1102.84,1087.2,1106.72,1087.2,48.49780123,22.74,0.95999977,0,1,0.0,40.0187114759231,0.014100296000000002,2.45,1.97,0.0117100116238524
2001-11-06,7.650000099999999,3.8,6.79,0,28.528479867501,851.338111468658,0.010851346000000001,0.0261527128104593,1.208354917,0,1,80.30234367464699,0,1118.86,1095.36,1119.73,1102.84,49.22393313,22.73,0.8600001,0,0,0.0,40.5998765929208,0.013894436999999999,2.13,1.82,0.0185401831783305
2001-11-07,7.65999985,3.8,6.7,0,28.4600348444644,851.338111468658,0.010851346000000001,0.0261527128104593,1.153790693,0,1,80.19517719829899,0,1115.8,1112.98,1126.62,1118.86,49.11091549,22.72,0.95999985,0,0,0.0,40.4884261715757,0.014161534,2.04,1.76,0.0208397158507815
2001-11-08,7.57000017,3.8,6.74,1,28.5395229400151,851.338111468658,0.010851346000000001,0.0261527128104593,1.082152726,0,1,80.445227546887,0,1118.54,1115.42,1135.75,1115.8,49.23151408,22.72,0.83000017,0,0,0.0,40.58746395130999,0.014080301000000002,2.03,1.81,0.0195598619511547
2001-11-09,7.599999900000001,3.8,6.75,0,28.5942989906843,851.338111468658,0.010851346000000001,0.0261527128104593,1.103985285,0,1,80.530961728173,0,1120.31,1111.13,1123.02,1118.54,49.30941901,22.72,0.8499999,0,0,0.0,40.6512910946032,0.014049888,1.98,1.8,0.0140508135961102
2001-11-12,7.61000013,3.8,6.75,0,28.553364495780603,851.338111468658,0.010851346000000001,0.0261527128104593,1.050525483,0,1,80.038001080893,0,1118.33,1098.32,1121.71,1120.31,49.243945399999994,22.71,0.86000013,0,0,0.0,40.5791163976576,0.014041347,1.98,1.8,0.0324485694053347
2001-11-13,7.61000013,3.8,6.78,0,29.0931969367192,851.338111468658,0.010851346000000001,0.0261527128104593,1.041097845,0,1,81.838376736309,0,1139.09,1118.33,1139.14,1118.33,50.18017621,22.7,0.83000013,0,0,0.0,41.331635206459204,0.013904187,2.1,1.8,0.0017965095982926398
2001-11-14,7.650000099999999,3.8,6.88,0,29.157139393385002,851.338111468658,0.010851346000000001,0.0261527128104593,1.063153033,0,1,81.916965152228,0,1141.21,1132.87,1148.28,1139.09,50.25143109,22.71,0.7700001,0,0,0.0,41.4076131006278,0.013987794,2.16,1.84,-0.00579581778764145
2001-11-15,7.73000002,3.8,7.06,0,29.275402827683102,851.338111468658,0.010851346000000001,0.0261527128104593,1.054386255,0,1,82.066995504268,0,1142.24,1135.06,1146.46,1141.21,50.27464789,22.72,0.6700000200000009,0,0,0.0,41.5608753235121,0.013781666000000001,2.22,1.87,0.00666063766586895
2001-11-16,7.88999987,3.8,7.17,0,29.1931467436778,845.3126036661749,0.010851346000000001,0.0227800283318196,1.050411182,0,1,81.70263291396499,0,1138.65,1129.92,1143.52,1142.24,50.11663732,22.72,0.71999987,0,0,-0.0026981475829117602,41.429399141756605,0.013906476999999999,1.98,1.89,0.0132749868420724
2001-11-19,7.98000002,3.8,7.07,0,29.521173017804998,845.3126036661749,0.010851346000000001,0.0227800283318196,1.0813242779999999,0,1,82.709981502552,0,1151.06,1138.65,1151.06,1138.65,50.64056313,22.73,0.91000002,0,0,-0.0020236106871838197,41.88005794524621,0.013649375,2.01,1.9,-0.00329472909592703
2001-11-20,7.88000011,3.8,7.15,0,29.3155254039368,845.3126036661749,0.010851346000000001,0.0227800283318196,0.997993811,0,1,82.016985148777,1,1142.66,1142.17,1152.45,1151.06,50.2931338,22.72,0.73000011,0,0,-0.0013490737914558801,41.573720386858504,0.01371737,1.97,1.9,-0.0131521914459003
2001-11-21,7.96000004,3.8,7.15,0,29.1808220965238,845.3126036661749,0.010851346000000001,0.0210534091978323,0.9410259879999999,0,1,81.474014146006,2,1137.03,1129.78,1142.66,1142.66,50.04533451,22.72,0.8100000399999989,0,0,-0.0020558322029177803,41.3684209657232,0.013658531000000002,1.93,1.91,0.0068958921121433
2001-11-23,7.98999977,4.9,7.21,0,29.532260810646896,845.3126036661749,0.010851346000000001,0.0210534091978323,1.003926165,0,1,82.64568461736499,3,1150.34,1135.9,1151.05,1137.03,50.63116197,22.72,0.77999977,0,0,-0.00103597148039238,41.8520693487174,0.013475651000000002,1.88,1.93,-0.0145490366585845
2001-11-26,8.01000023,4.9,7.22,0,29.7239505890999,845.3126036661749,0.010851346000000001,0.0210534091978323,0.995318362,0,1,82.824293029833,4,1157.42,1146.17,1157.88,1150.34,51.01013662,22.69,0.79000023,0,0,-0.000690647653594924,42.109014550070796,0.01334862,2.04,1.94,-0.0226914882031939
2001-11-27,8.01000023,4.9,7.12,0,29.5304136490186,830.6523550752389,0.010851346000000001,0.0210534091978323,0.942124856,0,1,82.467076204896,5,1149.5,1140.81,1163.38,1157.42,50.66108418,22.69,0.890000229999999,1,0,-0.000345323826797462,41.8203199137856,0.013453848999999999,2.01,1.86,-0.00157923989564066
2001-11-28,7.98999977,4.9,7.12,0,29.0011189163795,830.6523550752389,0.010851346000000001,0.0210534091978323,0.913738788,0,1,80.973907018926,4,1128.52,1128.29,1149.5,1149.5,49.73644777,22.69,0.86999977,1,0,0.0,41.056653073959495,0.013791903999999999,2.04,1.83,0.0348252566178205
2001-11-29,7.98999977,4.9,7.0,0,29.3110939340283,830.6523550752389,0.010851346000000001,0.0210534091978323,0.9714818959999999,0,1,82.066995504268,3,1140.2,1125.51,1140.4,1128.52,50.40671972,22.62,0.98999977,1,0,0.0,41.480919202093,0.013737818,2.09,1.76,0.0209023101192911
2001-11-30,7.86000013,4.9,7.02,0,29.3016843589674,830.6523550752389,0.010851346000000001,0.0210534091978323,0.885706035,0,1,81.481159911372,2,1139.45,1135.89,1143.57,1140.2,50.59724689,22.52,0.8400001300000011,1,0,0.0,41.4530046096801,0.013729763999999998,2.06,1.73,0.0213945541202441
2001-12-03,7.88000011,4.9,7.01,0,29.0658747366472,830.6523550752389,0.010851346000000001,0.0210534091978323,0.8538804729999999,0,1,80.995345029458,1,1129.9,1125.78,1139.45,1139.45,50.12866016,22.54,0.87000011,1,0,0.0,41.1050732338037,0.013849066,2.05,1.74,0.0084928173488194
2001-12-04,7.88999987,4.9,6.98,0,29.459069010605603,830.6523550752389,0.010851346000000001,0.0210534091978323,0.947379119,0,1,82.367056208348,0,1144.8,1128.86,1144.8,1129.9,50.78970719,22.54,0.9099998699999989,0,0,0.0,41.6465826621729,0.013551599,1.93,1.71,-0.0103123158294798
2001-12-05,7.849999900000001,4.9,7.11,0,30.1266676793283,830.6523550752389,0.010851346000000001,0.0210534091978323,1.0511311140000001,0,1,83.874511924014,0,1170.35,1143.77,1173.62,1143.77,51.92324756,22.54,0.7399998999999999,0,0,0.0,42.5751333884579,0.013277737,1.89,1.73,-0.0273076333042704
2001-12-06,7.98999977,4.9,7.2,0,30.0530877988793,830.6523550752389,0.010851346000000001,0.0210534091978323,1.020622194,1,1,83.83164161842,0,1167.1,1164.43,1173.35,1170.35,51.73315603,22.56,0.78999977,0,0,0.0,42.4559810578695,0.013342318999999998,1.87,1.71,-0.0464076774818211
2001-12-07,8.06999969,4.9,6.88,0,29.8367586822735,830.6523550752389,0.010851346000000001,0.0210534091978323,1.020945542,0,1,83.274384800386,0,1158.31,1152.66,1167.1,1167.1,51.38908607,22.54,1.18999969,0,0,0.0,42.135425262481,0.013443793,1.92,1.65,-0.0302272097883917
2001-12-10,8.15999985,4.9,6.88,0,29.3731778981949,830.6523550752389,0.010851346000000001,0.0210534091978323,1.001461632,0,1,81.716918729228,0,1139.93,1139.66,1158.31,1158.31,50.61856128,22.52,1.27999985,0,1,0.0,41.4662631381886,0.01367105,1.9,1.68,-0.0010504605743873801
2001-12-11,8.17000008,4.9,6.7,0,29.301327366817798,830.6523550752389,0.010851346000000001,0.0210534091978323,0.9280400059999999,0,1,81.55260256192601,0,1136.76,1134.32,1150.89,1139.93,50.45539281,22.53,1.47000008,0,0,0.0,41.3504542808155,0.013694834,1.8,1.61,0.006899838422271779
2001-12-12,8.14000034,4.9,6.63,1,29.319145875891103,830.6523550752389,0.010851346000000001,0.0210534091978323,0.862853166,0,1,81.645476793108,0,1137.07,1126.01,1141.58,1136.76,50.44676131,22.54,1.51000034,0,0,0.0,41.3613362355129,0.01361385,1.81,1.64,0.0127855471353065
2001-12-13,8.06000042,4.9,6.69,0,28.8726980555126,830.6523550752389,0.010851346000000001,0.0210534091978323,0.8086566909999999,0,1,80.059433375955,0,1119.38,1117.85,1137.07,1137.07,49.70603908,22.52,1.37000042,0,0,0.0,40.7176887738421,0.013834006000000001,1.86,1.66,0.0225104542351808
2001-12-14,8.10999966,4.9,6.73,0,28.9781203027482,832.157215029938,0.010851346000000001,0.0210534091978323,0.8647994290000001,0,1,80.823876666886,0,1123.09,1114.53,1128.28,1119.38,49.91511111,22.5,1.37999966,0,0,0.0,40.852436843846704,0.013779653000000001,1.88,1.68,0.0190366720972402
2001-12-17,8.14999962,4.9,6.78,0,29.295234686577302,832.157215029938,0.010851346000000001,0.0210534091978323,0.970038075,0,1,81.65976832384,0,1134.36,1122.34,1137.36,1123.09,50.46085409,22.48,1.36999962,0,0,0.0,41.285241486885795,0.013654995,1.93,1.71,0.00683433224115766
2001-12-18,8.22999954,4.9,6.66,0,29.526170725830198,832.157215029938,0.010851346000000001,0.0210534091978323,1.008923529,0,1,82.14558320575401,0,1142.92,1134.36,1145.1,1134.36,50.70629991,22.54,1.56999954,0,0,0.0,41.596254911243,0.013571396000000001,1.71,1.68,0.00638272070465818
2001-12-19,8.10000038,4.9,6.61,0,29.707635497141105,832.157215029938,0.010851346000000001,0.0210534091978323,1.014357433,0,1,82.724273033285,1,1149.56,1134.75,1152.44,1142.92,51.00088731,22.54,1.49000038,0,0,0.0,41.83757507433911,0.013293781999999999,1.71,1.67,0.0054158443030634705
2001-12-20,8.02000046,4.9,6.59,0,29.468619910789197,832.157215029938,0.010851346000000001,0.0193297661396672,1.062196251,0,1,81.909819386862,2,1139.93,1139.93,1151.42,1149.56,50.5960941,22.53,1.43000046,0,0,-0.00137891444653206,41.4867259481867,0.013521838999999999,1.79,1.64,0.0147948926401185
2001-12-21,8.0,5.2,6.6,0,29.6067140915215,832.157215029938,0.010851346000000001,0.0193297661396672,1.0817969859999998,0,1,82.40491833405599,3,1144.89,1139.93,1147.83,1139.93,50.74867021,22.56,1.4,0,0,-0.00103418583489905,41.6667842070486,0.01347698,1.78,1.66,-0.005996117546689821
2001-12-24,7.98999977,5.2,6.6,0,29.610529491398395,832.157215029938,0.010851346000000001,0.0193297661396672,1.062507364,0,1,82.24720986883601,4,1144.65,1144.62,1147.83,1144.89,51.30658897,22.31,1.38999977,0,0,-0.0006894572232660321,41.6576187285443,0.013464063,1.68,1.69,0.00662199976251121
2001-12-26,7.98999977,5.2,6.66,0,29.742678972372303,832.157215029938,0.010851346000000001,0.0193297661396672,1.075885746,0,1,82.698840448179,5,1149.37,1144.65,1159.18,1144.65,51.47201075,22.33,1.32999977,1,0,-0.00034472861163301803,41.82890689842029,0.013404151999999999,1.89,1.71,0.012418368139332
2001-12-27,8.03999996,5.2,6.63,0,29.953584924019605,832.157215029938,0.010851346000000001,0.0193297661396672,1.132012687,0,1,83.200651645435,4,1157.13,1149.37,1157.13,1149.37,51.75,22.36,1.40999996,1,0,0.0,42.110381378206604,0.013553905,1.85,1.7,0.0130212689728927
2001-12-28,8.01000023,5.2,6.68,0,30.064524152056304,832.157215029938,0.010851346000000001,0.0193297661396672,1.199923365,0,1,83.157640506511,3,1161.02,1157.13,1164.64,1157.13,52.34535618,22.18,1.33000023,1,0,0.0,42.250929398972396,0.013528466000000001,1.54,1.68,0.00645748447982598
2001-12-31,8.02000046,5.2,6.61,0,29.7416046799486,832.157215029938,0.010851346000000001,0.0193297661396672,1.127855236,0,1,81.93895309799301,2,1148.08,1148.04,1161.16,1161.02,60.80932203,18.88,1.41000046,1,0,0.0,41.7791924243779,0.013681233000000001,1.52,1.67,0.0189073066449616
2002-01-02,7.92000008,5.2,6.7,0,29.9245218642235,832.157215029938,0.010851346000000001,0.0193297661396672,1.12557583,0,1,82.82070797034099,1,1154.67,1136.23,1154.67,1148.08,60.99683043,18.93,1.22000008,1,0,0.0,42.0178767369309,0.013746741000000002,1.92,1.7,1.7956880323119897e-05
2002-01-03,8.02000046,5.2,6.69,0,30.211550610592198,832.157215029938,0.010851346000000001,0.0193297661396672,1.1151177429999999,1,1,83.759813656467,0,1165.27,1154.01,1165.27,1154.67,61.58932347,18.92,1.33000046,0,0,0.0,42.4026723990802,0.01338029,1.72,1.69,-0.00685521038106909
2002-01-04,7.98000002,5.2,6.67,0,30.4116545815724,832.157215029938,0.010851346000000001,0.0193297661396672,1.083927257,0,1,84.31898211938599,0,1172.51,1163.42,1176.55,1165.27,61.97198732,18.92,1.31000002,0,0,0.0,42.6651328804221,0.013268859,1.61,1.68,-0.023379407708591
2002-01-07,7.96000004,5.2,6.59,0,30.226308745255103,832.157215029938,0.010851346000000001,0.0193297661396672,1.04377025,0,1,83.723973430285,0,1164.89,1163.55,1176.97,1172.51,61.47176781,18.95,1.37000004,0,0,0.0,42.3869663033391,0.013360249,1.61,1.66,-0.0225831618946496
2002-01-08,7.88999987,5.2,6.6,0,30.130098879616,832.157215029938,0.010851346000000001,0.0193297661396672,1.060627064,0,1,83.530413985739,0,1160.71,1157.46,1167.6,1164.89,61.25118734,18.95,1.28999987,0,0,0.0,42.2336650281064,0.013668953000000001,1.61,1.65,-0.0121597780692446
2002-01-09,7.900000099999999,5.2,6.6,0,29.997704170435902,832.157215029938,0.010851346000000001,0.0193297661396672,1.0482212579999999,0,1,82.849383735668,0,1155.14,1151.89,1174.26,1160.71,60.95725594,18.95,1.3000001,0,0,0.0,42.0300157739305,0.013633273999999999,1.74,1.65,-0.0244156842468427
2002-01-10,7.88000011,5.2,6.53,1,30.0465285597346,832.157215029938,0.010851346000000001,0.0193297661396672,0.97872823,0,1,83.214992037165,0,1156.55,1150.85,1159.93,1155.14,61.03166227,18.95,1.35000011,0,0,0.0,42.0803355621917,0.013606321000000001,1.81,1.65,-0.0213122548886678
2002-01-11,7.82000017,5.2,6.48,0,29.774146440366,832.157215029938,0.010851346000000001,0.0193297661396672,0.889555752,0,1,82.397753156325,0,1145.6,1145.45,1159.41,1156.55,60.45382586,18.95,1.34000017,0,0,0.0,41.6810397314602,0.01377809,1.71,1.59,-0.0160272254508398
2002-01-14,7.78000021,5.2,6.49,0,29.599295389387997,832.157215029938,0.010851346000000001,0.0193297661396672,0.869058151,0,1,81.881601567339,0,1138.41,1138.15,1145.6,1145.6,60.07440633,18.95,1.29000021,0,0,0.0,41.418980277279,0.01362813,1.78,1.54,-0.0166599614859455
2002-01-15,7.78999996,5.2,6.45,0,29.8304783391879,832.157215029938,0.010851346000000001,0.0193297661396672,0.887216197,0,1,82.54829716069,0,1146.19,1136.88,1148.81,1138.41,60.48496042,18.95,1.33999996,0,0,0.0,41.725016860447205,0.013496706,1.75,1.56,-0.0171442522348572
2002-01-16,7.73999977,5.2,6.46,0,29.357787692502498,829.7178855872411,0.010851346000000001,0.0176391486617602,0.83685446,0,1,80.877974154695,0,1127.57,1127.49,1146.19,1146.19,59.53379092,18.94,1.27999977,0,0,-0.0013524939823256,41.0469300194472,0.013702803000000001,1.69,1.57,0.006385991766379571
2002-01-17,7.75,5.2,6.51,0,29.6642255967475,829.7178855872411,0.010851346000000001,0.0176391486617602,0.880676995,0,1,81.487317500516,0,1138.88,1127.57,1139.27,1127.57,59.81512605,19.04,1.24,0,0,-0.0010143704867442,41.458224391190704,0.013577101999999999,1.68,1.6,-0.00138247188291138
2002-01-18,7.80000019,5.2,6.46,0,29.3817446217376,829.7178855872411,0.010851346000000001,0.0176391486617602,0.883127373,0,1,81.114544738164,0,1127.58,1124.45,1138.88,1138.88,59.22163866,19.04,1.34000019,0,0,-0.0006762469911628,41.04660203063629,0.013713342,1.71,1.58,0.00593248577504291
2002-01-22,7.80000019,5.2,6.47,0,29.178011847886,829.7178855872411,0.010851346000000001,0.015918471437681,0.912471258,0,1,80.555382010255,1,1119.31,1117.91,1135.26,1127.58,58.78728992,19.04,1.33000019,0,0,-0.00171466527484476,40.74539033490171,0.013814663000000001,1.84,1.64,-0.0190925173902881
2002-01-23,7.80999994,5.2,6.57,0,29.4210946374047,829.7178855872411,0.010851346000000001,0.015918471437681,0.911469379,0,1,81.171895551941,2,1128.18,1117.43,1131.94,1119.31,59.28428797,19.03,1.23999994,0,0,-0.0010324063344475198,41.0680722683245,0.013650968999999999,1.81,1.67,-0.0123982199928911
2002-01-24,7.92000008,5.2,6.57,0,29.5365284794758,829.7178855872411,0.010851346000000001,0.015918471437681,0.973610517,0,1,81.422801509007,3,1132.15,1128.18,1139.5,1128.18,59.49290594,19.03,1.35000008,0,0,-0.0006882708896316821,41.2123427625487,0.013593888,1.8,1.67,-0.00383941088944538
2002-01-25,7.92000008,5.3,6.56,0,29.5779359318125,829.7178855872411,0.010851346000000001,0.015918471437681,0.941504992,0,1,81.40129593954501,4,1133.28,1127.82,1138.31,1132.15,59.61493951,19.01,1.36000008,0,0,-0.000344135444815839,41.253219433607605,0.013578101,1.78,1.68,-0.008267088484571871
2002-01-28,7.90999985,5.3,6.54,0,29.5841250148875,829.7178855872411,0.010851346000000001,0.015918471437681,0.995791985,0,1,81.623526131285,5,1133.06,1126.66,1138.63,1133.28,59.63473684,19.0,1.36999985,1,0,0.0,41.2449329684258,0.013598246999999999,1.79,1.69,-0.0361629391931307
2002-01-29,7.900000099999999,5.3,6.49,0,28.749230510542397,829.7178855872411,0.010851346000000001,0.015918471437681,0.9767122140000001,0,1,79.05710786121101,4,1100.64,1098.74,1137.47,1133.06,57.92842105,19.0,1.4100001,1,1,0.0,40.064841729560705,0.014076228,1.78,1.7,-0.0104292887736555
2002-01-30,7.86000013,5.3,6.51,0,29.098718346458302,829.7178855872411,0.010851346000000001,0.015918471437681,0.972846305,0,1,80.196943904624,3,1113.57,1081.66,1113.79,1100.64,58.73259494,18.96,1.35000013,1,0,0.0,40.5352330865863,0.014030478999999998,1.78,1.69,-0.0290630325095836
2002-01-31,7.90999985,5.3,6.54,0,29.545233844479604,829.7178855872411,0.014188935,0.015918471437681,1.0156690290000001,1,1,81.13604959074999,2,1130.2,1113.3,1130.21,1113.57,59.76731888,18.91,1.36999985,1,0,0.0,41.135421122003,0.013931596000000001,1.85,1.72,-0.0469842986778375
2002-02-01,7.92000008,5.3,6.5,0,29.347960914699502,829.7178855872411,0.014188935,0.015918471437681,1.001997356,0,1,80.75610663253299,1,1122.2,1118.51,1130.2,1130.2,59.28156366,18.93,1.42000008,1,0,0.0,40.8393377238775,0.013974292,1.77,1.71,-0.0233118256194371
2002-02-04,7.88000011,5.3,6.45,0,28.633549339423197,829.7178855872411,0.014188935,0.015918471437681,0.93033695,0,1,78.748850373491,0,1094.44,1092.25,1122.2,1122.2,57.84566596,18.92,1.43000011,0,0,0.0,39.8248461714586,0.014262691000000001,1.74,1.72,0.0140419542001279
2002-02-05,7.86999989,5.3,6.45,0,28.5294359418655,829.7178855872411,0.014188935,0.015918471437681,0.996880049,0,1,78.261374549832,0,1090.02,1082.58,1100.96,1094.44,57.61205074,18.92,1.41999989,0,0,0.0,39.6598712717451,0.01431137,1.64,1.72,0.0171034111766814
