,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment,TYVIX,MVOLE
2006-05-24,6.71999979,4.7,5.88,0,25.790827311290997,947.0744012139461,0.022878783,0.034416352201851,0.949312305,0,0,97.227078278007,4,1258.57,1245.34,1264.53,1256.56,17.37636339,72.43,0.83999979,0,0,0.0,34.6878639445333,0.018357541,4.9,4.702,0.0191751874969842,4.7,1849.0,0.213699999999999,5.0363,84.95,0.013644667,57.0,66.5,54.3,45360.0,19.48442015,34920.0,2453.0,1.4,0.0168336580352547,17.36,2.6893,37.2054,-12.3,2.6108,1362.0,87.25,0.7,0.010142,-0.006690000000000001,-0.02986,0.045,5.27,16221.19
2006-05-25,6.71000004,4.7,5.92,0,26.0739734941432,947.0744012139461,0.022878783,0.034416352201851,1.080102356,0,0,98.429224038912,5,1272.88,1258.41,1273.26,1258.41,17.57636012,72.42,0.79000004,1,0,0.0,35.0698688381179,0.018221599999999998,5.01,4.697,0.00898148399633025,4.7,1849.0,0.256699999999999,5.0683,84.71,0.013644667,57.0,66.5,54.3,30660.0,8.441766338999999,54000.0,2442.0,1.4,0.0106055881271074,15.5,2.7199,37.6736,-12.3,2.6259,2516.0,115.25,0.51,0.010508,-0.006552,-0.012097,0.045,5.06,13039.38
2006-05-26,6.73999977,4.63,5.9,0,26.212887221647396,947.0744012139461,0.022878783,0.034416352201851,1.111265848,0,0,98.93011804173901,4,1280.16,1272.5,1280.54,1272.71,17.63548698,72.59,0.8399997699999989,1,0,0.0,35.2578408469991,0.018142412,4.99,4.712,-0.0107749658213191,4.7,1849.0,0.2183,5.0481,85.16,0.013644667,57.0,66.5,54.3,35340.0,4.87870004,48360.0,2432.0,1.4,0.00788474947162971,14.26,2.7317,37.7586,-12.3,2.6183,2264.0,125.22,0.47,0.010740000000000001,-0.0043950000000000005,-0.009470000000000001,0.098,4.96,13764.77
2006-05-30,6.73000002,4.63,5.93,0,25.7867803045012,947.0744012139461,0.022878783,0.034416352201851,1.09665773,0,0,97.173136012909,3,1259.84,1259.84,1280.04,1280.04,17.35794985,72.58,0.800000020000001,1,0,0.0,34.686174103917395,0.018423506,5.02,4.697,0.00470337212050723,4.7,1849.0,0.2684,5.0762,84.28,0.013644667,57.0,66.5,54.3,53880.0,8.806897481,30660.0,2416.0,1.4,0.0220547199473599,18.66,2.6879,38.5951,-12.3,2.6426,742.0,88.94,0.67,0.010537999999999999,-0.009290000000000001,-0.051307000000000005,0.183,5.03,16525.5
2006-05-31,6.76000023,4.63,5.95,0,25.9863790166215,947.0744012139461,0.022878783,0.034416352201851,1.203607733,0,0,98.259690435145,2,1270.09,1259.38,1270.09,1259.38,17.43910476,72.83,0.81000023,1,0,0.0,34.9557520275952,0.018631341000000003,5.05,4.715,-0.0139361002693386,4.7,1849.0,0.2856,5.1186,84.72,0.013644667,57.0,66.5,54.3,47820.0,10.38070032,37860.0,2436.0,1.4,0.0138278789171047,16.44,2.7064,38.8006,-12.3,2.6605,2427.0,102.87,0.62,0.011000000000000001,-0.010565,-0.060127999999999994,0.122,4.9,21067.92
2006-06-01,6.78000021,4.63,5.94,0,26.2956493171786,947.0744012139461,0.022878783,0.034416352201851,1.31308507,1,0,99.19982243179199,1,1285.71,1269.19,1285.71,1270.05,17.64873027,72.85,0.8400002099999989,1,0,0.0,35.372880316552894,0.018133467,5.02,4.707,-0.0243326358540922,4.7,1849.0,0.2765,5.0984,84.79,0.013644667,57.0,66.5,54.3,30900.0,8.67177572,52980.0,2478.0,1.4,0.00778296313840148,14.52,2.7396,39.336,-12.3,2.6495,2533.0,85.51,0.76,0.008954,-0.009068000000000001,-0.032083,0.243,4.65,18879.93
2006-06-02,6.76999998,4.57,5.83,0,26.3366745348874,947.0744012139461,0.022878783,0.034416352201851,1.266328065,0,0,99.40788853672599,0,1288.22,1280.22,1290.68,1285.71,17.69046965,72.82,0.93999998,0,0,0.0,35.429121479376796,0.018093236999999998,4.97,4.6819999999999995,-0.0296135049432807,4.6,1849.0,0.1905,4.9898,84.04,0.011314488999999999,57.0,66.5,54.3,39660.0,10.43545067,31020.0,2514.0,1.4,0.00683598670461592,14.32,2.7439999999999998,39.2637,-12.3,2.6227,2177.0,82.2,0.87,0.009821,-0.006997,-0.022571,0.243,4.68,12903.54
2006-06-05,6.67000008,4.57,5.85,0,25.8577778116381,947.0744012139461,0.022878783,0.034416352201851,1.091662327,0,0,97.959155728777,0,1265.29,1264.66,1288.16,1288.16,17.37558363,72.82,0.820000080000001,0,0,0.0,34.786293766577,0.018454062,5.01,4.702,-0.0258421224907037,4.6,1849.0,0.208699999999999,5.0177,84.14,0.011314488999999999,57.0,66.5,54.3,53460.0,10.63280876,30660.0,2551.0,1.4,0.013697320935061002,16.65,2.6952,40.1937,-12.3,2.6227,697.0,94.78,0.64,0.012231,-0.008225,-0.023954,0.243,4.72,15458.72
2006-06-06,6.69000006,4.57,5.82,0,25.8182709269206,947.0744012139461,0.022878783,0.034416352201851,1.172184133,0,0,97.72026470175501,0,1263.85,1254.46,1269.88,1265.23,17.35819256,72.81,0.87000006,0,0,0.0,34.7345639513909,0.018474613,4.99,4.737,-0.0350827993199471,4.6,1849.0,0.1453,4.9997,84.73,0.011314488999999999,57.0,66.5,54.3,38940.0,13.22995571,30780.0,2580.0,1.4,0.0151138117245092,17.34,2.6923,40.1679,-12.3,2.5708,1142.0,84.25,0.74,0.010391,-0.007812,-0.027288999999999997,0.23399999999999999,4.74,14533.07
2006-06-07,6.65999985,4.57,5.83,0,25.6509717697013,947.0744012139461,0.022878783,0.034416352201851,1.059291791,0,0,96.98819341581499,0,1256.15,1255.77,1272.47,1263.61,17.25243785,72.81,0.82999985,0,0,0.0,34.5108982056882,0.018725327,4.99,4.732,-0.0198411899636798,4.6,1849.0,0.174399999999999,5.0177,84.99,0.011314488999999999,54.9,77.0,53.7,54000.0,11.17341713,40080.0,2599.0,1.4,0.0160269713947113,17.8,2.6759,39.6803,-12.3,2.5437,1290.0,50.86,0.63,0.010019,-0.007859999999999999,-0.037656,0.204,4.61,12386.93
2006-06-08,6.69000006,4.57,5.81,0,25.677320088898202,947.0744012139461,0.022878783,0.034416352201851,0.915153202,0,0,96.90342622863001,0,1257.93,1235.18,1259.85,1256.08,17.27688504,72.81,0.88000006,0,0,0.0,34.5478181792813,0.018601886,5.02,4.735,0.00202569999852133,4.6,1849.0,0.140499999999999,4.9936,85.84,0.011314488999999999,54.9,77.0,53.7,39300.0,20.81004565,52860.0,2631.0,1.4,0.015817124570839,18.35,2.6796,39.4625,-12.3,2.5439,1421.0,57.67,0.79,0.010722,-0.010611,-0.049519,0.204,4.77,15998.8
2006-06-09,6.65999985,4.5,5.76,0,25.552459127967502,947.0744012139461,0.022878783,0.034416352201851,0.825349927,0,0,96.59518317258001,0,1252.3,1250.03,1262.58,1257.93,17.1995605,72.81,0.89999985,0,0,0.0,34.3814063417359,0.018659235,5.0,4.747,-0.00206917961495261,4.6,1849.0,0.0994999999999999,4.9714,85.72,0.011314488999999999,54.9,77.0,53.7,44280.0,11.37472664,34860.0,2653.0,1.4,0.0145874676558168,18.12,2.6676,39.5094,-12.3,2.5401,1494.0,131.22,0.63,0.009809,-0.005674,-0.008936,0.083,4.53,11230.13
2006-06-12,6.63999987,4.5,5.79,1,25.2182269772901,947.0744012139461,0.022878783,0.034416352201851,0.846987072,0,0,95.547162022115,0,1236.4,1236.2,1255.22,1252.27,16.97885196,72.82,0.84999987,0,0,0.0,33.9335084974647,0.018918918,5.01,4.782,0.000946992526518764,4.6,1849.0,0.0853999999999999,4.9774,85.85,0.011314488999999999,54.9,77.0,53.7,52560.0,12.33997273,31560.0,2672.0,1.4,0.0254759292462001,20.96,2.6337,40.0469,-12.3,2.5366,713.0,123.7,0.56,0.01026,-0.009551,-0.021,-0.027999999999999997,4.76,14567.09
2006-06-13,6.63999987,4.5,5.79,0,24.949301746100698,947.0744012139461,0.022878783,0.034416352201851,0.792379382,0,0,94.437496421701,0,1223.69,1222.52,1243.37,1236.08,16.804312,72.82,0.84999987,0,0,0.0,33.5736750761669,0.019093627,5.0,4.772,0.0160176083027079,4.6,1849.0,0.0757999999999992,4.9613,86.48,0.011314488999999999,54.9,77.0,53.7,50640.0,20.22469326,32040.0,2699.0,1.4,0.0371111883427666,23.81,2.6066,40.2447,-12.3,2.5261,763.0,49.6,0.78,0.00982,-0.024821,-0.072028,-0.051,4.75,13610.91
2006-06-14,6.63999987,4.5,5.82,0,25.0690526156671,947.0744012139461,0.022878783,0.0393990351438278,0.825775598,0,0,95.16956770764,0,1230.04,1219.29,1231.46,1223.66,16.89383326,72.81,0.819999869999999,0,0,0.00398614635358143,33.736731786644896,0.019010203,5.0,4.76,0.0156816160624028,4.6,1849.0,0.1768,5.0617,86.14,0.011314488999999999,54.9,77.0,53.7,49680.0,12.4508609,32820.0,2715.0,1.4,0.0262857546910659,21.46,2.6202,40.14,-12.3,2.5698,1731.0,127.05,0.76,0.010843,-0.011178,-0.030848,-0.12300000000000001,4.58,13342.06
2006-06-15,6.71999979,4.5,5.87,0,25.515300259272102,945.6967605282119,0.022878783,0.0393990351438278,0.9557712159999999,0,0,97.18855194167101,0,1256.16,1230.01,1258.64,1230.01,17.2525752,72.81,0.84999979,0,0,0.0029896097651860697,34.3387619273659,0.018610734,5.02,4.72,-0.00972152634848822,4.6,1849.0,0.2721,5.093999999999999,86.02,0.011314488999999999,54.9,77.0,53.7,30660.0,10.64410222,53280.0,2723.0,1.4,0.0050547719207039,15.9,2.6758,41.6401,-12.3,2.585,2663.0,54.5,0.54,0.009189,-0.007104999999999999,0.005236,-0.047,4.6,13177.29
2006-06-16,6.76999998,4.44,5.9,0,25.4117218744267,945.6967605282119,0.022878783,0.0393990351438278,0.928777625,0,0,96.48344870586399,0,1251.54,1246.33,1256.27,1256.16,17.18912237,72.81,0.869999979999999,0,0,0.00199307317679072,34.2009338349063,0.018672372,4.94,4.745,-0.00260322407018459,4.6,1849.0,0.2649,5.1264,85.94,0.011314488999999999,54.9,77.0,53.7,42660.0,9.214936643,31980.0,2725.0,1.4,0.00984656614031297,17.25,2.6660000000000004,41.5641,-12.3,2.5942,1179.0,45.45,0.68,0.009805,-0.003343,-0.008313,-0.047,4.55,20498.7
2006-06-19,6.80000019,4.44,5.92,0,25.1706318958354,945.6967605282119,0.022878783,0.0393990351438278,0.9403462920000001,0,0,95.724891432311,0,1240.14,1237.17,1255.93,1251.54,17.03957131,72.78,0.8800001900000011,0,0,0.000996536588395359,33.8781872888951,0.018842316,4.95,4.755,0.009696889482775,4.6,1849.0,0.2633,5.1345,86.32,0.011314488999999999,54.9,77.0,53.7,50460.0,9.858609818,31140.0,2728.0,1.4,0.0116840038620452,17.83,2.6411,41.5956,-12.3,2.5737,860.0,32.33,0.59,0.009869,-0.007954000000000001,0.005759,-0.047,4.68,10001.24
2006-06-20,6.80999994,4.44,5.93,0,25.160620908336302,945.6967605282119,0.022878783,0.0393990351438278,1.020811433,0,0,96.04998453170401,0,1240.12,1238.87,1249.01,1240.12,17.03929651,72.78,0.87999994,0,0,0.0,33.8664256057191,0.018858312,4.92,4.8,-0.00237299152944489,4.6,1957.0,0.23199999999999998,5.1487,86.18,0.011314488999999999,54.9,77.0,53.7,32280.0,9.295057045,38340.0,2729.0,1.4,0.00841519176053193,16.69,2.6411,41.6213,-12.3,2.5668,1424.0,62.35,0.74,0.01006,-0.007885,-0.027864,-0.047,4.68,9702.57
2006-06-21,6.82000017,4.44,5.92,0,25.3960268667127,945.6967605282119,0.022878783,0.0393990351438278,1.0936009309999999,0,0,96.76210126083299,1,1252.2,1240.09,1257.96,1240.09,17.20527617,72.78,0.90000017,0,0,0.0,34.1847912010713,0.018689914,4.91,4.785,-0.00300451912415797,4.6,1957.0,0.2471,5.1528,85.78,0.011314488999999999,54.9,77.0,53.7,30660.0,9.231777264,46680.0,2739.0,1.4,0.00569105819031033,15.52,2.6668,41.7118,-12.3,2.5669999999999997,2419.0,49.97,0.55,0.009411,-0.012143000000000001,-0.002381,-0.047,4.67,10900.57
2006-06-22,6.84000015,4.44,5.96,0,25.252554037603396,945.6967605282119,0.022878783,0.0393990351438278,0.8951860779999999,0,0,96.336379757526,2,1245.6,1241.53,1251.92,1251.92,17.11459192,72.78,0.88000015,0,0,0.0,33.9930774218261,0.019003019,4.98,4.775,0.0214044840395505,4.6,1957.0,0.31340000000000107,5.207999999999999,86.39,0.011314488999999999,54.9,77.0,53.7,48000.0,9.266866029,30660.0,2774.0,1.4,0.00703718993982369,15.88,2.6526,41.4555,-12.3,2.5914,1121.0,27.37,0.65,0.009271,-0.010471,-0.026356,-0.047,4.89,10386.12
2006-06-23,6.88999987,4.27,5.99,0,25.220659383648602,945.6967605282119,0.022878783,0.0393990351438278,0.945287117,0,0,96.320901382133,3,1244.5,1241.43,1253.13,1245.59,17.09947788,72.78,0.8999998699999989,0,0,0.0,33.9517541835747,0.018818473,4.98,4.835,0.0216438285543631,4.6,1957.0,0.26739999999999897,5.2223,86.88,0.021274493999999998,54.9,77.0,53.7,31200.0,10.18017927,41340.0,2808.0,1.4,0.00836677581672826,15.89,2.6503,41.386,-12.3,2.5842,1595.0,46.92,0.64,0.007673999999999999,-0.008029999999999999,-0.048866,-0.047,4.86,10279.72
2006-06-26,6.92000008,4.27,6.01,0,25.3338357015715,945.6967605282119,0.022878783,0.0393990351438278,1.074161388,0,0,96.746617467195,4,1250.56,1243.68,1250.92,1244.5,17.17802198,72.8,0.910000080000001,0,0,0.0,34.1056344849202,0.018727281999999998,5.03,4.85,0.0213120104626172,4.6,1957.0,0.2576,5.2326,86.49,0.021274493999999998,54.9,77.0,53.7,40680.0,6.375285101,52860.0,2829.0,1.4,0.007717969964049891,15.62,2.6635,41.4432,-12.3,2.5789,2036.0,80.59,0.57,0.009951999999999999,-0.006097999999999999,-0.006714,-0.002,4.93,9902.41
2006-06-27,6.94000006,4.27,5.97,0,25.094173494039197,945.6967605282119,0.022878783,0.0393990351438278,1.059387737,0,0,95.910664446499,5,1239.2,1238.94,1253.37,1250.55,17.02197802,72.8,0.97000006,1,0,0.0,33.7846808434765,0.018907005,5.02,4.91,0.0242606905902258,4.6,1957.0,0.168699999999999,5.1998,86.47,0.021274493999999998,54.9,77.0,53.7,53580.0,9.106802483,32520.0,2862.0,1.4,0.0101289631057155,16.4,2.6394,41.6117,-12.3,2.5689,922.0,117.82,0.66,0.009915,-0.009413,-0.038854,-0.002,4.69,11009.68
2006-06-28,6.90999985,4.27,6.01,0,25.222302681995696,945.6967605282119,0.022878783,0.0393990351438278,1.0103576570000001,0,0,96.56085064528601,4,1246.0,1237.59,1247.06,1238.99,17.11303392,72.81,0.89999985,1,1,0.0,33.9587682772609,0.018806621000000003,5.06,4.87,0.020411102573559,4.6,1957.0,0.254099999999999,5.2429,86.63,0.021274493999999998,54.9,77.0,53.7,38100.0,7.7174045520000005,49560.0,2898.0,1.4,0.0083039918007141,15.79,2.6553,41.6133,-12.3,2.5734,1979.0,49.42,0.66,0.010199,-0.009965,-0.056823,-0.002,4.73,11196.1
2006-06-29,6.94000006,4.27,5.98,0,25.7564577735397,945.6967605282119,0.022878783,0.0393990351438278,1.158169787,0,0,98.51141620796,3,1272.87,1245.94,1272.88,1245.94,17.48207664,72.81,0.96000006,1,0,0.0,34.6791633144266,0.018338478999999998,5.08,4.865,-0.00612421471173635,4.6,1957.0,0.2055,5.1936,85.92,0.021274493999999998,54.9,77.0,53.7,30660.0,12.84768943,54000.0,2935.0,1.4,0.000285252477738671,13.03,2.7124,43.1761,-12.3,2.6123,2776.0,35.54,0.46,0.010711,-0.009686,-0.042651999999999995,0.065,4.61,11635.68
2006-06-30,6.90999985,4.21,5.91,0,25.6924151766378,945.6967605282119,0.022878783,0.0393990351438278,1.248682417,0,0,98.519158104779,2,1270.2,1270.2,1276.3,1272.86,17.28163265,73.5,0.99999985,1,0,0.0,34.594591227691105,0.018367618999999998,5.05,4.86,-0.00431244178144844,4.6,1957.0,0.1607,5.1364,85.16,0.021274493999999998,54.9,77.0,53.7,34020.0,6.97640352,31440.0,2964.0,1.4,0.000560663630598264,13.08,2.6609,43.3747,-12.3,2.6042,2281.0,136.32,0.52,0.009524,-0.005646,-0.044915,0.126,4.6,26895.73
2006-07-03,6.82000017,4.21,5.92,0,25.8844389025526,945.6967605282119,0.022878783,0.0393990351438278,1.295705521,0,0,98.92165933587201,1,1280.19,1270.06,1280.38,1270.06,17.43652956,73.42,0.90000017,1,0,0.0,34.854591224713204,0.018230388,5.25,4.885,-0.00398823400807548,4.6,1957.0,0.1431,5.1486,85.19,0.021274493999999998,54.9,77.0,53.7,30660.0,3.2968556319999998,43200.0,2983.0,1.4,0.000924738177819892,13.05,2.6777,43.1451,-12.3,2.597,2362.0,151.17,0.61,0.010091,-0.003094,-0.047476,0.192,4.74,5394.61
2006-07-05,6.82999992,4.21,5.99,0,25.686848455171102,945.6967605282119,0.022878783,0.0393990351438278,1.342834305,0,0,98.356611555082,0,1270.91,1265.91,1280.05,1280.05,17.31013348,73.42,0.839999919999999,0,0,0.0,34.5900099684843,0.018473464,5.25,4.87,-0.00899553422859317,4.6,1957.0,0.2115,5.2204,85.6,0.021503769,54.9,77.0,53.7,36120.0,7.376741796,30660.0,2926.0,1.4,0.0039049134319669703,14.15,2.6583,43.2923,-12.3,2.6016,911.0,37.01,0.71,0.010520999999999999,-0.010823000000000001,-0.041873,0.306,4.73,10636.79
2006-07-06,6.900000099999999,4.21,5.95,0,25.7409574550068,945.6967605282119,0.022878783,0.0393990351438278,1.298422282,1,0,98.64300600686899,0,1274.08,1270.58,1278.32,1270.58,17.35567361,73.41,0.9500001,0,0,0.0,34.6642682443568,0.018457773,5.24,4.87,-0.0283034293190047,4.6,1957.0,0.19119999999999898,5.1793,85.35,0.021503769,54.9,77.0,53.7,30660.0,7.4405885970000005,37020.0,2894.0,1.4,0.00349794038306381,13.65,2.665,43.0504,-12.3,2.5988,2032.0,24.42,0.63,0.00993,-0.010006999999999999,-0.067624,0.324,4.66,9632.16
2006-07-07,6.849999900000001,4.14,5.89,0,25.5573243819426,945.6967605282119,0.022878783,0.0393990351438278,1.103061282,0,0,98.00055628665702,0,1265.48,1263.13,1275.38,1274.08,17.23617543,73.42,0.959999900000001,0,0,0.0,34.4185671844739,0.018526101,5.22,4.875,-0.0256511622717953,4.6,1957.0,0.1297,5.1261,85.01,0.021503769,54.9,77.0,53.7,51900.0,8.470918369,42000.0,2870.0,1.4,0.0046258774014494896,13.97,2.647,42.8904,-12.3,2.5814,1242.0,74.54,0.58,0.009823,-0.013519999999999999,-0.089624,0.314,4.5,9503.85
2006-07-10,6.80000019,4.14,5.89,0,25.585007099504498,945.6967605282119,0.022878783,0.0393990351438278,1.046469933,0,0,98.186322334532,0,1267.34,1264.46,1274.06,1265.46,17.26150913,73.42,0.9100001900000011,0,0,0.0,34.457396434491,0.018508388,5.24,4.875,-0.0290042001728574,4.6,1957.0,0.1283,5.1241,85.5,0.021503769,55.0,76.5,52.0,50700.0,6.351194559,36180.0,2864.0,1.4,0.00672984210237802,14.02,2.6509,42.6538,-12.3,2.5735,1996.0,38.75,0.6,0.012251999999999999,-0.006638,-0.030731,0.314,4.5,10460.19
2006-07-11,6.78999996,4.14,5.86,0,25.6796745344176,945.6967605282119,0.022878783,0.0393990351438278,0.9913661979999999,0,0,98.619786508692,0,1272.52,1259.65,1273.64,1267.26,17.33206211,73.42,0.92999996,0,0,0.0,34.586306444155895,0.018484197,5.25,4.915,-0.0283156469209934,4.6,1957.0,0.0476999999999999,5.0996,85.36,0.021503769,55.0,76.5,52.0,35760.0,9.642194839,52740.0,2849.0,1.4,0.00482689589617155,13.14,2.6617,42.7789,-12.3,2.5623,2055.0,70.8,0.82,0.009539,-0.010112999999999999,-0.0598,0.314,4.52,11494.57
2006-07-12,6.76999998,4.14,5.85,0,25.388984074084302,945.6967605282119,0.022878783,0.0393990351438278,1.017589179,0,0,97.567098304776,0,1258.6,1257.29,1273.31,1272.39,17.14246799,73.42,0.91999998,0,0,0.0,34.1963607176988,0.018758915,5.27,4.925,-0.0038035817334252796,4.6,1957.0,0.0361000000000002,5.0976,85.91,0.021503769,55.0,76.5,52.0,50460.0,8.664173829,30960.0,2865.0,1.4,0.00875183222157828,14.49,2.6326,42.1999,-12.3,2.5486,1019.0,34.15,0.84,0.011798999999999999,-0.01278,-0.062433,0.314,4.57,10502.31
2006-07-13,6.76000023,4.14,5.83,0,25.0503316877107,945.6967605282119,0.022878783,0.0393990351438278,0.863592354,0,0,95.980324489102,0,1242.29,1241.43,1258.58,1258.58,16.92032144,73.42,0.93000023,0,0,0.0,33.7421397758335,0.018904063999999998,5.26,4.915,0.00572778393138333,4.6,1957.0,0.0228999999999999,5.063,85.84,0.021503769,55.0,76.5,52.0,50700.0,11.40494168,30660.0,2905.0,1.4,0.0204667144701713,17.79,2.5986,42.8077,-12.3,2.5561,783.0,23.52,0.78,0.010019,-0.014865999999999999,-0.07320800000000001,0.298,4.85,11600.6
2006-07-14,6.73999977,4.08,5.83,0,24.9179548233392,945.6967605282119,0.022878783,0.0393990351438278,0.834387005,0,0,95.608785427039,0,1236.2,1228.45,1242.7,1242.29,16.83966762,73.41,0.90999977,0,0,0.0,33.565821346753694,0.01900021,5.26,4.915,0.00253131574322625,4.6,1957.0,0.0145,5.0629,86.1,0.021503769,55.0,76.5,52.0,38100.0,14.774341399999999,30720.0,2968.0,1.4,0.0214633357883017,18.05,2.5859,42.8738,-12.3,2.5756,1058.0,37.94,0.78,0.009144,-0.014922,-0.071048,0.23800000000000002,4.8,10978.67
2006-07-17,6.76000023,4.08,5.82,1,24.812383122841396,955.065223366598,0.022878783,0.0393990351438278,0.7648885440000001,0,0,95.46945837552,0,1234.49,1231.49,1240.07,1236.2,16.81637379,73.41,0.94000023,0,0,0.0,33.425614714110104,0.019024018,5.28,4.94,0.0220580170591097,4.6,1957.0,-0.005499999999999621,5.0629,87.02,0.021503769,55.0,76.5,52.0,34740.0,10.20124549,31380.0,3004.0,1.4,0.0238543340282647,18.64,2.5823,42.5883,-12.3,2.5774,1355.0,97.42,0.67,0.010214,-0.013934,0.008069,0.20800000000000002,4.92,11716.99
2006-07-18,6.75,4.08,5.88,0,24.8505415480896,955.065223366598,0.022878783,0.0393990351438278,0.7482414490000001,0,0,95.957104216889,0,1236.86,1224.54,1239.86,1234.48,16.8348986,73.47,0.87,0,0,0.0,33.479000431665696,0.019005506000000002,5.22,5.0,0.020521194729218997,4.6,1957.0,0.0055000000000005,5.1302,87.01,0.021503769,55.0,76.5,52.0,46800.0,12.26636532,31320.0,3053.0,1.4,0.0202665058582759,17.74,2.5856,42.2733,-12.3,2.5752,1766.0,153.25,0.78,0.008786,-0.014669999999999999,-0.00495,0.147,4.87,12377.19
2006-07-19,6.80999994,4.08,5.82,0,25.302006919299103,955.065223366598,0.022878783,0.0413782539987357,0.9342956370000001,0,0,97.28844497577299,0,1259.81,1236.74,1261.81,1236.74,17.14727099,73.47,0.98999994,0,0,0.00158337508392634,34.088754873853695,0.018759202,5.23,4.97,0.0080814093360491,4.6,1850.0,-0.0544000000000002,5.0487,86.52,0.021503769,55.0,76.5,52.0,30660.0,10.638694300000001,50280.0,3116.0,1.4,0.0126055501315435,15.55,2.6336,43.2449,-12.3,2.572,2864.0,175.96,0.67,0.008581,-0.012092,0.001085,0.155,4.52,11613.32
2006-07-20,6.75,4.08,5.78,0,25.0779688710535,955.065223366598,0.022878783,0.0413782539987357,0.960473028,0,0,96.622774983349,1,1249.13,1249.13,1262.56,1259.81,17.00190554,73.47,0.97,0,0,0.0011875313129447599,33.788694434621604,0.018828056,5.24,4.945,0.0139988331472544,4.6,1850.0,-0.0552999999999999,5.0263,86.22,0.021503769,55.0,76.5,52.0,54000.0,8.401770386,31200.0,3162.0,1.4,0.0147920190348956,16.21,2.6113,42.8145,-12.3,2.5798,1042.0,59.15,0.63,0.006222999999999999,-0.012192,-0.009216,0.188,4.44,12759.07
2006-07-21,6.71999979,5.21,5.8,0,24.8910351740024,955.065223366598,0.022878783,0.0413782539987357,0.974915587,0,0,95.94162042325199,2,1240.29,1238.72,1250.96,1249.12,16.88158432,73.47,0.91999979,0,0,0.0007916875419631679,33.5387321042167,0.018972555,5.23,4.945,0.0310449355587649,4.6,1850.0,-0.0286999999999997,5.0404,85.93,0.021503769,55.0,76.5,52.0,42660.0,11.72430901,30780.0,3191.0,1.4,0.0186255569657224,17.4,2.5929,42.7007,-12.3,2.5621,1110.0,101.59,0.82,0.006919,-0.013587,-0.019750999999999998,0.18,4.53,28672.6
2006-07-24,6.73999977,5.21,5.81,0,25.2952511756885,955.065223366598,0.022878783,0.0413782539987357,1.1270830520000001,0,0,97.69094078862301,3,1260.91,1240.25,1262.5,1240.25,17.16224309,73.47,0.92999977,0,0,0.00039584377098158397,34.0849710775234,0.018654718,5.24,4.945,0.0119571937265561,4.6,1850.0,-0.0364000000000004,5.0424,86.34,0.021503769,55.0,76.5,52.0,30660.0,7.5252768539999995,52320.0,3202.0,1.4,0.0106027424983111,14.98,2.6359,44.0639,-12.3,2.5534,2696.0,63.32,0.53,0.008881,-0.0061,0.006587000000000001,0.12300000000000001,4.37,18968.74
2006-07-25,6.73999977,5.21,5.85,0,25.4454915206808,955.065223366598,0.022878783,0.0413782539987357,1.145550508,0,0,98.039260352507,4,1268.88,1257.19,1272.39,1260.91,17.27072274,73.47,0.88999977,0,0,0.0,34.288878998049995,0.018537545,5.24,5.0,0.00345498872507503,4.6,1850.0,-0.0618999999999996,5.0628,86.64,0.021503769,55.0,76.5,52.0,37140.0,10.38858286,52860.0,3221.0,1.4,0.0101268064812142,14.85,2.6527,43.957,-12.3,2.5933,2203.0,30.64,0.57,0.0065769999999999995,-0.006186,0.048105,0.122,4.26,22895.97
2006-07-26,6.75,5.21,5.82,0,25.4262378166222,955.065223366598,0.022878783,0.0413782539987357,1.017143753,0,0,98.17084473317301,5,1268.4,1261.94,1273.89,1268.87,17.26418947,73.47,0.93,1,0,0.0,34.264390489152305,0.018554691,5.24,4.97,0.00884923220705874,4.6,1850.0,-0.0625,5.0302,85.86,0.021503769,55.0,76.5,52.0,33540.0,8.82165601,50280.0,3227.0,1.4,0.0092572790311487,14.62,2.6518,43.3285,-12.3,2.5927,1800.0,52.54,0.61,0.007547,-0.010777,-0.029164,0.122,4.36,16072.26
2006-07-27,6.71999979,5.21,5.83,0,25.312421372287396,955.065223366598,0.022878783,0.0413782539987357,1.075719181,0,0,98.077958226079,4,1263.2,1261.92,1275.85,1268.2,17.1910724,73.48,0.88999979,1,0,0.0,34.1125255861544,0.018660141,5.27,4.955,0.0124457600818459,4.6,1850.0,-0.0576999999999996,5.0343,85.84,0.033163578,55.0,76.5,52.0,52380.0,9.795061216,31500.0,3236.0,1.4,0.00992015043422232,14.94,2.641,43.1856,-12.3,2.5949,1395.0,49.91,0.62,0.007758,-0.011541,0.005693,0.122,4.29,14204.37
