,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS
1973-12-17,8.43,1.01,7.65,0,14.147002837317,406.833967859018,0.0,0.0774874954783744,0.0,0,1,2.52061670027527,0,92.75,92.75,92.75,92.75,12.07682292,7.68,0.7799999999999989,0,1,0.0,26.493269867393998,0.035068669,10.44,7.47,0.000908812992175592,4.7,1613.0,-0.758,6.712000000000001,101.42,0.17959412100000002
1973-12-18,8.43,1.01,7.65,0,14.354205752513302,406.833967859018,0.0,0.0840448960245332,0.0,0,1,2.5750731507760496,0,94.74,94.74,94.74,94.74,12.3359375,7.68,0.7799999999999989,0,0,0.00524592043692707,26.886471517308504,0.034345041,10.32,7.34,0.00978125547293134,4.7,1698.0,-0.617999999999999,6.722,101.62,0.17959412100000002
1973-12-19,8.48,1.01,7.67,0,14.3644465575942,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.5776229328255003,1,94.82,94.82,94.82,94.82,12.34635417,7.68,0.81,0,0,0.000151927370938415,26.9108161054748,0.034329038,10.22,7.3,0.0296149303099114,4.7,1698.0,-0.5579999999999999,6.742000000000001,101.54,0.17959412100000002
1973-12-20,8.48,1.01,7.67,0,14.321671011761198,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.57065855261718,2,94.55,94.55,94.55,94.55,12.31119792,7.68,0.81,0,0,-0.000213924499104137,26.8358154767207,0.03444008,10.13,7.31,0.0304158870819468,4.7,1698.0,-0.5879999999999991,6.722,101.65,0.17959412100000002
1973-12-21,8.48,1.1,7.67,0,14.1668335568531,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.5435737786311603,3,93.54,93.54,93.54,93.54,12.1796875,7.68,0.81,0,0,-0.000579776369146676,26.5507525339826,0.034825098,10.01,7.33,0.0412564045611115,4.7,1698.0,-0.588,6.742000000000001,101.72,0.17959412100000002
1973-12-24,8.48,1.1,7.67,0,14.0680679926511,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.52654617729599,4,92.9,92.9,92.9,92.9,12.09635417,7.68,0.81,0,0,-0.0009456282391892279,26.3706751036755,0.035078255,9.66,7.33,0.0494452935710958,4.7,1698.0,,,101.77,0.17959412100000002
1973-12-26,8.48,1.1,7.67,0,14.496245630315402,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.60415954212186,5,95.74,95.74,95.74,95.74,12.46614583,7.68,0.81,1,0,0.0,27.1784622881391,0.034050554,7.19,7.57,0.0408048902886559,4.7,1698.0,-0.778,6.792000000000001,102.13,0.168319967
1973-12-27,8.5,1.1,7.68,0,14.7971431390203,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.6589358242677097,4,97.74,97.74,97.74,97.74,12.7265625,7.68,0.82,1,0,0.0,27.747865239134104,0.033366382,9.87,7.47,0.0110762322198789,4.7,1698.0,-0.708,6.7620000000000005,102.34,0.168319967
1973-12-28,8.5,1.1,7.68,0,14.7649427806776,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.6538706653304,3,97.54,97.54,97.54,97.54,12.70052083,7.68,0.82,1,0,0.0,27.692721391188698,0.03344741,9.95,7.47,0.00470605227573994,4.7,1698.0,-0.5579999999999999,6.912000000000001,102.4,0.168319967
1973-12-31,8.5,1.1,7.68,0,14.7645365768032,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.65451847689032,2,97.55,97.55,97.55,97.55,12.70182292,7.68,0.82,1,0,0.0,27.697186905006,0.033456592,9.83,7.46,-0.0154710708537744,4.7,1698.0,-0.5579999999999999,6.902,102.39,0.168319967
1974-01-02,8.5,1.1,7.68,0,14.7822920780297,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.6584318042563195,1,97.68,97.68,97.68,97.68,12.71875,7.68,0.82,1,0,0.0,27.7357172637956,0.033424659,9.72,7.52,-0.045283171188075996,4.7,1698.0,-0.5779999999999991,6.942,,0.168319967
1974-01-03,8.52,1.1,7.73,0,15.101159815771801,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.71650497209982,0,99.8,99.8,99.8,99.8,12.99479167,7.68,0.7899999999999989,0,0,0.0,28.339325813401498,0.032726962000000005,9.8,7.47,-0.0778386288556313,4.7,1698.0,-0.508,6.962000000000001,104.23,0.168319967
1974-01-04,8.52,1.1,7.73,0,14.9630366859008,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.6923833203843794,0,98.9,98.9,98.9,98.9,12.87760417,7.68,0.7899999999999989,0,0,0.0,28.0853827524891,0.033037219,9.84,7.49,-0.0551256994094494,4.9,1698.0,-0.5479999999999999,6.942,104.35,0.168319967
1974-01-07,8.52,1.1,7.73,0,14.8355401570517,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.6701639320439603,0,98.07,98.07,98.07,98.07,12.76953125,7.68,0.7899999999999989,0,0,0.0,27.8512808643196,0.033329368,9.76,7.6,-0.049262623777626,4.9,1698.0,-0.638,6.962000000000001,107.59,0.168319967
1974-01-08,8.52,1.1,7.73,0,14.5386720955214,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.61744703452873,0,96.12,96.12,96.12,96.12,12.515625,7.68,0.7899999999999989,0,0,0.0,27.2990517726476,0.034018323999999996,9.56,7.64,-0.020547299546978003,4.9,1698.0,-0.6779999999999999,6.962000000000001,107.65,0.168319967
1974-01-09,8.54,1.1,7.73,0,14.128455431698198,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.5442992884175197,0,93.42,93.42,93.42,93.42,12.1640625,7.68,0.8099999999999989,0,0,0.0,26.5337312227515,0.035014681,9.7,7.67,0.023100329797607996,4.9,1698.0,-0.708,6.962000000000001,106.47,0.168319967
1974-01-10,8.54,1.1,7.73,0,13.9708775379777,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.51662328112492,0,92.39,92.39,92.39,92.39,12.02994792,7.68,0.8099999999999989,0,0,0.0,26.242665972716303,0.035418353,9.69,7.83,0.0510774050907919,4.9,1698.0,-0.828,7.002000000000001,105.86,0.168319967
1974-01-11,8.54,1.1,7.73,0,14.1610773417517,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.55159313630138,0,93.66,93.66,93.66,93.66,12.17945384,7.69,0.8099999999999989,0,0,0.0,26.6048933396915,0.034951225,9.75,7.87,0.0193770276474562,4.9,1698.0,-0.8580000000000011,7.0120000000000005,106.03,0.168319967
1974-01-14,8.54,1.1,7.73,0,14.1229518801751,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.54543099553351,0,93.42,93.42,93.42,93.42,12.14824447,7.69,0.8099999999999989,0,0,0.0,26.5382007690701,0.035054185,9.76,7.96,0.0202595838160902,4.9,1698.0,-0.948,7.0120000000000005,106.6,0.168319967
1974-01-15,8.54,1.1,7.73,0,14.243552978916302,406.833967859018,0.0,0.0793167548285871,0.0,0,1,2.5678774775247,0,94.23,94.23,94.23,94.23,12.25357607,7.69,0.8099999999999989,0,0,0.0,26.7697865108249,0.034765914,9.82,7.89,0.0235991155628264,4.9,1698.0,-0.898,6.992000000000001,107.56,0.168319967
1974-01-16,8.56,1.1,7.77,0,14.459340946141,404.91493970874,0.0,0.0793167548285871,0.0,0,1,2.60749548488144,0,95.67,95.67,95.67,95.67,12.44083225,7.69,0.790000000000001,0,0,0.0,27.180375694606198,0.034255485,9.89,7.9,0.0137971013012661,4.9,1698.0,-0.9079999999999999,6.992000000000001,107.16,0.168319967
1974-01-17,8.56,1.1,7.77,0,14.7037868131339,404.91493970874,0.0,0.0793167548285871,0.0,0,1,2.6522976780837797,0,97.3,97.3,97.3,97.3,12.65279584,7.69,0.790000000000001,0,0,0.0,27.644984274424,0.033694269,9.7,7.86,-0.00568805807351845,4.9,1355.0,-0.888,6.972,107.61,0.168319967
1974-01-18,8.56,1.1,7.77,0,14.314341217862802,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.6052445863301097,0,95.56,95.56,95.56,95.56,12.42652796,7.69,0.790000000000001,0,0,0.00505690426658383,26.9176921655846,0.034321078,9.62,7.86,0.0103766680244594,4.9,1355.0,-0.878,6.982,107.26,0.168319967
1974-01-21,8.56,1.1,7.77,0,14.2886375723819,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.60126008964352,0,95.4,95.4,95.4,95.4,12.40572172,7.69,0.790000000000001,0,1,0.0037926781999378704,26.8742523905404,0.034391951000000004,9.58,7.97,0.006434115143759979,4.9,1355.0,-0.978,6.992000000000001,109.28,0.168319967
1974-01-22,8.56,1.1,7.77,0,14.4591243970453,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.63299462345831,1,96.55,96.55,96.55,96.55,12.55526658,7.69,0.790000000000001,0,0,0.00252845213329192,27.199848616788103,0.033995463,9.46,7.96,-0.0063896146570951206,4.9,1355.0,-0.958,7.002000000000001,109.13,0.168319967
1974-01-23,8.58,1.1,7.85,0,14.5352352231461,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.64755311161043,2,97.07,97.07,97.07,97.07,12.62288687,7.69,0.73,0,0,0.00126422606664596,27.347982086672502,0.033826432000000003,9.58,8.01,-0.0008924345637384551,4.9,1355.0,-0.998,7.0120000000000005,109.5,0.168319967
1974-01-24,8.58,1.1,7.85,0,14.496043388593499,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.64111217499383,3,96.82,96.82,96.82,96.82,12.59037711,7.69,0.73,0,0,0.0,27.2791755207938,0.033926891,9.47,8.01,-0.0033755951660409,4.9,1355.0,-0.988,7.022,108.55,0.168319967
1974-01-25,8.58,1.1,7.85,0,14.465844660306802,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.63630703130623,4,96.63,96.63,96.63,96.63,12.565669699999999,7.69,0.73,0,0,0.0,27.2272579919026,0.034006331,9.5,7.98,-0.0144353254700552,4.9,1355.0,-0.958,7.022,108.62,0.168319967
1974-01-28,8.58,1.1,7.85,0,14.3832647710048,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.62195232712217,5,96.09,96.09,96.09,96.09,12.49544863,7.69,0.73,1,0,0.0,27.0767007984447,0.03421024,9.48,7.84,-0.0303519731900866,4.9,1355.0,-0.828,7.0120000000000005,108.33,0.175969227
1974-01-29,8.58,1.1,7.85,0,14.3695531782984,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.6201473072966404,4,96.01,96.01,96.01,96.01,12.48504551,7.69,0.73,1,0,0.0,27.055745709713804,0.034251558,9.28,7.62,-0.0326282736064325,4.9,1355.0,-0.598,7.022,107.89,0.175969227
1974-01-30,8.6,1.1,7.88,0,14.524949865721,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.64918013476666,3,97.06,97.06,97.06,97.06,12.62158648,7.69,0.72,1,0,0.0,27.3532334826645,0.033893697,9.58,7.51,-0.0407095701723272,4.9,1355.0,-0.498,7.0120000000000005,107.12,0.175969227
1974-01-31,8.6,1.1,7.88,0,14.4498785061,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.63618395486546,2,96.57,96.57,96.57,96.57,12.55786736,7.69,0.72,1,0,0.0,27.216722454165698,0.034078414,9.31,7.48,-0.0352179066240448,4.9,1355.0,-0.47800000000000104,7.002000000000001,105.9,0.175969227
1974-02-01,8.6,1.1,7.88,0,14.261120686666699,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.60244472175442,1,95.32,95.32,95.32,95.32,12.3953186,7.69,0.72,1,0,0.0,26.8659792994909,0.034540296,9.31,7.31,-0.0326400577717899,5.2,1355.0,-0.308,7.002000000000001,106.21,0.175969227
1974-02-04,8.6,1.1,7.88,0,13.9557255482286,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.5474048062466803,0,93.29,93.29,93.29,93.29,12.1313394,7.69,0.72,0,0,0.0,26.2953300114452,0.035307209,9.14,7.13,-0.0293570480529641,5.2,1355.0,-0.14800000000000002,6.982,105.55,0.175969227
1974-02-05,8.6,1.1,7.88,0,13.910669395093999,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.53986956750656,0,93.0,93.0,93.0,93.0,12.09362809,7.69,0.72,0,0,0.0,26.2150815597329,0.035432668,8.8,6.93,-0.0231439794634183,5.2,1355.0,0.0220000000000002,6.952000000000001,105.83,0.175969227
1974-02-06,8.58,1.1,7.87,0,13.9478829273148,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.54735392481152,0,93.26,93.26,93.26,93.26,12.12743823,7.69,0.71,0,0,0.0,26.2898585580739,0.035349202999999996,8.76,6.93,-0.0254738369128486,5.2,1355.0,0.00200000000000067,6.932,106.06,0.175969227
1974-02-07,8.58,1.1,7.87,0,13.9521898059408,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.54883021063969,0,93.3,93.3,93.3,93.3,12.13263979,7.69,0.71,0,0,0.0,26.302613164047298,0.03534936,8.8,7.11,-0.0262090411625446,5.2,1355.0,-0.17800000000000002,6.932,105.9,0.175969227
1974-02-08,8.58,1.1,7.87,0,13.8054785426275,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.5227148809092097,0,92.33,92.33,92.33,92.33,12.00650195,7.69,0.71,0,0,0.0,26.0306100975775,0.035736205,8.81,7.04,-0.0013228048618164699,5.2,1355.0,-0.10800000000000001,6.932,105.91,0.175969227
1974-02-11,8.58,1.1,7.87,0,13.554150078796699,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.4774696113094903,0,90.66,90.66,90.66,90.66,11.789336800000001,7.69,0.71,0,0,0.0,25.5612051405264,0.03641024,8.88,7.12,0.0153281283141628,5.2,1355.0,-0.188,6.932,105.55,0.175969227
1974-02-12,8.58,1.1,7.87,0,13.594383544660198,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.4855050623543,0,90.94,90.94,90.94,90.94,11.82574772,7.69,0.71,0,0,0.0,25.641563479927896,0.036313844,9.02,7.12,0.0264945360282164,5.2,1355.0,,,,0.175969227
1974-02-13,8.57,1.1,7.82,0,13.598735999993599,404.91493970874,0.0,0.0856378851618169,0.0,0,1,2.4869822530034,0,90.98,90.98,90.98,90.98,11.83094928,7.69,0.75,0,0,0.0,25.654246831003498,0.03631358,9.37,7.04,0.039571496698422005,5.2,1355.0,-0.10800000000000001,6.932,104.99,0.175969227
1974-02-14,8.57,1.1,7.82,0,13.592627100661302,404.91493970874,0.0,0.0809430408576093,0.0,0,1,2.4865461862345897,0,90.95,90.95,90.95,90.95,11.82704811,7.69,0.75,0,0,-0.00375587544336611,25.6471827266195,0.036341266000000004,8.87,7.03,0.0470631984303678,5.2,1355.0,-0.0979999999999999,6.932,104.74,0.175969227
1974-02-15,8.57,1.1,7.82,0,13.6410801341727,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.52302190886957,0,92.27,92.27,92.27,92.27,11.99869961,7.69,0.75,0,0,0.005776086882605821,25.743022922191802,0.035837716,8.99,7.06,0.0288784606771664,5.2,1355.0,-0.127999999999999,6.932,104.73,0.175969227
1974-02-19,8.57,1.1,7.82,0,13.6174131639632,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.5193076954123996,1,92.12,92.12,92.12,92.12,11.97919376,7.69,0.75,0,1,0.00456680737716475,25.7027568788351,0.03591244,9.16,7.03,0.0406551627293615,5.2,1486.0,-0.0979999999999999,6.932,103.96,0.175969227
1974-02-20,8.57,1.1,7.82,0,13.811027941833501,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.55579463058282,2,93.44,93.44,93.44,93.44,12.15084525,7.69,0.75,0,0,0.00335752787172368,26.072651459070897,0.035421253,9.52,7.04,0.0305740293975759,5.2,1486.0,-0.0780000000000003,6.962000000000001,103.58,0.175969227
1974-02-21,8.59,1.1,7.85,0,13.997212078668198,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.59091948310685,3,94.71,94.71,94.71,94.71,12.3159948,7.69,0.74,0,0,0.0021482483662826103,26.428628744956196,0.034962199,8.91,7.09,0.015198564828049,5.2,1486.0,-0.10800000000000001,6.982,102.88,0.175969227
1974-02-22,8.59,1.21,7.85,0,14.096170052053099,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.60990934716823,4,95.39,95.39,95.39,95.39,12.40442133,7.69,0.74,0,0,0.0,26.619990803565898,0.034728774,8.85,7.1,0.000850250054926225,5.2,1486.0,-0.127999999999999,6.972,102.19,0.175969227
1974-02-25,8.59,1.21,7.85,0,14.041439373376301,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.60044720606072,5,95.03,95.03,95.03,95.03,12.35760728,7.69,0.74,1,0,0.0,26.5211208561585,0.034876205,8.76,7.15,0.00462984873421688,5.2,1486.0,-0.188000000000001,6.962000000000001,103.21,0.175969227
1974-02-26,8.59,1.21,7.85,0,14.1832185289375,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.6273784201811603,4,96.0,96.0,96.0,96.0,12.48374512,7.69,0.74,1,0,0.0,26.793429499223,0.034539517,8.76,7.3,0.0130398066004989,5.2,1486.0,-0.318,6.982,102.8,0.157786798
1974-02-27,8.61,1.21,7.87,0,14.2407643407742,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.6387135525156804,3,96.4,96.4,96.4,96.4,12.53576073,7.69,0.739999999999999,1,0,0.0,26.906664828097895,0.034411842000000005,8.72,7.35,0.0156412493202402,5.2,1486.0,-0.348,7.002000000000001,103.05,0.157786798
1974-02-28,8.61,1.21,7.87,0,14.2126272409987,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.63417427134146,2,96.22,96.22,96.22,96.22,12.51235371,7.69,0.739999999999999,1,0,0.0,26.858007096892,0.034491889,8.87,7.46,0.00683612202071445,5.2,1486.0,-0.44799999999999995,7.0120000000000005,103.03,0.157786798
1974-03-01,8.61,1.21,7.87,0,14.1091737394225,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.61567226811525,1,95.53,95.53,95.53,95.53,12.42262679,7.69,0.739999999999999,1,0,0.0,26.6669680728682,0.034756804,8.97,7.54,0.0226548447451049,5.2,1486.0,-0.45799999999999996,7.082000000000001,103.69,0.157786798
1974-03-04,8.61,1.21,7.87,0,14.107641490235501,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.61606016127293,0,95.53,95.53,95.53,95.53,12.42262679,7.69,0.739999999999999,0,0,0.0,26.6685195508879,0.034772589,9.07,7.56,0.0338334236084224,5.2,1486.0,-0.46799999999999997,7.0920000000000005,103.74,0.157786798
1974-03-05,8.61,1.21,7.87,0,14.370425028573699,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.6654667187118597,0,97.32,97.32,97.32,97.32,12.65539662,7.69,0.739999999999999,0,0,0.0,27.169793103051,0.034148514,9.14,7.73,0.0179834170854506,5.2,1486.0,-0.628,7.102,102.92,0.157786798
1974-03-06,8.59,1.21,7.87,0,14.466313320269899,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.68393125612304,0,97.98,97.98,97.98,97.98,12.74122237,7.69,0.72,0,0,0.0,27.3556225441687,0.033933877,8.87,7.71,0.0171434774081132,5.2,1486.0,-0.618,7.0920000000000005,102.86,0.157786798
1974-03-07,8.59,1.21,7.87,0,14.311211796461999,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.65583096767637,0,96.94,96.94,96.94,96.94,12.60598179,7.69,0.72,0,0,0.0,27.0668025383673,0.034313485,8.94,7.7,0.0268942090811466,5.2,1486.0,-0.638,7.062,102.92,0.157786798
1974-03-08,8.59,1.21,7.87,0,14.432942828701199,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.67923227171232,0,97.78,97.78,97.78,97.78,12.0567201,8.11,0.72,0,0,0.0,27.3028874729841,0.034034128999999996,8.92,7.84,0.0145280181981251,5.2,1486.0,-0.778,7.062,102.69,0.157786798
1974-03-11,8.59,1.21,7.87,0,14.5930088715573,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.70976112666448,0,98.88,98.88,98.88,98.88,12.19235512,8.11,0.72,0,0,0.0,27.611591933059998,0.033670764,8.95,7.87,-0.009139449857733241,5.2,1486.0,-0.7879999999999999,7.082000000000001,102.4,0.157786798
1974-03-12,8.59,1.21,7.87,0,14.6305517021834,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.71754858326137,0,99.15,99.15,99.15,99.15,12.22564735,8.11,0.72,0,0,0.0,27.6885354643034,0.033594282,9.16,7.83,-0.020277607226881,5.2,1486.0,-0.738,7.0920000000000005,102.05,0.157786798
1974-03-13,8.6,1.21,7.92,0,14.7152962553926,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.73410786049312,0,99.74,99.74,99.74,99.74,12.29839704,8.11,0.68,0,0,0.0,27.8548448626033,0.033410678,9.39,7.83,-0.0227299158133029,5.2,1486.0,-0.698,7.132000000000001,101.99,0.157786798
1974-03-14,8.6,1.21,7.92,0,14.6997069186554,402.036397483322,0.0,0.0916842826890223,0.0,0,1,2.7320290889905,0,99.65,99.65,99.65,99.65,12.28729963,8.11,0.68,0,0,0.0,27.8312448700109,0.033455985,9.14,7.72,-0.0241927062615893,5.2,1486.0,-0.588,7.132000000000001,102.34,0.157786798
1974-03-15,8.6,1.21,7.92,0,14.642827072451198,399.15785525790494,0.0,0.0916842826890223,0.0,0,1,2.72227347476101,0,99.28,99.28,99.28,99.28,12.24167694,8.11,0.68,0,0,0.0,27.729426451012802,0.033595459,9.35,7.84,-0.0211998870907238,5.2,1486.0,-0.657999999999999,7.182,102.19,0.157786798
1974-03-18,8.6,1.21,7.92,0,14.459145248957801,399.15785525790494,0.0,0.0846830872300388,0.0,0,1,2.68893513003947,0,98.05,98.05,98.05,98.05,12.09001233,8.11,0.68,0,1,-0.0056009563671867895,27.3873710066818,0.034031876,9.52,7.95,-0.004947077301010821,5.2,1800.0,-0.718,7.232,102.16,0.157786798
1974-03-19,8.6,1.21,7.92,0,14.3359748620842,399.15785525790494,0.0,0.0846830872300388,0.0,0,1,2.66683585911767,0,97.23,97.23,97.23,97.23,11.98890259,8.11,0.68,0,0,-0.00420071727539009,27.159795864924803,0.034333987999999996,9.31,8.06,0.006616720526281821,5.2,1800.0,-0.8180000000000011,7.242000000000001,101.9,0.157786798
1974-03-20,8.63,1.21,7.99,0,14.2319477649905,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.67654998504273,1,97.57,97.57,97.57,97.57,12.03082614,8.11,0.640000000000001,0,0,0.00570119587583537,26.968324676754698,0.034229393999999996,9.28,8.1,-0.0108585062640252,5.2,1800.0,-0.827999999999999,7.272,101.13,0.157786798
1974-03-21,8.63,1.21,7.99,0,14.196321200428901,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.67062922282994,2,97.34,97.34,97.34,97.34,12.00246609,8.11,0.640000000000001,0,0,0.00497601645277487,26.9063990758398,0.034325356,9.49,8.11,-0.0269897509335521,5.2,1800.0,-0.8079999999999999,7.3020000000000005,100.09,0.157786798
1974-03-22,8.63,1.37,7.99,0,14.184038127892599,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.66909846225208,3,97.27,97.27,97.27,97.27,11.99383477,8.11,0.640000000000001,0,0,0.00425083702971438,26.8886849869062,0.034365561,9.65,8.07,-0.035163614610669996,5.2,1800.0,-0.718,7.352,100.54,0.157786798
1974-03-25,8.63,1.37,7.99,0,14.235912305264199,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.6796411234632203,4,97.64,97.64,97.64,97.64,12.03945746,8.11,0.640000000000001,0,0,0.00212541851485719,26.992596558238102,0.034250779,9.87,8.12,-0.0467542727495886,5.2,1800.0,-0.727999999999999,7.392,99.48,0.157786798
1974-03-26,8.63,1.37,7.99,0,14.2790262763472,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.6885386720312296,5,97.95,97.95,97.95,97.95,12.07768187,8.11,0.640000000000001,1,0,0.0,27.0799223354068,0.034157774,9.51,8.33,-0.0488536690083668,5.2,1800.0,-0.948,7.382000000000001,99.64,0.196752499
1974-03-27,8.67,1.37,8.14,0,14.078714357261902,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.6515992306243796,4,96.59,96.59,96.59,96.59,11.90998767,8.11,0.5299999999999989,1,0,0.0,26.705521138349,0.034654332,9.48,8.45,-0.024434738833164,5.2,1800.0,-1.0979999999999999,7.352,100.12,0.196752499
1974-03-28,8.67,1.37,8.14,0,13.8187105957311,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.60339899190527,3,94.82,94.82,94.82,94.82,11.69173859,8.11,0.5299999999999989,1,0,0.0,26.2177003395506,0.035317126000000004,10.09,8.55,-0.005953442751840479,5.2,1800.0,-1.168,7.382000000000001,99.06,0.196752499
1974-03-29,8.67,1.37,8.14,0,13.694299127559098,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.5807258183950896,2,93.98,93.98,93.98,93.98,11.58816276,8.11,0.5299999999999989,1,0,0.0,25.9869717388343,0.035648837999999995,9.95,8.28,-0.0111542158890183,5.2,1800.0,-0.867999999999999,7.412000000000001,99.51,0.196752499
1974-04-01,8.67,1.37,8.14,0,13.585951765006499,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.56106985597971,1,93.25,93.25,93.25,93.25,11.49815043,8.11,0.5299999999999989,1,0,0.0,25.7866246782824,0.035944082999999995,10.01,8.31,-0.0139529083172622,5.2,1800.0,-0.898000000000001,7.412000000000001,99.92,0.196752499
1974-04-02,8.67,1.37,8.14,0,13.598545802174002,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.56420648361813,0,93.35,93.35,93.35,93.35,11.51048089,8.11,0.5299999999999989,0,0,0.0,25.8157794735782,0.035921732000000005,9.84,8.44,-0.008750890912352271,5.2,1800.0,-1.008,7.432,99.52,0.196752499
1974-04-03,8.72,1.37,8.11,0,13.739311130734599,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.59151607475358,0,94.33,94.33,94.33,94.33,11.63131936,8.11,0.610000000000001,0,0,0.0,26.0883043627309,0.035564525,9.75,8.49,-0.0214741239326845,5.2,1800.0,-1.058,7.432,100.02,0.196752499
1974-04-04,8.72,1.37,8.11,0,13.737319394089301,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.5919063651790495,0,94.33,94.33,94.33,94.33,11.63131936,8.11,0.610000000000001,0,0,0.0,26.0898022268191,0.03558051,9.89,8.65,-0.0245211026802367,5.2,1800.0,-1.138,7.5120000000000005,100.27,0.196752499
1974-04-05,8.72,1.37,8.11,0,13.5431254877368,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.5560270594357997,0,93.01,93.01,93.01,93.01,11.46855734,8.11,0.610000000000001,0,0,0.0,25.7261837829484,0.036101682,9.95,8.65,-0.0111946917292883,5.1,1800.0,-1.1079999999999999,7.542000000000001,100.1,0.196752499
1974-04-08,8.72,1.37,8.11,0,13.3984893847284,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.52948588434743,0,92.03,92.03,92.03,92.03,11.34771887,8.11,0.610000000000001,0,0,0.0,25.4565621665136,0.036502504,10.19,8.56,0.0167277783252648,5.1,1800.0,-1.058,7.502000000000001,100.11,0.196752499
1974-04-09,8.72,1.37,8.11,0,13.480981550358901,399.15785525790494,0.0,0.0953101798043248,0.0,0,1,2.54581791230858,0,92.61,92.61,92.61,92.61,11.41923551,8.11,0.610000000000001,0,0,0.0,25.6184387736972,0.036290178,10.14,8.62,0.0178848615408276,5.1,1800.0,-1.128,7.492000000000001,100.69,0.196752499
