,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR
1966-05-03,5.4,1.56,4.95,0,21.9806352901037,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.91529525641073,0,89.85,89.85,89.85,89.85,17.11428571,5.25,0.45,0,0,0.0,40.01538550749029,0.030340249,4.88,4.68,-0.0315639005727489,3.8,1543.0,0.13200000000000098,4.812
1966-05-04,5.41,1.56,4.95,0,21.863128940943,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.9057332440826598,0,89.39,89.39,89.39,89.39,17.02666667,5.25,0.46,0,0,0.0,39.8036883915934,0.03050881,4.88,4.67,-0.0247057312470814,3.8,1543.0,0.142,4.812
1966-05-05,5.41,1.56,4.95,0,21.501154175957197,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.8748506983600401,0,87.93,87.93,87.93,87.93,16.74857143,5.25,0.46,0,0,0.0,39.146848999829004,0.031028017999999997,4.88,4.67,-0.019764419109810003,3.8,1543.0,0.142,4.812
1966-05-06,5.41,1.56,4.95,0,21.4742720134926,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.87317539224876,0,87.84,87.84,87.84,87.84,16.73142857,5.25,0.46,0,0,0.0,39.1000508703809,0.031072457999999997,5.0,4.66,-0.0275902130585321,3.7,1543.0,0.132,4.792
1966-05-09,5.41,1.56,4.95,0,21.0978926616223,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.84100532237368,0,86.32,86.32,86.32,86.32,16.44190476,5.25,0.46,0,1,0.0,38.4168352940675,0.031632482,4.88,4.61,-0.0226118779116064,3.7,1543.0,0.141999999999999,4.752
1966-05-10,5.41,1.56,4.95,0,21.278827413457503,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.8574581056580401,0,87.08,87.08,87.08,87.08,16.58666667,5.25,0.46,0,0,0.0,38.7483874774874,0.031369166000000004,4.5,4.61,-0.0406574672143596,3.7,1543.0,0.141999999999999,4.752
1966-05-11,5.41,1.56,4.95,0,21.3106585269534,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.86090145382466,0,87.23,87.23,87.23,87.23,16.6152381,5.25,0.46,0,0,0.0,38.8084276012505,0.031327961,4.25,4.61,-0.0247167117870878,3.7,1543.0,0.162,4.772
1966-05-12,5.41,1.56,4.95,0,21.0615927323313,308.73989321840304,0.0,0.027407606225922997,0.0,0,0,1.8398119891228402,0,86.23,86.23,86.23,86.23,16.4247619,5.25,0.46,0,0,0.0,38.3568931240509,0.031704154,4.88,4.61,-0.0143616813362488,3.7,1543.0,0.162,4.772
1966-05-13,5.41,1.56,4.95,0,20.8712497938496,309.749506996096,0.0,0.027407606225922997,0.0,0,0,1.82384039278949,0,85.47,85.47,85.47,85.47,16.28,5.25,0.46,0,0,0.0,38.0122441316087,0.031998603,5.0,4.61,-0.00069848594788139,3.7,1543.0,0.162,4.772
1966-05-16,5.41,1.56,4.95,0,20.6077548920927,309.749506996096,0.0,0.0251743942593508,0.0,0,0,1.8014649756564,0,84.41,84.41,84.41,84.41,16.07809524,5.25,0.46,0,0,-0.00178656957325778,37.5343054011989,0.032413127,5.0,4.6,0.0207526295754785,3.7,1543.0,0.172000000000001,4.772
1966-05-17,5.41,1.56,4.95,0,20.4127259599649,309.749506996096,0.0,0.0251743942593508,0.0,0,0,1.78506224630807,0,83.63,83.63,83.63,83.63,15.92952381,5.25,0.46,0,0,-0.00133992717994334,37.1810084531135,0.032728249,5.0,4.64,0.0366246714778835,3.7,1543.0,0.11199999999999999,4.752
1966-05-18,5.45,1.56,4.94,0,20.707451117722,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8171098768659601,0,85.12,85.12,85.12,85.12,16.21333333,5.25,0.51,0,0,0.00158887668337986,37.7197668573624,0.032167938,5.0,4.65,0.0224156760162655,3.7,1543.0,0.10199999999999901,4.752
1966-05-19,5.45,1.56,4.94,0,20.6785383050325,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8152190879636299,1,85.02,85.02,85.02,85.02,16.19428571,5.25,0.51,0,0,0.0014149787091921199,37.6690090509753,0.032218376,5.13,4.65,0.023590288942180997,3.7,1495.0,0.10199999999999901,4.752
1966-05-20,5.45,1.4,4.94,0,20.7738181899249,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.82421679575627,2,85.43,85.43,85.43,85.43,16.39731286,5.21,0.51,0,0,0.0012410807350043801,37.84418165713,0.032076294,5.13,4.64,0.0217601244665169,3.7,1495.0,0.11199999999999999,4.752
1966-05-23,5.45,1.4,4.94,0,20.956582619704303,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8409029146671,3,86.2,86.2,86.2,86.2,16.54510557,5.21,0.51,0,0,0.000620540367502188,38.17873219028721,0.031802195,4.88,4.62,-0.00104850228608171,3.7,1495.0,0.152,4.772
1966-05-24,5.45,1.4,4.94,0,21.0906598513018,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.85332000946869,4,86.77,86.77,86.77,86.77,16.65451056,5.21,0.51,0,0,0.0,38.424592138654795,0.031605631,4.25,4.65,-0.007987748807826999,3.7,1495.0,0.141999999999999,4.792
1966-05-25,5.46,1.4,4.95,0,21.159070240743002,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.85997181104836,5,87.07,87.07,87.07,87.07,16.71209213,5.21,0.51,1,0,0.0,38.5508140434806,0.031509038999999996,4.25,4.65,-0.0130663644996005,3.7,1495.0,0.132,4.782
1966-05-26,5.46,1.4,4.95,0,21.1545669675202,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8602159454607001,4,87.07,87.07,87.07,87.07,16.71209213,5.21,0.51,1,0,0.0,38.5441790944515,0.031521345,5.13,4.64,-0.0119036844186189,3.7,1495.0,0.162,4.802
1966-05-27,5.46,1.4,4.95,0,21.2132254990529,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8660149083111,3,87.33,87.33,87.33,87.33,16.76199616,5.21,0.51,1,0,0.0,38.652614174323396,0.031439768,5.13,4.62,-0.0223480123509583,3.7,1495.0,0.192,4.812
1966-05-31,5.46,1.4,4.95,0,20.917291188660002,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.84061822967206,2,86.13,86.13,86.13,86.13,16.53166987,5.21,0.51,1,0,0.0,38.114912067111895,0.031890239,4.75,4.64,-0.015441486387989,3.7,1495.0,0.162,4.802
1966-06-01,5.46,1.4,4.95,0,20.9055687079475,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8402213542043702,1,86.1,86.1,86.1,86.1,16.52591171,5.21,0.51,1,0,0.0,38.0950543913572,0.031913795,4.25,4.63,-0.0139135326632286,3.7,1495.0,0.162,4.792
1966-06-02,5.49,1.4,5.01,0,20.8671517837765,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8374733870836202,0,85.96,85.96,85.96,85.96,16.49904031,5.21,0.48,0,0,0.0,38.026533176723206,0.031978236,5.13,4.56,-0.00559648839873514,3.7,1495.0,0.212000000000001,4.772
1966-06-03,5.49,1.4,5.01,0,20.8870033469074,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.83985527632997,0,86.06,86.06,86.06,86.06,16.51823417,5.21,0.48,0,0,0.0,38.06417807467329,0.031953527999999995,5.25,4.54,0.004175264570398529,3.7,1495.0,0.242,4.782
1966-06-06,5.49,1.4,5.01,0,20.727287962880897,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.82641720328881,0,85.42,85.42,85.42,85.42,16.39539347,5.21,0.48,0,1,0.0,37.774556894221,0.032205479,4.75,4.54,0.0161404233152009,4.0,1495.0,0.252,4.792
1966-06-07,5.49,1.4,5.01,0,20.579773626303503,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.81404641378176,0,84.83,84.83,84.83,84.83,16.28214971,5.21,0.48,0,0,0.0,37.5071343506872,0.032442101,4.25,4.6,0.0258278753659288,4.0,1495.0,0.212000000000001,4.812
1966-06-08,5.52,1.4,5.02,0,20.5996838655822,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.81642925607752,0,84.93,84.93,84.93,84.93,16.30134357,5.21,0.5,0,0,0.0,37.5448225094196,0.032416518,5.0,4.59,0.0207356179075514,4.0,1495.0,0.242,4.832
1966-06-09,5.52,1.4,5.02,0,20.7335631546272,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.8288644848846,0,85.5,85.5,85.5,85.5,16.41074856,5.21,0.5,0,0,0.0,37.7902242927324,0.032212938999999996,5.25,4.58,0.0110466899211217,4.0,1495.0,0.252,4.832
1966-06-10,5.52,1.4,5.02,0,20.9570947931505,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.84921660664026,0,86.44,86.44,86.44,86.44,16.59117083,5.21,0.5,0,0,0.0,38.1990397262065,0.031875032000000005,5.25,4.57,0.000578703402342472,4.0,1495.0,0.262,4.832
1966-06-13,5.52,1.4,5.02,0,21.047218198271302,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.85780524428707,0,86.83,86.83,86.83,86.83,16.66602687,5.21,0.5,0,0,0.0,38.364693234750796,0.031744203,5.0,4.56,-0.00426622039806676,4.0,1495.0,0.272,4.832
1966-06-14,5.52,1.4,5.02,0,21.1009555232046,309.749506996096,0.0,0.0282770960968617,0.0,0,0,1.86318563139286,0,87.07,87.07,87.07,87.07,16.71209213,5.21,0.5,0,0,0.0,38.4640157979192,0.031669009,5.0,4.58,-0.00436832051912507,4.0,1495.0,0.252,4.832
1966-06-15,5.54,1.4,5.04,0,21.0141433946302,309.749506996096,0.0,0.0250954198525455,0.0,0,0,1.8561554770100301,0,86.73,86.73,86.73,86.73,16.64683301,5.21,0.5,0,0,-0.00254534099545296,38.307118644621504,0.031805512,5.25,4.54,0.0011588368136625199,4.0,1495.0,0.252,4.792
1966-06-16,5.54,1.4,5.04,0,20.9014710750385,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.85083651297181,0,86.47,86.47,86.47,86.47,16.59692898,5.21,0.5,0,0,-0.000176063710460462,38.1030487767269,0.031913536,5.25,4.5,0.000122265606698746,4.0,1495.0,0.312,4.812
1966-06-17,5.54,1.4,5.04,0,20.9059127682349,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.85193816007781,0,86.51,86.51,86.51,86.51,15.93186004,5.43,0.5,0,0,2.70360293704655e-05,38.1140741970058,0.031911165,5.13,4.46,0.000582966340336242,4.0,1495.0,0.342,4.802
1966-06-20,5.54,1.4,5.04,0,20.893444521849197,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8515414468686797,0,86.48,86.48,86.48,86.48,15.92633517,5.43,0.5,0,0,0.00023013576920138902,38.0942518378383,0.031934624,5.0,4.43,-0.0048620812730277106,4.0,1306.0,0.332,4.762
1966-06-21,5.54,1.4,5.04,0,20.9437866307732,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.85671129596923,1,86.71,86.71,86.71,86.71,15.96869245,5.43,0.5,0,0,0.000433235509032313,38.1889368112924,0.031862273999999996,5.25,4.47,-0.0122901516784732,4.0,1306.0,0.282,4.752
1966-06-22,5.56,1.4,5.06,0,20.972374788627,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8599546678744998,2,86.85,86.85,86.85,86.85,15.99447514,5.43,0.5,0,0,0.0,38.243948752566396,0.031823249,5.38,4.4,-0.023398299400418,4.0,1306.0,0.36199999999999893,4.762
1966-06-23,5.56,1.4,5.06,0,20.8826580621775,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8527047684356202,3,86.5,86.5,86.5,86.5,15.93001842,5.43,0.5,0,0,0.0,38.083201020379,0.031964400000000004,5.38,4.34,-0.0207695247563471,4.0,1306.0,0.43200000000000005,4.772
1966-06-24,5.56,1.44,5.06,0,20.8967740607474,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.85466388654789,4,86.58,86.58,86.58,86.58,15.94475138,5.43,0.5,0,0,0.0,38.111782539816495,0.03194724,5.5,4.38,-0.0114739225183912,4.0,1306.0,0.42200000000000004,4.802
1966-06-27,5.56,1.44,5.06,0,20.7709343427803,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.84419885785923,5,86.08,86.08,86.08,86.08,15.85267035,5.43,0.5,1,1,0.0,37.8850784693173,0.032145254,5.38,4.33,-0.00322685557293346,4.0,1306.0,0.502,4.832
1966-06-28,5.56,1.44,5.06,0,20.6668726612071,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8356606174102301,4,85.67,85.67,85.67,85.67,15.7771639,5.43,0.5,1,0,0.0,37.698047921256105,0.032311601,5.38,4.38,0.0158950301252778,4.0,1306.0,0.512,4.8919999999999995
1966-06-29,5.59,1.44,5.06,0,20.4663953481812,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.81855038868335,3,84.86,84.86,84.86,84.86,15.62799263,5.43,0.53,1,0,0.0,37.3350893730031,0.032632646,5.38,4.43,0.0290652046363839,4.0,1306.0,0.47200000000000003,4.902
1966-06-30,5.59,1.44,5.06,0,20.432393275111,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8162245527418799,2,84.74,84.74,84.74,84.74,15.60589319,5.43,0.53,1,0,0.0,37.2757688818931,0.032691501,5.5,4.58,0.0331106699766661,4.0,1306.0,0.392,4.9719999999999995
1966-07-01,5.59,1.44,5.06,0,20.637060480799,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.83511697985171,1,85.61,85.61,85.61,85.61,15.76611418,5.43,0.53,1,0,0.0,37.6518691686554,0.032371792999999996,5.5,4.64,0.0210685935828429,4.0,1306.0,0.35200000000000004,4.992
1966-07-05,5.59,1.44,5.06,0,20.6825709597239,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.83986432453924,0,85.82,85.82,85.82,85.82,15.80478821,5.43,0.53,0,0,0.0,37.7376070357202,0.032305064,5.25,4.77,0.0120814387256764,4.0,1306.0,0.192,4.962
1966-07-06,5.59,1.44,5.06,0,20.9762311878326,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8666941052855102,0,87.06,87.06,87.06,87.06,16.03314917,5.43,0.53,0,0,0.0,38.276147970220705,0.031857248,4.75,4.66,-0.008957695890837841,4.0,1306.0,0.292,4.952
1966-07-07,5.61,1.44,5.07,0,21.0481405900317,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.87380127068778,0,87.38,87.38,87.38,87.38,16.09208103,5.43,0.54,0,0,0.0,38.4100813996997,0.031752844,5.5,4.66,-0.00661946524675762,4.0,1306.0,0.292,4.952
1966-07-08,5.61,1.44,5.07,0,21.0983447955862,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8789793838455,0,87.61,87.61,87.61,87.61,16.13443831,5.43,0.54,0,0,0.0,38.504403833096596,0.031681713,5.63,4.68,-0.006266282520201429,4.0,1306.0,0.29200000000000104,4.9719999999999995
1966-07-11,5.61,1.44,5.07,0,21.054631285726604,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8757938109402799,0,87.45,87.45,87.45,87.45,16.10497238,5.43,0.54,0,0,0.0,38.4273100196,0.031751931000000004,5.63,4.74,-0.00548158318574498,4.0,1306.0,0.292,5.032
1966-07-12,5.61,1.44,5.07,0,20.9122552892678,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.8638133601848301,0,86.88,86.88,86.88,86.88,16.0,5.43,0.54,0,0,0.0,38.170103788487296,0.03197258,5.63,4.89,-0.00657410489698484,4.0,1306.0,0.162,5.052
1966-07-13,5.6,1.44,5.1,0,20.767546917193197,312.576425573635,0.0,0.0272615973977071,0.0,0,0,1.85161680093724,0,86.3,86.3,86.3,86.3,15.893185999999998,5.43,0.5,0,0,0.0,37.9085867377562,0.032199875,4.5,4.88,-0.00942908427935544,4.0,1306.0,0.192,5.072
1966-07-14,5.6,1.44,5.1,0,20.887556727112,312.576425573635,0.0,0.0231404947193834,0.0,0,0,1.86301976184277,0,86.82,86.82,86.82,86.82,15.98895028,5.43,0.5,0,0,-0.00329688214265893,38.1302594790523,0.032019357000000005,5.63,4.92,-0.0153262793065978,4.0,1306.0,0.182,5.102
1966-07-15,5.6,1.44,5.1,0,20.944813915057,314.59565312902,0.0,0.0231404947193834,0.0,0,0,1.8688450408455,0,87.08,87.08,87.08,87.08,15.91956124,5.47,0.5,0,0,-0.0024726616069942,38.2376762789587,0.031936058999999996,5.25,4.93,-0.019604800266577002,4.0,1306.0,0.162,5.092
1966-07-18,5.6,1.44,5.1,0,20.898524331668398,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.86715965215104,0,86.99,86.99,86.99,86.99,15.90310786,5.47,0.5,0,0,-0.000906899229265967,38.1560351887536,0.031981417000000005,4.0,4.93,-0.0372418069404149,4.0,1306.0,0.11199999999999999,5.042
1966-07-19,5.6,1.44,5.1,0,20.7347550867858,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.85323951936007,0,86.33,86.33,86.33,86.33,15.78244973,5.47,0.5,0,0,-0.00026806415411711,37.8598561631568,0.032238328999999996,4.5,4.96,-0.0311781300238127,4.0,1288.0,0.0720000000000001,5.032
1966-07-20,5.63,1.44,5.12,0,20.532653057198104,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.83588282944083,1,85.51,85.51,85.51,85.51,15.63254113,5.47,0.51,0,0,0.00037077092103175,37.493617610913,0.032560009,3.0,4.9,-0.0168727895813915,4.0,1288.0,0.122,5.022
1966-07-21,5.63,1.44,5.12,0,20.529906080439,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.8363437496918003,2,85.52,85.52,85.52,85.52,15.63436929,5.47,0.51,0,0,0.000185385460515875,37.4913659754337,0.03256873,5.0,4.88,-0.0209283924190155,4.0,1288.0,0.162,5.042
1966-07-22,5.63,1.44,5.12,0,20.498364646276897,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.8342280093032102,3,85.41,85.41,85.41,85.41,15.614259599999999,5.47,0.51,0,0,0.0,37.4365085247808,0.03262322,5.5,4.84,-0.0216793036483668,4.0,1288.0,0.182,5.022
1966-07-25,5.63,1.44,5.12,0,20.1141319763337,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.80054290289626,4,83.83,83.83,83.83,83.83,15.32541133,5.47,0.51,0,1,0.0,36.737452589736705,0.033250872,5.5,4.78,-0.0185626309021905,4.0,1288.0,0.212,4.992
1966-07-26,5.63,1.44,5.12,0,20.0779208484168,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.7979970174930702,5,83.7,83.7,83.7,83.7,15.30164534,5.47,0.51,1,0,0.0,36.673967771642396,0.033315317000000004,5.5,4.77,-0.0167680822264037,4.0,1288.0,0.222,4.992
1966-07-27,5.68,1.44,5.14,0,20.1688362589683,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.80683595225357,4,84.1,84.1,84.1,84.1,15.37477148,5.47,0.54,1,0,0.0,36.8426803107452,0.033169601,5.75,4.66,-0.0116242269377315,4.0,1288.0,0.332,4.992
1966-07-28,5.68,1.44,5.14,0,20.0846856154515,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.79999249655866,3,83.77,83.77,83.77,83.77,15.31444241,5.47,0.54,1,0,0.0,36.6915814373377,0.033313058,5.75,4.69,0.00164555621855915,4.0,1288.0,0.342,5.032
1966-07-29,5.68,1.44,5.14,0,20.0389329480432,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.7965860737356698,2,83.6,83.6,83.6,83.6,15.2833638,5.47,0.54,1,0,0.0,36.610596462937,0.033393142,5.75,4.77,0.00451389054839383,4.0,1288.0,0.282,5.052
1966-08-01,5.68,1.44,5.14,0,19.724809693230696,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.7691100889803502,1,82.31,82.31,82.31,82.31,15.04753199,5.47,0.54,1,0,0.0,36.039242940479,0.033929029,5.63,4.75,0.0170879301426661,4.0,1288.0,0.302,5.052
1966-08-02,5.68,1.44,5.14,0,19.7246976251277,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.7697864449654401,0,82.33,82.33,82.33,82.33,15.0511883,5.47,0.54,0,0,0.0,36.04156349720179,0.033933318999999997,5.5,4.84,0.0137413988636788,4.0,1288.0,0.20199999999999999,5.042
1966-08-03,5.69,1.44,5.17,0,19.9162066764687,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.78765989678195,0,83.15,83.15,83.15,83.15,15.20109689,5.47,0.52,0,0,0.0,36.394028360544,0.033611087000000005,5.25,4.87,-0.000721444576527612,4.0,1288.0,0.192,5.062
1966-08-04,5.69,1.44,5.17,0,20.098046144680396,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.80467584381272,0,83.93,83.93,83.93,83.93,15.34369287,5.47,0.52,0,0,0.0,36.7288547113977,0.033311017000000005,5.75,4.84,-0.0111326752841498,4.0,1288.0,0.23199999999999998,5.072
1966-08-05,5.69,1.44,5.17,0,20.109823546648396,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.8064284412348601,0,84.0,84.0,84.0,84.0,15.35648995,5.47,0.52,0,0,0.0,36.752903132932296,0.033296013,5.88,4.79,-0.0101571762211558,4.0,1288.0,0.282,5.072
1966-08-08,5.69,1.44,5.17,0,20.045009214962803,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.8012996444298601,0,83.75,83.75,83.75,83.75,15.31078611,5.47,0.52,0,0,0.0,36.6369484678398,0.033408197,5.75,4.78,-0.0123572788256313,3.9,1288.0,0.302,5.082
1966-08-09,5.69,1.44,5.17,0,19.9778380809354,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.7959550631617298,0,83.49,83.49,83.49,83.49,15.26325411,5.47,0.52,0,0,0.0,36.5166531530336,0.033525068,5.63,4.86,-0.02275380176854,3.9,1288.0,0.242,5.102
1966-08-10,5.72,1.44,5.22,0,19.881997089927303,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.7880284242530102,0,83.11,83.11,83.11,83.11,15.19378428,5.47,0.5,0,0,0.0,36.3439167300549,0.033691245,5.5,4.89,-0.0237245631719478,3.9,1288.0,0.212000000000001,5.102
1966-08-11,5.72,1.44,5.22,0,19.855565505758,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.7863397450876102,0,83.02,83.02,83.02,83.02,15.177330900000001,5.47,0.5,0,0,0.0,36.2980279115321,0.033740674,5.88,4.91,-0.0352860835255102,3.9,1288.0,0.20199999999999999,5.112
1966-08-12,5.72,1.44,5.22,0,19.886536579605302,314.59565312902,0.0,0.0240674220219628,0.0,0,0,1.78981490784363,0,83.17,83.17,83.17,83.17,15.2047532,5.47,0.5,0,0,0.0,36.357061708246796,0.033692227000000005,5.88,4.94,-0.0438446568331267,3.9,1288.0,0.172,5.112
1966-08-15,5.72,1.44,5.22,0,19.778848355848,318.02833997317504,0.0,0.025016939421992995,0.0,0,0,1.78080897641203,0,82.74,82.74,82.74,82.74,15.126142600000001,5.47,0.5,0,0,0.000759613920024195,36.1625699723098,0.033879795,5.75,5.0,-0.0561380355582178,3.9,1288.0,0.152,5.152
1966-08-16,5.72,1.44,5.22,0,19.508704246790103,318.02833997317504,0.0,0.025016939421992995,0.0,0,0,1.75716618574625,0,81.63,81.63,81.63,81.63,14.92321755,5.47,0.5,0,0,0.0005697104400181441,35.670991549451706,0.03435313,4.75,5.09,-0.0442885493489259,3.9,1288.0,0.0920000000000005,5.182
1966-08-17,5.75,1.44,5.24,0,19.354593485231103,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.74772721119806,0,81.18,81.18,81.18,81.18,14.84095064,5.47,0.51,0,0,0.00210740288050015,35.3915048191203,0.034556267,3.5,5.08,-0.0265416443487025,3.9,1288.0,0.162,5.242000000000001
1966-08-18,5.75,1.44,5.24,0,19.106760566058103,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.72601534997761,0,80.16,80.16,80.16,80.16,14.65447898,5.47,0.51,0,0,0.0014856004203720901,34.940576277225105,0.035008851,5.88,5.09,-0.0267514243380197,3.9,1064.0,0.20199999999999999,5.292000000000001
1966-08-19,5.75,1.44,5.24,0,18.9723145621325,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.71463664614175,0,79.62,79.62,79.62,79.62,13.77508651,5.78,0.51,0,0,0.0008637979602440299,34.698988510587604,0.035259746,5.88,5.06,-0.0413558732283302,3.9,1064.0,0.252000000000001,5.312
1966-08-22,5.75,1.44,5.24,0,18.637854643857697,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.68516667994201,1,78.24,78.24,78.24,78.24,13.53633218,5.78,0.51,0,1,0.00043189898012201497,34.0914665657686,0.035895352,5.25,4.97,-0.0487844068846187,3.9,1064.0,0.322,5.292000000000001
1966-08-23,5.75,1.44,5.24,0,18.6012785338725,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.6826154013453098,2,78.11,78.11,78.11,78.11,13.51384083,5.78,0.51,0,0,0.0,34.0287185714698,0.035968811,5.5,5.05,-0.0294379734331798,3.9,1064.0,0.282,5.332000000000001
1966-08-24,5.78,1.44,5.25,0,18.8242256653016,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.70354410539639,3,79.07,79.07,79.07,79.07,13.679930800000001,5.78,0.53,0,0,0.0,34.4407598760241,0.035545659,5.75,5.02,-0.0254431271720225,3.9,1064.0,0.342000000000001,5.362
1966-08-25,5.78,1.44,5.25,0,18.578185557810897,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.6820326892493502,4,78.06,78.06,78.06,78.06,13.50519031,5.78,0.53,0,0,0.0,33.9947205958348,0.036019301000000004,5.88,5.03,-0.0048414924510905,3.9,1064.0,0.36200000000000004,5.392
1966-08-26,5.78,1.48,5.25,0,18.180024340323,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.64672740500599,5,76.41,76.41,76.41,76.41,13.21972318,5.78,0.53,1,0,0.0,33.2701678710717,0.036810606,5.5,5.03,0.0129060725866012,3.9,1064.0,0.452,5.482
1966-08-29,5.78,1.48,5.25,0,17.727399696072,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.60646000851042,4,74.53,74.53,74.53,74.53,12.89446367,5.78,0.53,1,0,0.0,32.4457410426124,0.037752987,5.25,5.04,0.031854825901634,3.9,1064.0,0.47200000000000003,5.5120000000000005
1966-08-30,5.78,1.48,5.25,0,18.038339316044603,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.6353764528519,3,75.86,75.86,75.86,75.86,13.12456747,5.78,0.53,1,0,0.0,33.0187873508983,0.037104692,5.25,5.09,0.00607881270146646,3.9,1064.0,0.392,5.482
1966-08-31,5.85,1.48,5.31,0,18.3277027732967,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.6623570944262902,2,77.1,77.1,77.1,77.1,13.33910035,5.78,0.54,1,0,0.0,33.552453585123,0.036521318,4.5,5.06,-0.0139366260760119,3.9,1064.0,0.302,5.362
1966-09-01,5.85,1.48,5.31,0,18.464806385223103,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.67554270592995,1,77.7,77.7,77.7,77.7,13.44290657,5.78,0.54,1,0,0.0,33.8074544149263,0.036252579,5.88,5.08,-0.0185327410502986,3.9,1064.0,0.222,5.3020000000000005
1966-09-02,5.85,1.48,5.31,0,18.392769716465303,318.02833997317504,0.0,0.0271764343226031,0.0,0,0,1.66975372901054,0,77.42,77.42,77.42,77.42,13.39446367,5.78,0.54,0,0,0.0,33.6795349727972,0.036397017999999996,5.88,5.09,0.00609001294701498,3.9,1064.0,0.142,5.232
