,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME
1983-11-22,13.63,2.16,12.34,0,10.5157669525358,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.3551448485009505,3,166.84,166.05,167.26,166.05,13.23076923,12.61,1.29,0,0,0.0,23.006914980666497,0.042006789,9.07,8.77,-0.00346283038278938,8.8,1608.0,2.487,11.547,130.46,0.08983154800000001,69.5,69.3,64.4,32520.0,4.939598712,42060.0
1983-11-23,13.64,2.16,12.34,0,10.525058263102599,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.36168062661549,4,166.96,166.26,167.21,166.88,13.24028549,12.61,1.3,0,0,0.0,23.0240779561097,0.041983252,9.35,8.81,-0.0036413561598764702,8.8,1608.0,2.436,11.558,130.87,0.08983154800000001,69.5,69.3,64.4,40080.0,4.6166711330000005,34140.0
1983-11-25,13.64,2.32,12.34,0,10.540656215722699,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.37262676093062,5,167.18,165.95,168.04,167.02,13.25773196,12.61,1.3,1,0,0.0,23.055029074129,0.041934651,9.24,8.78,-0.011285966832528,8.8,1608.0,2.434,11.52,131.3,0.08983154800000001,69.5,69.3,64.4,,4.6166711330000005,
1983-11-28,13.64,2.32,12.37,0,10.5020262306266,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.345648799941929,4,166.54,166.21,167.22,167.2,13.20697859,12.61,1.27,1,0,0.0,22.967376715415696,0.042102474,9.23,8.87,-0.00546021157318254,8.8,1608.0,2.356,11.589,131.28,0.096235649,69.5,69.3,64.4,48780.0,3.9505988110000003,32460.0
1983-11-29,13.64,2.32,12.35,0,10.590153739843801,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.407322168338769,3,167.91,166.17,167.92,166.54,13.31562252,12.61,1.29,1,0,0.0,23.1569209546575,0.041765572,9.27,8.87,-0.0154620723937935,8.8,1608.0,2.38,11.557,131.36,0.096235649,69.5,69.3,64.4,36360.0,4.254683153999999,54000.0
1983-11-30,13.59,2.32,12.37,0,10.4966361883084,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.341955184633559,2,166.4,166.33,168.07,167.91,13.19587629,12.61,1.22,1,0,0.0,22.9492728548678,0.042151250999999994,9.34,8.88,-0.00377204981342771,8.8,1608.0,2.403,11.589,130.64,0.096235649,69.5,69.3,64.4,54000.0,5.781034849,46260.0
1983-12-01,13.59,2.32,12.38,0,10.5040323503635,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.34717282649647,1,166.49,166.08,166.77,166.37,13.20301348,12.61,1.21,1,0,0.0,22.9622824553438,0.042135139,9.46,8.87,-0.00860042056263254,8.8,1608.0,2.437,11.61,130.78,0.096235649,69.5,69.3,64.4,33660.0,4.253747945,41400.0
1983-12-02,13.59,2.32,12.46,0,10.439493972637301,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.3020833625106905,0,165.44,165.25,166.7,166.49,13.11974623,12.61,1.13,0,0,0.0,22.8180566968296,0.042409275,9.51,8.93,-0.0029372951720135,8.4,1608.0,2.463,11.739,131.21,0.096235649,69.5,69.3,64.4,51960.0,3.87033039,38580.0
1983-12-05,13.59,2.32,12.46,0,10.4620272737146,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.31789574296901,0,165.77,164.71,165.79,165.44,13.14591594,12.61,1.13,0,0,0.0,22.8641594948724,0.042331553,9.55,8.93,-0.0017253362603143,8.4,1608.0,2.447,11.732999999999999,132.38,0.096235649,69.5,69.3,64.4,40980.0,3.8852578139999996,52620.0
1983-12-06,13.59,2.32,12.48,0,10.444799702315,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.3058995486418405,0,165.47,165.34,165.93,165.77,13.1221253,12.61,1.11,0,0,0.0,22.8233651488527,0.04241501599999999,9.38,8.94,-0.0040915491695947,8.4,1608.0,2.508,11.749,131.98,0.096235649,69.5,69.3,64.4,53520.0,4.018377287,50880.0
1983-12-07,13.63,2.32,12.49,0,10.474283054704902,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.326574090857481,0,165.91,165.35,166.34,165.47,13.15701824,12.61,1.14,0,0,0.0,22.884636646209103,0.042309227000000005,9.52,8.95,-0.0164968811134347,8.4,1608.0,2.521,11.76,132.1,0.096235649,69.2,68.1,66.0,33240.0,3.1323885469999997,46320.0
1983-12-08,13.63,2.32,12.57,0,10.4311606512561,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.29646823324464,0,165.2,164.86,166.01,165.91,13.10071372,12.61,1.06,0,0,0.0,22.787279821792197,0.04249779,9.56,9.02,-0.0224221969955415,8.4,1608.0,2.5469999999999997,11.847000000000001,132.13,0.096235649,69.2,68.1,66.0,52740.0,4.753275632,44880.0
1983-12-09,13.63,2.32,12.56,0,10.4255721964594,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.2928577180451795,0,165.09,164.5,165.29,165.2,12.45022624,13.26,1.07,0,0,0.0,22.7726794300738,0.042532837000000004,9.43,9.0,-0.01731511014339,8.4,1608.0,2.58,11.825,133.01,0.096235649,69.2,68.1,66.0,48600.0,3.621403268,35280.0
1983-12-12,13.63,2.32,12.56,0,10.4604029971425,495.10926277182404,0.0,0.0271509890659507,0.0,0,1,7.31751860905766,0,165.62,164.99,165.62,165.13,12.49019608,13.26,1.07,0,0,0.0,22.8463595025316,0.042403435999999996,9.53,8.96,-0.0209502106134696,8.4,1608.0,2.577,11.863,133.12,0.096235649,69.2,68.1,66.0,35160.0,3.3081546719999997,54000.0
1983-12-13,13.63,2.32,12.66,0,10.418177701907199,495.10926277182404,0.0,0.028170876966696,0.0,0,1,7.28828096431955,0,164.93,164.85,165.63,165.62,12.43815988,13.26,0.9700000000000011,0,0,0.0008159103205962019,22.7517435795465,0.042587572000000004,9.5,9.09,-0.0187481575544171,8.4,1608.0,2.501,11.912,133.84,0.096235649,69.2,68.1,66.0,54000.0,3.3012791810000004,43800.0
1983-12-14,13.69,2.32,12.72,0,10.318450660967699,495.10926277182404,0.0,0.028170876966696,0.0,0,1,7.218825277025571,0,163.33,163.25,164.93,164.93,12.31749623,13.26,0.969999999999999,0,0,0.000611932740447151,22.5315840486652,0.043011568,9.74,9.12,0.0005810562825402089,8.4,1608.0,2.484,11.967,133.68,0.096235649,69.2,68.1,66.0,50760.0,4.5567546,32640.0
1983-12-15,13.69,2.32,12.7,0,10.214905616691698,499.90683314752,0.0,0.028170876966696,0.0,0,1,7.1467057051553295,0,161.67,161.66,163.33,163.33,12.19230769,13.26,0.99,0,0,0.00040795516029810296,22.303133563454498,0.043459094000000004,9.94,9.17,0.0090147305112081,8.4,1608.0,2.388,11.89,133.7,0.096235649,69.2,68.1,66.0,54000.0,5.045181714,32520.0
1983-12-16,13.69,2.32,12.66,0,10.231299416666198,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.17978265728431,0,162.39,161.58,162.39,161.69,12.24660633,13.26,1.03,0,0,0.00258139389147498,22.3365828958624,0.043272270999999994,9.73,9.11,0.00426137978547013,8.4,1608.0,2.421,11.857000000000001,134.05,0.096235649,69.2,68.1,66.0,45120.0,4.171778051,50700.0
1983-12-19,13.69,2.32,12.67,0,10.2282356326022,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.177936930377601,0,162.32,162.27,162.88,162.34,12.2413273,13.26,1.02,0,1,0.00178306223349445,22.3275495271899,0.0432968,9.66,9.09,0.0140797492710778,8.4,1608.0,2.452,11.802,133.91,0.096235649,69.2,68.1,66.0,53760.0,3.0712271369999997,45780.0
1983-12-20,13.69,2.32,12.64,0,10.2094146948655,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.16503565865458,1,162.0,161.64,162.8,162.33,12.21719457,13.26,1.05,0,0,0.0011887081556629698,22.284123782280304,0.043388203,9.43,9.04,0.0195582169882313,8.4,1756.0,2.505,11.873,133.65,0.096235649,69.2,68.1,66.0,51600.0,3.498987816,37320.0
1983-12-21,13.79,2.32,12.61,0,10.309082936995301,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.23528193186567,2,163.56,161.99,163.57,162.0,12.33484163,13.26,1.18,0,0,0.000594354077831483,22.4993056391335,0.042980198,9.13,9.0,0.007059776900607009,8.4,1756.0,2.461,11.785,133.69,0.096235649,69.2,68.1,66.0,32580.0,6.200154079,52380.0
1983-12-22,13.79,2.32,12.58,0,10.2921566509664,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.22370326738901,3,163.27,163.17,164.18,163.56,12.31297134,13.26,1.21,0,0,0.0,22.4600034009624,0.043062373,9.35,8.89,0.009251715352059441,8.4,1756.0,2.5269999999999997,11.742,133.54,0.096235649,69.2,68.1,66.0,52260.0,3.6408312210000005,36420.0
1983-12-23,13.79,2.43,12.57,0,10.290355857746698,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.22274113814399,4,163.22,162.03,164.17,163.27,12.309200599999999,13.26,1.22,0,0,0.0,22.4537123953935,0.043081399000000006,8.66,8.96,0.00414229447139876,8.4,1756.0,2.503,11.769,133.17,0.096235649,69.2,68.1,66.0,51000.0,2.9302498439999995,36840.0
1983-12-27,13.79,2.43,12.54,0,10.3888096856039,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.29213883674574,5,164.76,163.22,164.76,163.22,12.42533937,13.26,1.25,1,0,0.0,22.6661557205342,0.042684501,9.06,8.92,0.0113098789409955,8.4,1756.0,2.4730000000000003,11.725,133.07,-0.012220775,69.2,68.1,66.0,32520.0,3.536621101,53940.0
1983-12-28,13.79,2.43,12.8,0,10.4267482868769,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.319059645425531,4,165.34,163.44,166.26,164.69,12.46907994,13.26,0.9899999999999979,1,0,0.0,22.746535895091,0.042540527,9.7,8.98,0.0198923392019779,8.4,1756.0,2.477,11.758,132.9,-0.012220775,69.2,68.1,66.0,47220.0,3.9828893130000003,54000.0
1983-12-29,13.79,2.43,12.55,0,10.3978407666506,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.29906233013882,3,164.86,164.83,165.84,165.33,12.43288084,13.26,1.24,1,0,0.0,22.681084843390398,0.042670164000000003,10.61,8.98,0.0255798888676136,8.4,1756.0,2.458,11.758,132.0,-0.012220775,69.2,68.1,66.0,53640.0,3.691492945,34080.0
1983-12-30,13.79,2.43,12.55,0,10.4036180267021,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.30341245707314,2,164.93,164.58,165.05,164.86,12.43815988,13.26,1.24,1,0,0.0,22.6912973406663,0.042657827999999995,9.92,8.97,0.0229142163176232,8.4,1756.0,2.525,11.800999999999998,131.79,-0.012220775,69.2,68.1,66.0,48900.0,2.939827528,36600.0
1984-01-03,13.79,2.43,12.57,0,10.3488319525717,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.2652527107853695,1,164.04,163.98,164.93,164.93,12.37104072,13.26,1.22,1,0,0.0,22.5694260180494,0.042895074000000005,10.15,9.0,0.0226859997124233,8.4,1756.0,2.455,11.823,133.19,-0.012220775,69.2,68.1,66.0,54000.0,3.524274745,32520.0
1984-01-04,13.79,2.43,12.53,0,10.523067115203698,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.38785734866057,0,166.78,164.04,166.78,164.09,12.57767722,13.26,1.26,0,0,0.0,22.946991513576002,0.042196069,9.96,8.98,0.00517277212514776,8.4,1756.0,2.454,11.745999999999999,134.19,-0.012220775,69.2,68.1,66.0,32520.0,5.04601147,54000.0
1984-01-05,13.79,2.43,12.53,0,10.652543081501499,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.479031869704761,0,168.81,166.78,169.1,166.78,12.73076923,13.26,1.26,0,0,0.0,23.2268830468508,0.041694287999999996,9.62,8.93,-0.00716065144186107,8.4,1756.0,2.531,11.757,134.44,-0.012220775,69.2,68.1,66.0,32520.0,8.142964281,47580.0
1984-01-06,13.79,2.43,12.5,0,10.683597070828199,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.50110673086592,0,169.28,168.49,169.31,168.81,12.76621418,13.26,1.29,0,0,0.0,23.292137079607397,0.041584151,9.43,8.87,-0.0142992016756897,8.2,1756.0,2.523,11.757,134.86,-0.012220775,69.2,68.1,66.0,34500.0,4.008612586,45720.0
1984-01-09,13.79,2.43,12.49,0,10.661005863026,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.48552022028513,0,168.9,168.48,169.46,169.18,12.73755656,13.26,1.3,0,0,0.0,23.240432520503997,0.041683347999999995,9.55,8.9,-0.0110955599240306,8.2,1756.0,2.481,11.724,135.63,-0.012220775,69.2,68.1,66.0,52260.0,4.335350243,36780.0
1984-01-10,13.79,2.43,12.48,0,10.6024244252724,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.44466913355368,0,167.95,167.87,169.54,168.9,12.66591252,13.26,1.31,0,0,0.0,23.110289224696697,0.041924798,9.42,8.9,-0.00157590230811138,8.2,1756.0,2.472,11.713,135.17,-0.012220775,69.2,68.1,66.0,53940.0,4.875108357,34260.0
1984-01-11,13.75,2.43,12.4,0,10.5937045848113,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.4388292672911795,0,167.79,167.27,168.07,167.95,12.65384615,13.26,1.35,0,0,0.0,23.088845009941,0.041970452000000005,9.83,8.93,-0.0022944760262023,8.2,1756.0,2.48,11.729000000000001,136.15,-0.012220775,69.2,68.1,66.0,47580.0,5.081103284,51600.0
1984-01-12,13.75,2.43,12.44,0,10.592558756111801,499.90683314752,0.0,0.0311426473558534,0.0,0,1,7.43830851590294,0,167.75,167.68,168.4,167.79,12.65082956,13.26,1.31,0,0,0.0,23.083909936368,0.041986138,9.61,8.92,-0.0051020272241589,8.2,1756.0,2.488,11.735,136.1,-0.012220775,69.2,68.1,66.0,54000.0,3.313348635,43440.0
1984-01-13,13.75,2.43,12.31,0,10.5478358648949,501.825861297798,0.0,0.0342085669776884,0.0,0,1,7.40719195398558,0,167.02,166.64,168.59,167.75,12.59577677,13.26,1.44,0,0,0.002452735697468,22.9840192044733,0.04217535,9.4,8.74,-0.00571724111710756,8.2,1756.0,2.529,11.550999999999998,134.87,-0.012220775,69.2,68.1,66.0,48180.0,6.515267132000001,33720.0
1984-01-16,13.75,2.43,12.29,0,10.5593138325344,501.825861297798,0.0,0.0342085669776884,0.0,0,1,7.41554085362659,0,167.18,166.77,167.55,167.02,12.60784314,13.26,1.46,0,0,0.001839551773101,23.0065987276428,0.042140683,9.51,8.78,-0.0147645986806011,8.2,1756.0,2.403,11.519,134.47,-0.012220775,69.2,68.1,66.0,42600.0,4.496684649,35340.0
1984-01-17,13.75,2.43,11.91,0,10.601746769595099,501.825861297798,0.0,0.0342085669776884,0.0,0,1,7.44562591217118,0,167.83,167.01,167.84,167.18,12.65686275,13.26,1.84,0,0,0.001226367848734,23.0966098369786,0.041983148,9.45,8.83,-0.0121705327078914,8.2,1756.0,2.406,11.550999999999998,135.03,-0.012220775,69.2,68.1,66.0,39660.0,3.4370300169999997,54000.0
1984-01-18,13.71,2.43,11.97,0,10.5541373871946,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.43445742846216,0,167.55,167.02,168.34,167.83,12.63574661,13.26,1.74,0,0,0.00298355602889284,22.990465565556,0.042058992,10.04,8.91,-0.017147162617207,8.2,1667.0,2.377,11.594000000000001,134.8,-0.012220775,69.2,68.1,66.0,46860.0,5.239827405,33900.0
1984-01-19,13.71,2.43,11.94,0,10.5233988887242,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.413081595845231,0,167.04,166.67,167.65,167.55,12.59728507,13.26,1.77,0,0,0.0017777790783943801,22.921089165541897,0.042193105999999994,9.63,8.9,-0.0177419391860946,8.2,1667.0,2.336,11.550999999999998,134.4,-0.012220775,69.2,68.1,66.0,46920.0,3.4085125830000003,33300.0
1984-01-20,13.71,2.37,11.95,0,10.4724887559362,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.37750084488494,1,166.21,165.87,167.06,167.04,12.534690800000002,13.26,1.76,0,0,0.0011851860522629199,22.8077949580623,0.042409535,9.48,8.97,-0.0145813704536364,8.2,1667.0,2.339,11.615,135.51,-0.012220775,69.2,68.1,66.0,46080.0,3.915955833,34380.0
1984-01-23,13.71,2.37,11.95,0,10.3894260189217,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.319276866394381,2,164.87,164.83,166.21,166.21,12.43363499,13.26,1.76,0,0,0.0005925930261314599,22.624506530755898,0.04276,9.66,8.94,-0.0130278103017424,8.2,1667.0,2.34,11.583,135.14,-0.012220775,69.2,68.1,66.0,54000.0,4.884529818,32520.0
1984-01-24,13.71,2.37,11.96,0,10.458228543333801,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.3680330070569005,3,165.94,164.84,166.35,164.87,12.51432881,13.26,1.75,0,0,0.0,22.771929789260103,0.042490018,9.57,8.92,-0.0161810866525361,8.2,1667.0,2.358,11.61,135.66,-0.012220775,69.2,68.1,66.0,32580.0,3.992562204,48240.0
1984-01-25,13.61,2.37,11.98,0,10.390267665245698,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.320445564655629,4,164.84,164.74,167.12,165.94,12.43137255,13.26,1.63,0,0,0.0,22.621561250676,0.042779338,9.44,8.93,-0.0136352328187653,8.2,1667.0,2.377,11.626,135.56,-0.012220775,69.2,68.1,66.0,53820.0,6.957486793999999,37320.0
1984-01-26,13.61,2.37,12.01,0,10.3538081922796,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.29505466581897,5,164.24,164.12,165.55,164.84,12.38612368,13.26,1.6,1,0,0.0,22.539800616469396,0.042941417,9.48,8.93,-0.00618403889095925,8.2,1667.0,2.3569999999999998,11.593,135.17,-0.031676498,69.2,68.1,66.0,54000.0,6.84071814,33600.0
1984-01-27,13.61,2.37,11.98,0,10.3362527537509,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.28298803692328,4,163.94,163.07,164.33,164.24,12.36349925,13.26,1.63,1,0,0.0,22.4992049174655,0.043026290999999994,9.31,8.91,-0.0194708232749106,8.2,1667.0,2.401,11.593,135.53,-0.031676498,69.2,68.1,66.0,47820.0,3.678127907,33120.0
1984-01-30,13.61,2.37,11.99,0,10.270137523649199,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.23671228973343,3,162.87,162.4,164.67,164.4,12.28280543,13.26,1.62,1,1,0.0,22.3529262771594,0.043315294000000004,9.34,8.89,-0.030665928204031,8.2,1667.0,2.415,11.626,135.25,-0.031676498,69.2,68.1,66.0,51780.0,5.389199952999999,33420.0
1984-01-31,13.61,2.37,11.97,0,10.3055393868323,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.26196472919729,2,163.41,162.03,163.6,162.87,12.32352941,13.26,1.64,1,0,0.0,22.4276056187511,0.043178469000000004,9.35,8.89,-0.0298064926153946,8.2,1667.0,2.4330000000000003,11.642000000000001,135.51,-0.031676498,69.2,68.1,66.0,36300.0,6.604991325,51360.0
1984-02-01,13.58,2.37,11.99,0,10.2646301517029,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.23344896822549,1,162.74,162.27,164.0,163.41,12.27300151,13.26,1.59,1,0,0.0,22.3362121414236,0.043362575,9.74,8.89,-0.0440633455477857,8.2,1667.0,2.397,11.604000000000001,134.65,-0.031676498,69.2,68.1,66.0,49440.0,5.550175495,34500.0
1984-02-02,13.58,2.37,11.96,0,10.305084978439,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.26226601406359,0,163.36,162.24,163.36,162.74,12.31975867,13.26,1.62,0,0,0.0,22.4218691946947,0.043204316,9.6,8.91,-0.0506196987715591,8.2,1667.0,2.346,11.593,133.65,-0.031676498,69.2,68.1,66.0,36480.0,5.272585505,43860.0
1984-02-03,13.58,2.37,11.95,0,10.151862059318,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.15461820159973,0,160.91,160.82,163.98,163.44,12.13499246,13.26,1.63,0,0,0.0,22.086145731919398,0.043869785999999994,9.51,8.96,-0.0298547709069894,8.0,1667.0,2.254,11.615,132.79,-0.031676498,69.2,68.1,66.0,54000.0,6.580168899999999,35700.0
1984-02-06,13.58,2.37,11.91,0,9.97462053881555,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.03005518026672,0,158.08,158.02,160.91,160.91,11.92156863,13.26,1.67,0,0,0.0,21.698242948575697,0.044662939000000006,9.69,9.09,-0.0207798326147347,8.0,1667.0,2.2769999999999997,11.658,133.1,-0.031676498,69.2,68.1,66.0,54000.0,11.68966607,32520.0
1984-02-07,13.58,2.37,11.96,0,10.0175743898827,501.825861297798,0.0,0.0371715321083457,0.0,0,1,7.06067522160344,0,158.74,157.01,158.81,157.91,11.97134238,13.26,1.62,0,0,0.0,21.789370871503,0.044484992,9.69,9.06,-0.01428629724132,8.0,1667.0,2.306,11.685,134.09,-0.031676498,63.7,64.4,60.5,37380.0,6.627947837000001,53160.0
1984-02-08,13.54,2.37,11.95,0,9.83648000079758,501.825861297798,0.0,0.0371715321083457,0.0,0,1,6.9333985564009595,0,155.85,155.67,159.07,158.74,11.75339367,13.26,1.59,0,0,0.0,21.3931989184873,0.045317790999999996,9.57,9.06,0.0017872329159000198,8.0,1667.0,2.33,11.707,133.68,-0.031676498,63.7,64.4,60.5,54000.0,8.927901853,33240.0
1984-02-09,13.54,2.37,11.99,0,9.810620577265631,501.825861297798,0.0,0.0371715321083457,0.0,0,1,6.91553818084793,0,155.42,154.3,156.17,155.85,11.72096531,13.26,1.55,0,0,0.0,21.3346915425547,0.045451087,9.49,9.03,0.00378196236484949,8.0,1667.0,2.391,11.712,133.74,-0.031676498,63.7,64.4,60.5,42840.0,11.56120905,51480.0
1984-02-10,13.54,2.37,11.99,0,9.86743573161671,501.825861297798,0.0,0.0371715321083457,0.0,0,1,6.9559657985967895,0,156.3,155.42,156.52,155.42,11.7518797,13.3,1.55,0,0,0.0,21.4560075681418,0.045203312999999995,9.44,9.06,-0.00436584329288943,8.0,1667.0,2.438,11.799000000000001,133.42,-0.031676498,63.7,64.4,60.5,32520.0,6.261238757,46920.0
1984-02-13,13.54,2.37,12.02,0,9.7834634023584,501.825861297798,0.0,0.0371715321083457,0.0,0,1,6.89715702100586,0,154.95,154.13,156.32,156.3,11.65037594,13.3,1.52,0,0,0.0,21.2711965052465,0.045605340999999994,9.41,9.06,-0.0027856044708395,8.0,1667.0,,,,-0.031676498,63.7,64.4,60.5,49980.0,6.485952277999999,32580.0
1984-02-14,13.54,2.37,12.04,0,9.88954274811279,501.825861297798,0.0,0.0351265416206186,0.0,0,1,6.97231896010141,0,156.61,154.95,156.61,154.95,11.77518797,13.3,1.5,0,0,-0.0016359923901816801,21.4995892811387,0.045130052000000004,9.67,9.07,-0.0155809852713654,8.0,1667.0,2.4090000000000003,11.799000000000001,132.67,-0.031676498,63.7,64.4,60.5,32520.0,6.639923574,54000.0
1984-02-15,13.48,2.37,12.06,0,9.868073815044971,505.663917598355,0.0,0.0351265416206186,0.0,0,1,6.957563671250111,0,156.25,156.1,157.48,156.61,11.7481203,13.3,1.42,0,0,-0.00122699429263626,21.4506751549405,0.045242159000000004,9.83,9.06,-0.0134126065841252,8.0,1667.0,2.407,11.794,130.91,-0.031676498,63.7,64.4,60.5,53880.0,6.092581968999999,47700.0
1984-02-16,13.48,2.37,12.07,0,9.79419035855798,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.95349250164207,0,156.13,155.44,156.44,155.94,11.73909774,13.3,1.41,0,0,0.0046857110157382895,21.2878608361478,0.045285065,9.64,9.07,0.008005722971576241,8.0,1915.0,2.373,11.843,130.96,-0.031676498,63.7,64.4,60.5,50460.0,6.383389601,40080.0
1984-02-17,13.48,2.37,12.1,0,9.77102034282393,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.937399252779599,1,155.74,155.51,156.8,156.13,11.70977444,13.3,1.38,0,0,0.0037187823105764295,21.2352935719582,0.045407129000000004,9.56,9.17,0.0217997823220896,8.0,1915.0,2.399,11.888,131.2,-0.031676498,63.7,64.4,60.5,49680.0,4.904800981,40260.0
1984-02-21,13.48,2.37,12.15,0,9.703292337628241,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.88967627136682,2,154.64,154.47,155.74,155.71,11.62706767,13.3,1.33,0,0,0.0027518536054145603,21.085907778946396,0.045738849000000005,9.64,9.13,0.0131963537773457,8.0,1915.0,2.4019999999999997,11.877,132.14,-0.031676498,63.7,64.4,60.5,46320.0,4.121151944,32520.0
1984-02-22,13.48,2.37,12.14,0,9.68386743020403,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.876250258862231,3,154.31,153.94,155.1,154.52,11.60225564,13.3,1.34,0,0,0.0013759268027072802,21.041506097096,0.045845407000000005,9.67,9.13,0.0168587609764608,8.0,1915.0,2.46,11.943,130.59,-0.031676498,63.7,64.4,60.5,34500.0,6.087699132999999,42360.0
1984-02-23,13.56,2.37,12.29,0,9.68389326713396,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.8766357496754305,4,154.29,152.13,154.45,154.02,11.60075188,13.3,1.27,0,0,0.0,21.039370712769898,0.045860094000000004,9.72,9.26,0.0241532473889676,8.0,1915.0,2.417,11.993,130.49,-0.031676498,63.7,64.4,60.5,45600.0,10.01354905,32520.0
1984-02-24,13.56,2.15,12.29,0,9.8873010806005,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.02143018752432,5,157.51,154.29,157.51,154.31,11.84285714,13.3,1.27,1,0,0.0,21.479058875489102,0.044930128,9.63,9.18,0.0101109648282417,8.0,1915.0,2.45,11.96,129.29,-0.031676498,63.7,64.4,60.5,32520.0,8.345672815,54000.0
1984-02-27,13.56,2.15,12.25,0,10.000985040953301,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.102504956419519,4,159.3,157.08,159.58,157.51,11.97744361,13.3,1.31,1,0,0.0,21.7237590420556,0.044432735999999994,9.72,9.19,-0.00970510148022382,8.0,1915.0,2.545,12.033,129.6,0.036778963,63.7,64.4,60.5,36420.0,7.783040381,52680.0
1984-02-28,13.56,2.15,12.25,0,9.84658846919777,505.663917598355,0.0,0.042006175634155006,0.0,0,1,6.99321332947868,3,156.82,156.59,159.3,159.3,11.79097744,13.3,1.31,1,0,0.0,21.3861529860226,0.045143000999999995,9.53,9.21,-0.00445720485063165,8.0,1915.0,2.591,12.065999999999999,128.44,0.036778963,63.7,64.4,60.5,50400.0,8.154644036,32520.0
1984-02-29,13.7,2.15,12.31,0,9.862959015522641,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.00519705254617,2,157.06,156.41,158.27,156.82,11.80902256,13.3,1.39,1,0,0.0,21.419472225970498,0.04508159900000001,9.45,9.14,-0.0167953952039151,8.0,1915.0,2.593,12.055,128.25,0.036778963,63.7,64.4,60.5,37140.0,7.916145343999999,50760.0
1984-03-01,13.7,2.15,12.34,0,9.93522989105361,505.663917598355,0.0,0.042006175634155006,0.0,0,1,7.05687878776775,1,158.19,156.77,158.19,157.06,11.89398496,13.3,1.36,1,0,0.0,21.574169463906497,0.044767092,9.73,9.19,-0.01996448437021,8.0,1915.0,2.508,11.988,128.68,0.036778963,63.7,64.4,60.5,33360.0,5.184426856,53880.0
